Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,,,,,,,,,
Department for Education,ESFA,18/02/2022,Grants Expenditure,ESFA Apprenticeships,BROMLEY COLLEGE OF FURTHER & HE,FCSAPP A449606-A,"36,914.39",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,18/02/2022,Grants Expenditure,ESFA Apprenticeships,BROMLEY COLLEGE OF FURTHER & HE,FCSAPP A449610-A,"36,904.67",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,23/02/2022,Grants Expenditure,ESFA Funding,BROMLEY COLLEGE OF FURTHER & HE,EUPS822073,"26,643.54",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,18/02/2022,Grants Expenditure,ESFA Funding,BROMLEY LONDON BOROUGH COUNCIL,ED212220210524741,"189,325.61",Current grants - Local Government,,,,,,,,,
Department for Education,ESFA,03/02/2022,Grants Expenditure,ESFA Funding,BROMLEY LONDON BOROUGH COUNCIL,21DSG006793,"1,345,884.00",Current grants - Local Government,,,,,,,,,
Department for Education,ESFA,22/02/2022,Grants Expenditure,ESFA Funding,BROMLEY LONDON BOROUGH COUNCIL,21DSG007252,"3,370,746.00",Current grants - Local Government,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Bromley Trust Alternative Provision Academy,22AYF0375373,"95,833.30",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,BROMPTON ACADEMY,22AYF0391379,"582,841.09",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,BROMPTON ACADEMY,22AYF0391381,"47,666.65",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,BROMPTON ACADEMY,22AYF0391382,"77,827.24",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Brompton-Westbrook Primary School,22AYF0391536,"134,696.02",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Bronte Girls Academy,22AYF0369577,"201,009.04",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Brook Field Primary School,22AYF0385230,"124,155.10",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Brook House Junior School,22AYF0383870,"108,240.38",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Brook House Primary School,22AYF0375200,"166,328.98",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Brook Mead Academy,22AYF0395582,"88,928.62",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Brookburn Community School,22AYF0375169,"126,401.33",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Brooke Hill Academy,22AYF0364010,"87,520.86",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,18/02/2022,Grants Expenditure,ESFA Funding,BROOKE HOUSE COLLEGE,ED212220210522593,"347,231.97",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Brooke Primary Academy,22AYF0393523,"110,830.42",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Brooke School,22AYF0392985,"144,166.61",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Brooke School,22AYF0392986,"29,999.99",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Brooke Weston Academy,22AYF0385344,"105,301.91",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Brooke Weston Academy,22AYF0385348,"401,729.06",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Brooke Weston Academy,22AYF0385350,"51,518.61",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Brookfield Academy Trust,22AYF0380232,"373,862.59",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Brookfield Academy Trust,22AYF0380234,"76,240.83",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Brookfield Primary Academy,22AYF0361804,"76,660.67",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Brookfield Primary School,22AYF0374349,"65,667.43",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Brookfield Primary School,22AYF0374767,"141,160.77",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Brookfields Primary School,22AYF0366236,"128,099.33",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Brookfields School,22AYF0390514,"76,666.64",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Brooklands Middle School,22AYF0364020,"222,837.53",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Brooklands Primary School,22AYF0369751,"131,567.07",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Brooklands Primary School,22AYF0375816,"72,599.44",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Brooklands Primary School,22AYF0377887,"58,113.27",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,18/02/2022,Grants Expenditure,ESFA Funding,BROOKLANDS TECHNICAL COLLEGE,ED212220210523333,"383,284.51",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,18/02/2022,Grants Expenditure,ESFA Funding,BROOKLANDS TECHNICAL COLLEGE,ED212220210523334,"34,320.00",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,18/02/2022,Grants Expenditure,ESFA Funding,BROOKLANDS TECHNICAL COLLEGE,FCSAEB A181589-A,"44,544.00",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,18/02/2022,Grants Expenditure,ESFA Professional and Technical Education,BROOKSBY MELTON COLLEGE,EUPS813705,"487,864.00",Capital grants - Private Sector,,,,,,,,,
Department for Education,ESFA,18/02/2022,Grants Expenditure,ESFA Funding,BROOKSBY MELTON COLLEGE,ED212220210523323,"532,365.96",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,18/02/2022,Grants Expenditure,ESFA Funding,BROOKSBY MELTON COLLEGE,FCSAEB A181010-A,"-59,386.31",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,18/02/2022,Grants Expenditure,ESFA Funding,BROOKSBY MELTON COLLEGE,FCSAEB A181584-A,"111,251.00",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,18/02/2022,Grants Expenditure,ESFA Apprenticeships,BROOKSBY MELTON COLLEGE,FCSAPP A444050-A,"63,696.19",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,18/02/2022,Grants Expenditure,ESFA Apprenticeships,BROOKSBY MELTON COLLEGE,FCSAPP A444054-A,"88,017.80",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,18/02/2022,Grants Expenditure,ESFA Apprenticeships,BROOKSBY MELTON COLLEGE,FCSAPP A449812-A,"72,733.49",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,18/02/2022,Grants Expenditure,ESFA Apprenticeships,BROOKSBY MELTON COLLEGE,FCSAPP A450450-A,"40,832.04",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Brookside Community Primary School,22AYF0364023,"145,037.34",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Brookside Community Primary School,22AYF0364025,"28,333.32",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Brookside Infant School,22AYF0367559,"79,490.33",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Brookside Primary School,22AYF0369037,"80,040.17",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Brookside Primary School,22AYF0377323,"139,181.78",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Brookside Primary School,22AYF0390242,"128,356.72",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Brookvale High School Groby,22AYF0364027,"528,205.37",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Brookvale High School Groby,22AYF0364028,"25,478.15",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Brookvale High School Groby,22AYF0364029,"105,972.32",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Brookvale Primary School,22AYF0384768,"71,211.70",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Brookwood Primary School,22AYF0363441,"52,872.80",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Broom Leys Primary School,22AYF0361080,"189,308.73",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Broomfield Community Primary School,22AYF0363580,"61,989.60",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Broomfields Junior School,22AYF0385572,"103,895.46",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Broomley First School,22AYF0392582,"38,045.15",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Brotherton and Byram Community Primary Academy,22AYF0368074,"50,972.04",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Brougham Primary School,22AYF0360329,"112,211.34",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,BROUGHTON JEWISH CASSEL FOX PRIMARY SCHOOL,22AYF0364036,"119,700.32",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Broughton Primary School,22AYF0364033,"38,907.16",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Browney Primary Academy,22AYF0376839,"50,558.28",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Brownhill Primary Academy,22AYF0385965,"162,296.69",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Brownhills School,22AYF0377852,"360,107.55",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,08/02/2022,Grants Expenditure,ESFA Funding,Brownhills West Primary School,EUPS812802,"61,089.16",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Brownlow Primary School,22AYF0376338,"170,332.84",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Brownlow Primary School,22AYF0376339,"27,520.41",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Brownmead Primary Academy,22AYF0393852,"115,219.11",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Bruche Primary Academy,22AYF0393817,"64,265.32",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Brune Park Community School,22AYF0370310,"643,672.95",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Brunel Primary & Nursery Academy,22AYF0363736,"87,466.59",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Bruntcliffe Academy,22AYF0387855,"479,591.79",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Brymore Academy,22AYF0363796,"154,344.37",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Brymore Academy,22AYF0363798,"34,902.41",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,18/02/2022,Grants Expenditure,ESFA Apprenticeships,BT Group PLC,FCSAPP A444515-A,"962,361.71",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Buckden CofE Primary School,22AYF0364049,"96,157.40",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Buckfastleigh Primary School,22AYF0394450,"50,070.71",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Buckhurst Hill County Primary School,22AYF0368959,"115,222.01",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Buckingham Primary Academy,22AYF0387334,"91,335.93",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/02/2022,Grants Expenditure,ESFA Funding,Buckinghamshire Council,ED212220210521919,"56,781.73",Current grants - Local Government,,,,,,,,,
Department for Education,ESFA,18/02/2022,Grants Expenditure,ESFA Funding,Buckinghamshire Council,ED212220210525072,"46,333.46",Current grants - Local Government,,,,,,,,,
Department for Education,ESFA,03/02/2022,Grants Expenditure,ESFA Funding,Buckinghamshire Council,ED212220210525076,"-56,781.73",Current grants - Local Government,,,,,,,,,
Department for Education,ESFA,18/02/2022,Grants Expenditure,ESFA Funding,Buckinghamshire Council,ED212220210525080,"39,583.88",Current grants - Local Government,,,,,,,,,
Department for Education,ESFA,18/02/2022,Grants Expenditure,ESFA Funding,Buckinghamshire Council,ED212220210525083,"54,840.95",Current grants - Local Government,,,,,,,,,
Department for Education,ESFA,18/02/2022,Grants Expenditure,ESFA Funding,Buckinghamshire Council,ED212220210525086,"60,790.56",Current grants - Local Government,,,,,,,,,
Department for Education,ESFA,03/02/2022,Grants Expenditure,ESFA Funding,Buckinghamshire Council,21DSG006841,"9,530,133.00",Current grants - Local Government,,,,,,,,,
Department for Education,ESFA,18/02/2022,Grants Expenditure,ESFA Funding,Buckinghamshire Council,FCSAEB A181579-A,"64,887.00",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,18/02/2022,Grants Expenditure,ESFA Funding,Buckinghamshire Council,FCSAEB A181580-A,"104,020.00",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,22/02/2022,Grants Expenditure,ESFA Funding,Buckinghamshire Council,21DSG007300,"12,410,073.00",Current grants - Local Government,,,,,,,,,
Department for Education,ESFA,18/02/2022,Grants Expenditure,ESFA Apprenticeships,BUCKINGHAMSHIRE NEW UNIVERSITY,FCSAPP A443648-A,"478,686.02",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,BUCKINGHAMSHIRE UTC,22AYF0364055,"30,625.12",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Buckland Church of England Primary School,22AYF0369529,"30,776.25",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Buckland Newton Church of England School,22AYF0381434,"28,666.12",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Buckler’s Mead School,22AYF0396071,"382,174.66",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Budbrooke Primary School,22AYF0365702,"59,724.04",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Bude Park Primary School,22AYF0372423,"87,912.17",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Bude Primary Academy - Infants,22AYF0361614,"59,095.97",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Bude Primary Academy - Juniors,22AYF0361617,"89,507.92",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Budmouth Academy,22AYF0361523,"571,462.05",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Budmouth Academy,22AYF0361526,"104,231.38",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Bugle School,22AYF0361552,"64,212.01",Current grants - Academy Trust,,,,,,,,,
