unique ID,Invoice Paid Date,Invoice Cost Centre Description,Invoice Account Description,Supplier Name,Transparency Invoice Amount
Transparency May 420,12/05/2023,CHG DIGITAL DEBT MANAGEMENT SERVICE,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,C&R SOFTWARE,"£77,096"
Transparency May 421,30/05/2023,DIG CX - UNDERSTANDING CUSTOMERS DEL P,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,COGNIZANT WORLDWIDE LTD,"£76,950"
Transparency May 422,30/05/2023,OPS RS DIRECTOR AND SUPPORT,EXP - PURCHASE OF GOODS/SERVICES - OTHER - NORTHERN IRELAND STAFF COSTS,DEPARTMENT FOR COMMUNITIES,"£76,202"
Transparency May 423,25/05/2023,DIG DSP CHADS PROJECT SUPPORT,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,BEDIGITAL,"£76,050"
Transparency May 424,18/05/2023,EP CEP RESTART CPA 5B SOUTH & EAST LONDON,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,MAXIMUS UK SERVICES LTD,"£75,746"
Transparency May 425,04/05/2023,EP CEP RESTART CPA 2B S & W YORKSHIRE DERBYSHIRE & NOTTINGHAMSHIRE,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,MAXIMUS UK SERVICES LTD,"£75,316"
Transparency May 426,12/05/2023,DIG CROSS CUTTING SERVICES,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,SCOTT LOGIC LTD,"£74,954"
Transparency May 427,10/05/2023,EP CEP RESTART CPA 5A CENTRAL & WEST LONDON,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,INGEUS UK LTD,"£74,896"
Transparency May 428,22/05/2023,EP CEP RESTART CPA 2B S & W YORKSHIRE DERBYSHIRE & NOTTINGHAMSHIRE,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,MAXIMUS UK SERVICES LTD,"£74,656"
Transparency May 429,12/05/2023,FG ESRM SUPPLIER SECURITY ASSURANCE,EXP - PURCHASE OF GOODS/SERVICES - SUPPORT - ICT OUTSOURCING SOFTWARE LICENCES,COMPUTACENTER UK LTD,"£73,871"
Transparency May 430,05/05/2023,EP CEP RESTART CPA 5C HOME COUNTIES,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,REED IN PARTNERSHIP LTD,"£72,795"
Transparency May 431,23/05/2023,CASD CENTRAL ANALYSIS AND SCIENCE DIRECTORATE,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROFESSIONAL SERVICES,EBSCO INFORMATION SERVICES,"£72,197"
Transparency May 432,10/05/2023,DIG DATA CENTRE OPERATIONS DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CROWN HOSTING DATA CENTRES LTD,"£71,963"
Transparency May 433,31/05/2023,DIG RBC - COMMERCIAL COSTS,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,IBM,"£71,595"
Transparency May 434,26/05/2023,FG SPC SECURITY CULTURE EDUCATION AWARENESS,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CAPGEMINI UK PLC,"£70,180"
Transparency May 435,19/05/2023,DIG CONTACT CENTRE SERVICE DEL P,EXP - PURCHASE OF GOODS/SERVICES - SUPPORT - ICT OUTSOURCING CONTACT CENTRES,BT GLOBAL SERVICES,"£70,039"
Transparency May 436,05/05/2023,EP CEP WHP DWP CONTRACTS NE ENG CPA2,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,REED IN PARTNERSHIP LTD,"£69,010"
Transparency May 437,23/05/2023,FG FSC BANKING,EXP - PURCHASE OF GOODS/SERVICES - OTHER - BANK CHARGES,VOCALINK,"£69,000"
Transparency May 438,02/05/2023,PCP ESTATES OLD BAU DELP,EXP - PURCHASE OF GOODS/SERVICES - BLDNG MANAGEMENT - MAIN CONTRACTOR,FES SUPPORT SERVICES LTD,"£68,984"
Transparency May 439,11/05/2023,DIG NETWORK ACCESS SERVICE,AI - PFI - RENTALS UNDER NON-PFI OPERATING LEASES - P&M - CONNECTIVITY,BT GLOBAL SERVICES,"£68,950"
Transparency May 440,05/05/2023,EP CEP RESTART CPA 3A NORTH WEST,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,G4S REGIONAL MANAGEMENT UK & I LTD,"£68,898"
Transparency May 441,10/05/2023,OPS DS ATW DISC EP NATIONAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,MAXIMUS UK SERVICES LTD,"£68,620"
Transparency May 442,05/05/2023,EP CEP WHP DWP CONTRACTS CENT ENG CPA1,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,SHAW TRUST,"£68,615"
Transparency May 443,26/05/2023,FG CRC OPERATIONS SUPPORT WORKSTREAM DELIVERY,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,CAPGEMINI UK PLC,"£68,590"
Transparency May 444,15/05/2023,OPS DS ATW DISC EP NATIONAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,INGEUS UK LTD,"£68,483"
Transparency May 445,22/05/2023,DIG WA SOFTWARE & SERVICES DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CYBER SECURITY SPECIALISTS,"£68,400"
Transparency May 446,04/05/2023,EP CEP WHP JETS DWP CONTRACTS WALES CPA6,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,REMPLOY LTD,"£68,217"
Transparency May 447,02/05/2023,PCP ESTATES LCW DELP,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - NON-ADVISORY,MCBAINS LTD,"£68,210"
Transparency May 448,19/05/2023,CHG 620757 SHEFFIELD HARTSHEAD SQUARE (MSEC),EXP - PURCHASE OF GOODS/SERVICES - ACCOMM &BLDNG MNGMT - FM PROJECTS NON CAPITAL,R DEVELOPMENTS LTD TA ROSSLEE CONSTRUCTION,"£67,935"
Transparency May 449,15/05/2023,PCP ESTATES FM DELA,EXP - PURCHASE OF GOODS/SERVICES - ACCOMMODATION & BLDNG MANAGEMENT - BUILDING SERVICE CHARGES,MITIE FM LTD,"£67,850"
Transparency May 450,17/05/2023,OPS CFC DEBT ENFORCEMENT,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - DEBT COLLECTION,INDESSER,"£67,584"
Transparency May 451,03/05/2023,EP CEP RESTART CPA 4B SOUTH CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,FEDCAP EMPLOYMENT,"£67,072"
Transparency May 452,22/05/2023,DIG CTO BUSINESS MANAGEMENT,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,ACCENTURE UK LTD,"£67,020"
Transparency May 453,24/05/2023,PCP ESTATES UTILITIES DELP,EXP - PURCHASE OF GOODS/SERVICES - ELECTRICITY,EDF ENERGY 1 LTD SCC UTILITIES ONLY,"£66,664"
Transparency May 454,19/05/2023,PCP ESTATES LCW DELP,PPE - POA & AUC (OWNED) - COST - ADDITIONS - PLANT & MACHINERY,FES SUPPORT SERVICES LTD,"£66,554"
Transparency May 455,18/05/2023,DIG DWP MI - LOCAL INTELLIGENCE TOOLS (LIT),EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,COGNIZANT WORLDWIDE LTD,"£66,420"
Transparency May 456,22/05/2023,EP CEP RESTART CPA 4B SOUTH CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,FEDCAP EMPLOYMENT,"£66,283"
Transparency May 457,04/05/2023,EP CEP RESTART CPA 5C HOME COUNTIES,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,REED IN PARTNERSHIP LTD,"£66,024"
Transparency May 458,02/05/2023,DIG DDSP BUSINESS SERVICES,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,IBM UNITED KINGDOM LTD,"£65,723"
Transparency May 459,30/05/2023,FG CS HS HDAS NON CONTRACT,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - PRINTING,HH GLOBAL,"£65,722"
Transparency May 460,05/05/2023,EP CEP RESTART CPA 3B GREATER MANCHESTER,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,INGEUS UK LTD,"£65,553"
Transparency May 461,19/05/2023,DIG BEREAVEMENT - MAINTENANCE DELP,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,OPENCAST SOFTWARE EUROPE LIMITED,"£65,300"
Transparency May 462,04/05/2023,OPS DS ATW DISC EP NORTH EAST,EXP - CURRENT GRANTS - NPISH - ACCESS TO WORK - ADAPTATION TO PREMISES,D WADSWORTH#DISC0000511307,"£65,180"
Transparency May 463,12/05/2023,EP CEP WHP DWP CONTRACTS NE ENG CPA2,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,REED IN PARTNERSHIP LTD,"£65,018"
Transparency May 464,05/05/2023,EP CEP RESTART CPA 1B EAST CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,JOBS 22 LTD,"£64,514"
Transparency May 465,16/05/2023,EP CEP WHP DWP CONTRACTS NE ENG CPA2,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,REED IN PARTNERSHIP LTD,"£64,429"
Transparency May 466,26/05/2023,CHG 620170 WARRINGTON HILDEN HOUSE,PPE - POA & AUC (OWNED) - COST - ADDITIONS - OTHER,SEDDON CONSTRUCTION LTD,"£64,343"
Transparency May 467,19/05/2023,DIG WORKPLACE COMPUTING SERVICE DEL P,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - EQUIPMENT,CDW LTD,"£64,255"
Transparency May 468,24/05/2023,DIG CITIZEN INF - STRATEGIC ARA HBIS ALIGNMENT DELP,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CAPGEMINI UK PLC,"£64,148"
Transparency May 469,03/05/2023,DIG ON PREMISES HOSTING REFRESH,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CDW LTD,"£64,083"
Transparency May 470,26/05/2023,OPS RS DIRECTOR AND SUPPORT,EXP - PURCHASE OF GOODS/SERVICES - OTHER - NORTHERN IRELAND STAFF COSTS,DEPARTMENT FOR COMMUNITIES,"£63,945"
Transparency May 471,26/05/2023,DIG BASELINE RUN - HEALTH AND DISABILITY DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,MICROSOFT LTD,"£63,725"
Transparency May 472,22/05/2023,OPS CFC DISCRETE BUDGET CONTROL,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - EQUIPMENT,AIRWAVE SOLUTIONS LTD,"£63,523"
Transparency May 473,12/05/2023,CHG PUBLIC SECTOR PROVISION,Exp - Purchase Of Goods/Services - Consultancy,ATOS ORIGIN IT SERVICES UK LTD,"£63,398"
Transparency May 474,31/05/2023,DIG DDSP BUSINESS SERVICES,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,IBM UNITED KINGDOM LTD,"£63,326"
Transparency May 475,24/05/2023,DIG CITIZEN INF - STRATEGIC ARA SEARCHLIGHT GWAY UI DELP,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CAPGEMINI UK PLC,"£62,964"
Transparency May 476,03/05/2023,DIG IDENTITY SERVICE,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,CGI IT UK LTD,"£62,929"
Transparency May 477,30/05/2023,OPS RS DIRECTOR AND SUPPORT,EXP - PERMANENT UK STAFF - ALLOWANCES - OGD (NON SECONDMENT),HMRC,"£62,703"
Transparency May 478,03/05/2023,CHG 620318 WEMBLEY,PPE - POA & AUC (OWNED) - COST - ADDITIONS - OTHER,LONDON SQUARE DEVELOPMENTS LTD,"£62,572"
Transparency May 479,04/05/2023,DIG DWP TASKS (ARA) DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,OPENCAST SOFTWARE EUROPE LIMITED,"£62,475"
Transparency May 480,10/05/2023,EP CEP WHP DWP CONTRACTS NE ENG CPA2,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,REED IN PARTNERSHIP LTD,"£61,900"
Transparency May 481,02/05/2023,SE SPD BULK MAIL,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - POSTAGE,UK MAIL,"£61,850"
Transparency May 482,02/05/2023,FG CS HS HDAS NON CONTRACT,EXP - PURCHASE OF GOODS/SERVICES - ACCOMM &BLDNG MNGMT - FM PROJECTS NON CAPITAL,RESOLUTION INTERIORS LTD,"£61,775"
Transparency May 483,16/05/2023,DIG PUBLIC CLOUD DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CYBERNETICA SOLUTIONS LTD,"£61,560"
Transparency May 484,25/05/2023,PCP ESTATES UTILITIES DELP,EXP - PURCHASE OF GOODS/SERVICES - ELECTRICITY,EDF ENERGY 1 LTD SCC UTILITIES ONLY,"£61,245"
Transparency May 485,05/05/2023,EP CEP WHP DWP CONTRACTS S ENG CPA4,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,SEETEC PLUSS LTD,"£61,050"
Transparency May 486,04/05/2023,DIG CONTACT CENTRE MAINTENANCE DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,HIPPO DIGITAL LTD,"£60,480"
Transparency May 487,24/05/2023,DIG CHILDREN  - CMS 2012 CORE,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,TATA CONSULTANCY SERVICES LTD,"£60,000"
Transparency May 488,26/05/2023,PCP ESTATES SECURITY DELA,EXP - PURCHASE OF GOODS/SERVICES - BLDNG MANAGEMENT - SECURITY,G4S SECURE SOLUTIONS UK LTD,"£59,941"
Transparency May 489,31/05/2023,DIG CX - UNDERSTANDING CUSTOMERS DEL P,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,COGNIZANT WORLDWIDE LTD,"£59,247"
Transparency May 490,26/05/2023,FG CD STRATEGY AND BUSINESS MANAGEMENT,EXP - PURCHASE OF GOODS/SERVICES - SUPPORT - ICT OUTSOURCING SOFTWARE LICENCES,BUREAU VAN DIJK ELECTRONIC PUBLISHING LTD,"£58,860"
Transparency May 491,26/05/2023,DIG BASELINE RUN - HEALTH AND DISABILITY DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,SQC TECHNOLOGY LTD,"£58,800"
Transparency May 492,10/05/2023,DIG DATA CENTRE OPERATIONS DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CROWN HOSTING DATA CENTRES LTD,"£58,678"
Transparency May 493,11/05/2023,CHG 620228 DUNDEE LINDSAY HOUSE,PPE - POA & AUC (OWNED) - COST - ADDITIONS - OTHER,MORRIS & SPOTTISWOOD,"£58,409"
Transparency May 494,02/05/2023,CHG HEALTH ASSESSMENT SERVICE,EXP - PURCHASE OF GOODS/SERVICES - CLINICAL & MEDICAL,ADVANCED PERSONNEL MANAGEMENT GROUP UK LTD,"£58,400"
Transparency May 495,12/05/2023,EP CEP RESTART CPA 3A NORTH WEST,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,G4S REGIONAL MANAGEMENT UK & I LTD,"£58,298"
Transparency May 496,22/05/2023,DIG TRANSFORMATION CORE BIOGRAPHIC DEL P,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,ACCENTURE UK LTD,"£58,201"
Transparency May 497,05/05/2023,EP CEP RESTART CPA 2B S & W YORKSHIRE DERBYSHIRE & NOTTINGHAMSHIRE,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,MAXIMUS UK SERVICES LTD,"£58,139"
Transparency May 498,26/05/2023,CHG UC DESIGN & BUILD PROGRAMME MANAGER,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,CGI IT UK LTD,"£58,007"
Transparency May 499,25/05/2023,CHG DIGITAL DEBT MANAGEMENT SERVICE,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,SCRUMCONNECT LTD,"£57,780"
Transparency May 500,11/05/2023,DIG NETWORK ACCESS SERVICE,AI - PFI - RENTALS UNDER NON-PFI OPERATING LEASES - P&M - CONNECTIVITY,BT GLOBAL SERVICES,"£57,272"
Transparency May 501,05/05/2023,EP CEP RESTART CPA 2A NORTH EAST & HUMBERSIDE,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,REED IN PARTNERSHIP LTD,"£57,139"
Transparency May 502,17/05/2023,SE SPD BULK MAIL,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - POSTAGE,UK MAIL,"£56,789"
Transparency May 503,22/05/2023,DIG PUBLIC CLOUD DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,AUTOMATION LOGIC LTD,"£56,704"
Transparency May 504,22/05/2023,DIG CHILDREN - DATA DEL P,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,TATA CONSULTANCY SERVICES LTD,"£56,520"
Transparency May 505,05/05/2023,EP CEP RESTART CPA 1A WEST CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,SERCO LTD,"£56,365"
Transparency May 506,16/05/2023,OPS DS ATW DISC EP WALES,EXP - CURRENT GRANTS - NPISH - ACCESS TO WORK - SPECIAL AIDS,THAMES VALLEY EXCAVATORS LTD,"£56,290"
Transparency May 507,05/05/2023,EP CEP RESTART CPA 4A SOUTH WEST,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,SEETEC PLUSS LTD,"£55,359"
Transparency May 508,31/05/2023,DIG PUBLIC CLOUD DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,AMAZON WEB SERVICES EMEA SARL,"£55,241"
Transparency May 509,04/05/2023,DIG CONTACT CENTRE MAINTENANCE DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,HIPPO DIGITAL LTD,"£55,080"
Transparency May 510,18/05/2023,DIG DW RELEASE & DEPLOYMENT STAFFING,EXP - PURCHASE OF GOODS/SERVICES - ACCOMM & BLDNG MGMT - FURNITURE & FITTINGS,SOUTHERNS BROADSTOCK LTD,"£54,984"
Transparency May 511,23/05/2023,OPS WA G4S AND SERCO CONTRACT COSTS,EXP - PURCHASE OF GOODS/SERVICES - OTHER FACILITIES - CONTACT CENTRES,G4S GOVERNMENT AND OUTSOURCING SERVICES UK LTD,"£54,817"
Transparency May 512,16/05/2023,SE SM RS PJT CA DIGITAL,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CAPGEMINI UK PLC,"£54,646"
Transparency May 513,25/05/2023,OPS SE CE CUSTOMER EXPERIENCE & LEARNING,EXP - PURCHASE OF GOODS/SERVICES - SUPPORT - ICT OUTSOURCING SOFTWARE LICENCES,BRANDWATCH,"£54,600"
Transparency May 514,19/05/2023,PCP ESTATES LCW DELP,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - NON-ADVISORY,MCBAINS LTD,"£54,229"
Transparency May 515,11/05/2023,FG HDD MANAGEMENT,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - VALUATION OFFICE,VALUATION OFFICE AGENCY,"£54,000"
Transparency May 516,09/05/2023,EP CEP RESTART CPA 1A WEST CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,SERCO LTD,"£53,712"
Transparency May 517,17/05/2023,CHG 620318 WEMBLEY,PPE - POA & AUC (OWNED) - COST - ADDITIONS - OTHER,LONDON SQUARE DEVELOPMENTS LTD,"£53,675"
Transparency May 518,26/05/2023,DIG DCBT EXTERNALS DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CAPGEMINI UK PLC,"£53,133"
Transparency May 519,12/05/2023,PCP ESTATES LLM DELA,EXP - PURCHASE OF GOODS/SERVICES - ACCOMMODATION & BLDNG MANAGEMENT,CUSHMAN & WAKEFIELD DEBENHAM TIE LEUNG LTD-2WM,"£53,048"
Transparency May 520,24/05/2023,CHG CHILD MAINTENANCE,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,TATA CONSULTANCY SERVICES LTD,"£52,708"
Transparency May 521,30/05/2023,DIG DEBT MGT - MAINTENANCE,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CAPGEMINI UK PLC,"£52,576"
Transparency May 522,18/05/2023,DIG BEREAVEMENT - MAINTENANCE DELP,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,OPENCAST SOFTWARE EUROPE LIMITED,"£52,500"
Transparency May 523,24/05/2023,EP CEP RESTART CPA 5C HOME COUNTIES,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,REED IN PARTNERSHIP LTD,"£52,480"
Transparency May 524,18/05/2023,EP CEP WHP DWP CONTRACTS NE ENG CPA2,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,REED IN PARTNERSHIP LTD,"£52,471"
Transparency May 525,18/05/2023,DIG RBC - RUN & MAINTAIN COSTS DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,OPENCAST SOFTWARE EUROPE LIMITED,"£52,300"
Transparency May 526,17/05/2023,P&C APPRENTICESHIP DN FUNDING,EXP - PURCHASE OF GOODS/SERVICES - TRAINING & DEVELOPMENT,BABINGTON BUSINESS COLLEGE LTD,"£51,751"
Transparency May 527,17/05/2023,EP CEP RESTART CPA 1A WEST CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,SERCO LTD,"£51,723"
Transparency May 528,09/05/2023,OPS DS ATW DISC EP NATIONAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,MAXIMUS UK SERVICES LTD,"£51,660"
Transparency May 529,19/05/2023,DIG WORKPLACE COMPUTING SERVICE DEL P,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - EQUIPMENT,CDW LTD,"£51,478"
Transparency May 530,10/05/2023,DIG SDX REFRESH,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CYBERNETICA SOLUTIONS LTD,"£51,435"
Transparency May 531,19/05/2023,DIG CONTACT CENTRE SERVICE DEL P,EXP - PURCHASE OF GOODS/SERVICES - SUPPORT - ICT OUTSOURCING CONTACT CENTRES,BT GLOBAL SERVICES,"£51,387"
Transparency May 532,25/05/2023,DIG ACCESSIBILITY SERVICE,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - EQUIPMENT,COMPUTACENTER UK LTD,"£51,368"
Transparency May 533,16/05/2023,DIG RBC - RUN & MAINTAIN COSTS DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CAPGEMINI UK PLC,"£51,140"
Transparency May 534,24/05/2023,DIG CHILDREN - DATA DEL P,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,TATA CONSULTANCY SERVICES LTD,"£50,833"
Transparency May 535,24/05/2023,CHG CHILD MAINTENANCE,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,TATA CONSULTANCY SERVICES LTD,"£50,000"
Transparency May 536,22/05/2023,DIG WORKPLACE COMPUTING SERVICE DEL P,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - EQUIPMENT,CDW LTD,"£49,980"
Transparency May 537,26/05/2023,DIG DEBT MGT - MAINTENANCE,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,ARUM SYSTEMS LTD,"£49,680"
Transparency May 538,16/05/2023,DIG IT PERFORMANCE MEASUREMENT,EXP - RENTALS UNDER NON-PFI OP LEASES - P&M - VEHICLES,KINTO U K,"£49,243"
Transparency May 539,19/05/2023,DIG WORKPLACE COMPUTING MAINTENANCE DEL P,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,CDW LTD,"£49,196"
Transparency May 540,19/05/2023,CHG FES WORK MANAGEMENT,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,IBM,"£49,016"
Transparency May 541,31/05/2023,DIG ON PREMISES HOSTING REFRESH,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CDW LTD,"£48,805"
Transparency May 542,24/05/2023,DIG CHILDREN  - COMMON PLATFORMS,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,TATA CONSULTANCY SERVICES LTD,"£48,804"
Transparency May 543,18/05/2023,PCP ESTATES FFE DELA,EXP - PURCHASE OF GOODS/SERVICES - ACCOMM & BLDNG MGMT - FURNITURE & FITTINGS,WAGSTAFF BROS LTD T/A WAGSTAFF INTERIORS GROUP,"£48,596"
Transparency May 544,17/05/2023,CHG GROUP CHIEF PORTFOLIO OFFICE,Exp - Purchase Of Goods/Services - Consultancy,BMT DEFENCE & SECURITY UK LTD,"£48,313"
Transparency May 545,16/05/2023,DIG B&C - RUN DELP,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CAPGEMINI UK PLC,"£48,098"
Transparency May 546,25/05/2023,EP CEP RESTART CPA 3A NORTH WEST,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,G4S REGIONAL MANAGEMENT UK & I LTD,"£47,699"
Transparency May 547,17/05/2023,DIG DWP TASKS (ARA) DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,OPENCAST SOFTWARE EUROPE LIMITED,"£47,625"
Transparency May 548,05/05/2023,EP CEP WHP DWP CONTRACTS H COUNT CPA5,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,SHAW TRUST,"£47,616"
Transparency May 549,05/05/2023,EP CEP WHP DWP CONTRACTS NE ENG CPA2,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,REED IN PARTNERSHIP LTD,"£47,616"
Transparency May 550,25/05/2023,EP CEP WHP DWP CONTRACTS NE ENG CPA2,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,REED IN PARTNERSHIP LTD,"£47,616"
Transparency May 551,18/05/2023,EP CEP RESTART CPA 4B SOUTH CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,FEDCAP EMPLOYMENT,"£47,345"
Transparency May 552,04/05/2023,DIG ON PREMISES HOSTING REFRESH,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,AMAZON WEB SERVICES EMEA SARL,"£47,328"
Transparency May 553,18/05/2023,DIG EDW REMEDIATION,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,DELOITTE LLP,"£47,142"
Transparency May 554,31/05/2023,DIG PUBLIC CLOUD DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,AMAZON WEB SERVICES EMEA SARL,"£47,116"
Transparency May 555,18/05/2023,DIG D&A COST OF LIVING DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,DELOITTE LLP,"£47,112"
Transparency May 556,05/05/2023,EP CEP WHP DWP CONTRACTS H COUNT CPA5,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,SHAW TRUST,"£46,923"
Transparency May 557,15/05/2023,PCP ESTATES INTEGRATOR DELA,EXP - PURCHASE OF GOODS/SERVICES - BLDNG MANAGEMENT - INTEGRATOR,KELLOGG BROWN & ROOT LTD,"£46,882"
Transparency May 558,05/05/2023,EP CEP WHP DWP CONTRACTS NW ENG CPA3,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,INGEUS UK LTD,"£46,823"
Transparency May 559,17/05/2023,EP CEP RESTART CPA 4A SOUTH WEST,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,SEETEC PLUSS LTD,"£46,732"
Transparency May 560,26/05/2023,DIG PUBLIC CLOUD DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,AMAZON WEB SERVICES EMEA SARL,"£46,713"
Transparency May 561,02/05/2023,DIG WORKPLACE COMPUTING SERVICE DEL P,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - EQUIPMENT,CDW LTD,"£46,449"
