Unique ID,Invoice Paid Date,Invoice Cost Centre Description,Invoice Account Description,Supplier Name,Transparency Invoice Amount
Transparency 961,16/03/2023,EP CEP RESTART CPA 5A CENTRAL & WEST LONDON,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,INGEUS UK LTD,"£48,147"
Transparency 962,16/03/2023,DIG MISC BAU COSTS,EXP - PURCHASE OF GOODS/SERVICES - SUPPORT - ICT OUTSOURCING SOFTWARE LICENCES,COMPUTACENTER UK LTD,"£48,123"
Transparency 963,20/03/2023,DIG CONTACT CENTRE SERVICE DEL P,EXP - PURCHASE OF GOODS/SERVICES - END USER SOFTWARE AND HARDWARE,PCI PAL,"£48,000"
Transparency 964,20/03/2023,DIG CONTACT CENTRE SERVICE DEL P,EXP - PURCHASE OF GOODS/SERVICES - END USER SOFTWARE AND HARDWARE,PCI PAL,"£48,000"
Transparency 965,27/03/2023,EP CEP RESTART CPA 3B GREATER MANCHESTER,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,INGEUS UK LTD,"£47,982"
Transparency 966,27/03/2023,WWEG EUROPEAN SOCIAL FUND PROGRAMME 2014-2020,CA - OTHER RECEIVABLES - ESF EC CLAIMS PENDING,HUMBER WOMEN IN THE WORKFORCE,"£47,925"
Transparency 967,06/03/2023,WWEG EUROPEAN SOCIAL FUND PROGRAMME 2014-2020,CA - OTHER RECEIVABLES - ESF EC CLAIMS PENDING,NASCENT 21 - ESF,"£47,827"
Transparency 968,06/03/2023,CHG WPT FEASIBILITY,EXP - PURCHASE OF GOODS/SERVICES - ACCOMMODATION & BLDNG MANAGEMENT,CUSHMAN & WAKEFIELD DEBENHAM TIE LEUNG LTD,"£47,823"
Transparency 969,03/03/2023,EP CEP RESTART CPA 1A WEST CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,SERCO LTD,"£47,744"
Transparency 970,23/03/2023,EP CEP RESTART CPA 3A NORTH WEST,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,G4S REGIONAL MANAGEMENT UK & I LTD,"£47,699"
Transparency 971,30/03/2023,WWEG EUROPEAN SOCIAL FUND PROGRAMME 2014-2020,CA - OTHER RECEIVABLES - ESF EC CLAIMS PENDING,SKILLS PROGRESSION ADAPTABILITY RESILIENCE PROGRAMME,"£47,579"
Transparency 972,17/03/2023,WWEG EUROPEAN SOCIAL FUND PROGRAMME 2014-2020,CA - OTHER RECEIVABLES - ESF EC CLAIMS PENDING,SIMPLIFYING SMES APPRENTICESHIPS GREEN SKILLS STEM,"£47,479"
Transparency 973,29/03/2023,CHG 620756 SUNDERLAND WEARVIEW HOUSE,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - NON-ADVISORY,MCBAINS LTD,"£47,348"
Transparency 974,16/03/2023,DIG - SECURITY CONTRACTS DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,REDESMERE LTD,"£47,010"
Transparency 975,27/03/2023,WWEG EUROPEAN SOCIAL FUND PROGRAMME 2014-2020,CA - OTHER RECEIVABLES - ESF EC CLAIMS PENDING,LEADERSHIP GROWTH SKILLS,"£47,009"
Transparency 976,08/03/2023,DIG BASELINE RUN - BENEFIT SUPPORTING SERVICES DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,LAYER 7 IT SECURITY,"£46,802"
Transparency 977,09/03/2023,DIG CITIZEN INF - STRATEGIC ARA SEARCHLIGHT GWAY UI DELP,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CAPGEMINI UK PLC,"£46,746"
Transparency 978,14/03/2023,UCO OUTSOURCED TELEPHONY,EXP - PURCHASE OF GOODS/SERVICES - OTHER FACILITIES - CONTACT CENTRES,SERCO LTD,"£46,678"
Transparency 979,30/03/2023,EP CEP RESTART CPA 4B SOUTH CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,FEDCAP EMPLOYMENT,"£46,556"
Transparency 980,20/03/2023,DIG DEBT MGT - MAINTENANCE,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,ARUM SYSTEMS LTD,"£46,543"
Transparency 981,08/03/2023,CHG KICK START,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - RES'H/EVAL,IFF RESEARCH LTD,"£46,525"
Transparency 982,07/03/2023,WWEG CEP IPES CPA 3 NORTH WEST ENGLAND (INC GR MANCHEST),EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,THE GROWTH COMPANY LTD,"£46,373"
Transparency 983,21/03/2023,STR WORK & HEALTH INNOVATION FUND,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES -CCS MANAGED SERVICE,INNOVATE UK,"£46,141"
Transparency 984,10/03/2023,WWEG EUROPEAN SOCIAL FUND PROGRAMME 2014-2020,CA - OTHER RECEIVABLES - ESF EC CLAIMS PENDING,AEGIS IN COMMUNITIES,"£45,857"
Transparency 985,22/03/2023,EP CEP RESTART CPA 4B SOUTH CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,FEDCAP EMPLOYMENT,"£45,767"
Transparency 986,14/03/2023,DIG DATA CENTRE OPERATIONS DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CROWN HOSTING DATA CENTRES LTD,"£45,721"
Transparency 987,03/03/2023,EP CEP RESTART CPA 6 WALES,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,SERCO LTD,"£45,643"
Transparency 988,08/03/2023,WWEG EUROPEAN SOCIAL FUND PROGRAMME 2014-2020,CA - OTHER RECEIVABLES - ESF PENDING CLAIMS,SME WORKFORCE DEVELOPMENT,"£45,479"
Transparency 989,06/03/2023,WWEG EUROPEAN SOCIAL FUND PROGRAMME 2014-2020,CA - OTHER RECEIVABLES - ESF EC CLAIMS PENDING,HIGHER PLACE ESF,"£45,435"
Transparency 990,08/03/2023,EP CEP RESTART CPA 4A SOUTH WEST,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,SEETEC PLUSS LTD,"£45,294"
Transparency 991,01/03/2023,FG CD STRATEGY AND BUSINESS MANAGEMENT,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,PIXEL GROUP LTD,"£45,240"
Transparency 992,13/03/2023,WWEG EUROPEAN SOCIAL FUND PROGRAMME 2014-2020,CA - OTHER RECEIVABLES - ESF EC CLAIMS PENDING,STEPPING UP,"£45,191"
Transparency 993,13/03/2023,CASD ANALYTICAL COMMUNITY,EXP - PURCHASE OF GOODS/SERVICES  - RESEARCH & DEVELOPMENT - OTHER OUTSOURCED - ESA10,IFF RESEARCH LTD,"£45,133"
Transparency 994,31/03/2023,DIG - NETWORK TRANSFORMATION DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,UBDS IT CONSULTING LTD,"£44,980"
Transparency 995,07/03/2023,WWEG CEP IPES CPA 1 CENTRAL ENGLAND,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,SHAW TRUST,"£44,772"
Transparency 996,08/03/2023,EP CEP RESTART CPA 3A NORTH WEST,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,G4S FACILITIES MANAGEMENT (UK) LTD,"£44,670"
Transparency 997,21/03/2023,DIG DWP PLACE PDU,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,ACCENTURE UK LTD,"£44,659"
Transparency 998,24/03/2023,CHG DIGITAL DEBT MANAGEMENT SERVICE,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CAPGEMINI UK PLC,"£44,619"
Transparency 999,22/03/2023,DIG - NETWORK TRANSFORMATION DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,UBDS IT CONSULTING LTD,"£44,528"
Transparency 1000,09/03/2023,WWEG EUROPEAN SOCIAL FUND PROGRAMME 2014-2020,CA - OTHER RECEIVABLES - ESF EC CLAIMS PENDING,SOMERSET NEETS PROJECT,"£44,461"
Transparency 1001,30/03/2023,WWEG EUROPEAN SOCIAL FUND PROGRAMME 2014-2020,CA - OTHER RECEIVABLES - ESF EC CLAIMS PENDING,FLOURISH - ESF,"£44,412"
Transparency 1002,14/03/2023,EP CEP RESTART CPA 1B EAST CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,JOBS 22 LTD,"£44,312"
Transparency 1003,10/03/2023,EP CEP RESTART CPA 4B SOUTH CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,FEDCAP EMPLOYMENT,"£44,188"
Transparency 1004,24/03/2023,DIG DYNAMIC TRUST HUB,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,TATA CONSULTANCY SERVICES LTD,"£44,000"
Transparency 1005,30/03/2023,PCP ESTATES INVESTMENT PROJECTS DELP,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - NON-ADVISORY,RIDGE & PARTNERS,"£43,770"
Transparency 1006,16/03/2023,EP CEP RESTART CPA 1B EAST CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,JOBS 22 LTD,"£43,661"
Transparency 1007,10/03/2023,HR PROFESSIONAL LEARNING,EXP - PURCHASE OF GOODS/SERVICES - TRAINING & DEVELOPMENT,CIPD ENTERPRISES LTD,"£43,628"
Transparency 1008,08/03/2023,WWEG EUROPEAN SOCIAL FUND PROGRAMME 2014-2020,CA - OTHER RECEIVABLES - ESF EC CLAIMS PENDING,PROGRAMME EVALUATION 2014-2020,"£43,620"
Transparency 1009,02/03/2023,OPS DS ATW DISC EP NATIONAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,MAXIMUS UK SERVICES LTD,"£43,588"
Transparency 1010,16/03/2023,PCP ESTATES LCW DELA,PPE - POA & AUC (OWNED) - COST - ADDITIONS - OTHER,MITIE PROPERTY SERVICES UK LTD,"£43,576"
Transparency 1011,27/03/2023,DIG INTEGRATION - STRATEGIC ARA EVENTS PLATFORM DELP,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,INFOTEL UK CONSULTING LTD,"£43,575"
Transparency 1012,06/03/2023,EP CEP WHP DWP CONTRACTS NE ENG CPA2,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,REED IN PARTNERSHIP LTD,"£43,345"
Transparency 1013,24/03/2023,CHG DIGITAL DEBT MANAGEMENT SERVICE,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CAPGEMINI UK PLC,"£43,309"
Transparency 1014,14/03/2023,EP CEP RESTART CPA 2A NORTH EAST & HUMBERSIDE,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,REED IN PARTNERSHIP LTD,"£43,306"
Transparency 1015,30/03/2023,P&C OD EMPLOYEE EXPERIENCE & STRATEGY,Exp - Purchase Of Goods/Services - Consultancy,CABINET OFFICE,"£43,305"
Transparency 1016,10/03/2023,EP CEP WHP DWP CONTRACTS S ENG CPA4,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,SEETEC PLUSS LTD,"£43,174"
Transparency 1017,27/03/2023,PCP ESTATES LCW DELA,PPE - POA & AUC (OWNED) - COST - ADDITIONS - OTHER,MITIE PROPERTY SERVICES UK LTD,"£43,162"
Transparency 1018,28/03/2023,DIG CHILDREN - DATA DEL P,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,TATA CONSULTANCY SERVICES LTD,"£42,995"
Transparency 1019,06/03/2023,PCP ESTATES UTILITIES DELP,EXP - PURCHASE OF GOODS/SERVICES - WATER,SCOTTISH WATER BUSINESS STREAM LTD,"£42,823"
Transparency 1020,02/03/2023,EP CEP WHP DWP CONTRACTS H COUNT CPA5,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,SHAW TRUST,"£42,752"
Transparency 1021,30/03/2023,EP CEP WHP DWP CONTRACTS CENT ENG CPA1,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,SHAW TRUST,"£42,608"
Transparency 1022,13/03/2023,WWEG EUROPEAN SOCIAL FUND PROGRAMME 2014-2020,CA - OTHER RECEIVABLES - ESF EC CLAIMS PENDING,EMPLOYMENT PLUS,"£42,588"
Transparency 1023,20/03/2023,DIG LOCAL PRINT SERVICE,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,XEROX UK LTD 3W,"£42,534"
Transparency 1024,10/03/2023,EP CEP RESTART CPA 3A NORTH WEST,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,G4S REGIONAL MANAGEMENT UK & I LTD,"£42,399"
Transparency 1025,27/03/2023,EP CEP RESTART CPA 1B EAST CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,JOBS 22 LTD,"£42,357"
Transparency 1026,30/03/2023,EP CEP RESTART CPA 5C HOME COUNTIES,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,REED IN PARTNERSHIP LTD,"£42,323"
Transparency 1027,27/03/2023,DIG - SECURITY CONTRACTS DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,FLYFORM LTD,"£42,300"
Transparency 1028,16/03/2023,EP CEP WHP DWP CONTRACTS S ENG CPA4,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,SEETEC PLUSS LTD,"£42,265"
Transparency 1029,01/03/2023,SE SM CROSS CUSTOMER VIEW DIGITAL,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,TATA CONSULTANCY SERVICES LTD,"£42,246"
Transparency 1030,08/03/2023,DIG MAINTENANCE - BENEFIT SUPPORTING SERVICES DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,MICRO FOCUS SOFTWARE UK LTD,"£42,210"
Transparency 1031,07/03/2023,WWEG EUROPEAN SOCIAL FUND PROGRAMME 2014-2020,CA - OTHER RECEIVABLES - ESF EC CLAIMS PENDING,SKILLS CONNECT,"£42,135"
Transparency 1032,06/03/2023,EP CEP RESTART CPA 2A NORTH EAST & HUMBERSIDE,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,REED IN PARTNERSHIP LTD,"£42,103"
Transparency 1033,21/03/2023,DIG IT PERFORMANCE MEASUREMENT,EXP - RENTALS UNDER NON-PFI OP LEASES - P&M - VEHICLES,KINTO U K,"£42,097"
Transparency 1034,24/03/2023,DIG FED CFCD IT SPEND,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,TECKNUOVO LTD,"£42,036"
Transparency 1035,20/03/2023,DIG LOCAL PRINT SERVICE,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,XEROX UK LTD ,"£42,027"
Transparency 1036,23/03/2023,CHG DIGITAL DEBT MANAGEMENT SERVICE,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,TECKNUOVO LTD,"£42,000"
Transparency 1037,16/03/2023,EP CEP RESTART CPA 4B SOUTH CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,FEDCAP EMPLOYMENT,"£41,821"
Transparency 1038,28/03/2023,EP CEP RESTART CPA 4B SOUTH CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,FEDCAP EMPLOYMENT,"£41,821"
Transparency 1039,30/03/2023,OPS WDC WSD NE DURHAM AND TEES VALLEY DISTRICT OFFICE,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,NEXUS,"£41,790"
Transparency 1040,23/03/2023,EP CEP RESTART CPA 1A WEST CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,SERCO LTD,"£41,776"
Transparency 1041,09/03/2023,EP CEP WHP DWP CONTRACTS H COUNT CPA5,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,SHAW TRUST,"£41,709"
Transparency 1042,23/03/2023,DIG CONTACT CENTRE MAINTENANCE DEL P,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,CAPGEMINI UK PLC,"£41,671"
Transparency 1043,13/03/2023,DIG DCBT EXTERNALS DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CADENCE INNOVA LTD,"£41,580"
Transparency 1044,09/03/2023,DIG CITIZEN INF - STRATEGIC ARA CARE HOMES DELP,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CAPGEMINI UK PLC,"£41,579"
Transparency 1045,29/03/2023,DIG INTEGRATION PLATFORMS FILE TRANSFER,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CAPGEMINI UK PLC,"£41,526"
Transparency 1046,22/03/2023,DIG - NETWORK TRANSFORMATION DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,UBDS IT CONSULTING LTD,"£41,215"
Transparency 1047,29/03/2023,DIG PEOPLE & PRACTICES STAFFING,PPE - FURNITURE AND FITTINGS (OWNED) - COST - ADDITIONS,SOUTHERNS BROADSTOCK LTD,"£41,213"
Transparency 1048,14/03/2023,DIG DATA CENTRE OPERATIONS DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CROWN HOSTING DATA CENTRES LTD,"£41,200"
Transparency 1049,06/03/2023,DIG NETWORK ACCESS SERVICE,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,FLUIDONE LTD,"£41,149"
Transparency 1050,13/03/2023,WWEG EUROPEAN SOCIAL FUND PROGRAMME 2014-2020,CA - OTHER RECEIVABLES - ESF EC CLAIMS PENDING,IND EMP SUPPORT EMP PLUS & STEPS TO WORK,"£41,089"
Transparency 1051,17/03/2023,DIG STRATEGIC VIDEO SOLUTION DELP,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,ACCENTURE UK LTD,"£40,980"
Transparency 1052,20/03/2023,CHG INTEGRATED SERVICE,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,OPENCAST SOFTWARE EUROPE LIMITED,"£40,815"
Transparency 1053,31/03/2023,FG BUSINESS DESIGN,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - ORIGINAL RESEARCH,IPSOS MORI,"£40,800"
Transparency 1054,13/03/2023,PCP ESTATES CSI PROJECT DELP,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - NON-ADVISORY,PERFECT CIRCLE JV LTD,"£40,565"
Transparency 1055,30/03/2023,DIG - SECURITY CONTRACTS DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,PIXEL GROUP LTD,"£40,543"
Transparency 1056,23/03/2023,CMG OPS EXTERNAL CONTRACTS/SLAS HARPER MACLEOD,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROFESSIONAL SERVICES,HARPER MACLEOD LLP,"£40,481"
Transparency 1057,14/03/2023,WWEG EUROPEAN SOCIAL FUND PROGRAMME 2014-2020,CA - OTHER RECEIVABLES - ESF EC CLAIMS PENDING,BIRMINGHAM & SOLIHULL YOUNG PERSONS JOBS FUND,"£40,435"
Transparency 1058,30/03/2023,PCP ESTATES FFE DELA,EXP - PURCHASE OF GOODS/SERVICES - ACCOMM & BLDNG MGMT - FURNITURE & FITTINGS,SOUTHERNS BROADSTOCK LTD-2WM,"£40,413"
Transparency 1059,08/03/2023,CHG 620756 SUNDERLAND WEARVIEW HOUSE,EXP - PURCHASE OF GOODS/SERVICES - ACCOMMODATION & BLDNG MANAGEMENT,CDW LTD,"£40,354"
Transparency 1060,24/03/2023,SE SM CMG PJT DIGITAL,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,TATA CONSULTANCY SERVICES LTD,"£40,328"
Transparency 1061,16/03/2023,DIG COMPLEX DELIVERY,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,UBDS IT CONSULTING LTD,"£40,278"
Transparency 1062,14/03/2023,DIG NOTIFICATION SERVICE PROJECT DELP,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,OPEN TEXT UK LTD,"£40,214"
Transparency 1063,30/03/2023,PCP ESTATES INVESTMENT PROJECTS DELP,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - NON-ADVISORY,RIDGE & PARTNERS,"£40,152"
Transparency 1064,30/03/2023,EP CEP WHP DWP CONTRACTS H COUNT CPA5,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,SHAW TRUST,"£40,145"
Transparency 1065,14/03/2023,CHG UC DIGITAL SERVICES-RECURRENT,EXP - PURCHASE OF GOODS/SERVICES - END USER SOFTWARE AND HARDWARE,EXPERIAN LTD,"£40,112"
Transparency 1066,14/03/2023,CHG UC DIGITAL SERVICES-RECURRENT,EXP - PURCHASE OF GOODS/SERVICES - END USER SOFTWARE AND HARDWARE,EXPERIAN LTD,"£40,112"
Transparency 1067,22/03/2023,OPS WDC WSD NW GM EMPLOYERS & PARTNERSHIPS TEAM,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,GREATER MANCHESTER TRAVELCARDS LTD,"£40,000"
Transparency 1068,20/03/2023,DIG DG COO DIGITAL ENGAGEMENT,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA,LINKEDIN IRELAND,"£40,000"
Transparency 1069,29/03/2023,HR ORGANISATION CAPABILITY,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - HR,CABINET OFFICE,"£40,000"
Transparency 1070,28/03/2023,DIG CX - UNDERSTANDING CUSTOMERS DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,TPXIMPACT LTD,"£40,000"
Transparency 1071,16/03/2023,PCP ESTATES LCW DELA,PPE - POA & AUC (OWNED) - COST - ADDITIONS - OTHER,MITIE PROPERTY SERVICES UK LTD,"£39,961"
Transparency 1072,30/03/2023,EP CEP WHP DWP CONTRACTS S ENG CPA4,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,SEETEC PLUSS LTD,"£39,917"
Transparency 1073,31/03/2023,DIG BASELINE RUN - BENEFIT SUPPORTING SERVICES DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,LAYER 7 IT SECURITY,"£39,868"
Transparency 1074,17/03/2023,DIG APPEALS & SUPPORTING CAPABILITIES PTP CAM MAIN DEL P,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,ACCENTURE UK LTD,"£39,821"
Transparency 1075,09/03/2023,EP CEP RESTART CPA 1B EAST CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,JOBS 22 LTD,"£39,751"
Transparency 1076,27/03/2023,DIG - SECURITY CONTRACTS DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,PIXEL GROUP LTD,"£39,600"
Transparency 1077,24/03/2023,SE SM CROSS CUSTOMER VIEW DIGITAL,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,TATA CONSULTANCY SERVICES LTD,"£39,593"
Transparency 1078,21/03/2023,DIG RBC - COMMERCIAL COSTS,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,ACCENTURE UK LTD,"£39,559"
Transparency 1079,13/03/2023,EP CEP RESTART CPA 5B SOUTH & EAST LONDON,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,MAXIMUS UK SERVICES LTD,"£39,520"
Transparency 1080,06/03/2023,EP CEP RESTART CPA 3A NORTH WEST,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,G4S FACILITIES MANAGEMENT (UK) LTD,"£39,370"
Transparency 1081,30/03/2023,PCP ESTATES INVESTMENT PROJECTS DELP,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - NON-ADVISORY,RIDGE & PARTNERS,"£39,360"
Transparency 1082,24/03/2023,DIG FED CFCD IT SPEND,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,TECKNUOVO LTD,"£39,355"
Transparency 1083,31/03/2023,EP CEP RESTART CPA 1A WEST CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,SERCO LTD,"£39,124"
Transparency 1084,22/03/2023,EP CEP RESTART CPA 1B EAST CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,JOBS 22 LTD,"£39,099"
Transparency 1085,01/03/2023,DIG MANAGED LAN,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,BT GLOBAL SERVICES,"£39,094"
Transparency 1086,13/03/2023,WWEG EUROPEAN SOCIAL FUND PROGRAMME 2014-2020,CA - OTHER RECEIVABLES - ESF EC CLAIMS PENDING,LUTON DIGITAL SKILLS & EMPLOYMENT PROJECT - ESF,"£38,986"
Transparency 1087,14/03/2023,UCO OUTSOURCED TELEPHONY,EXP - PURCHASE OF GOODS/SERVICES - OTHER FACILITIES - CONTACT CENTRES,SERCO LTD,"£38,853"
Transparency 1088,28/03/2023,COMMS OTHER,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED,PROBRAND LTD,"£38,846"
Transparency 1089,09/03/2023,EP CEP WHP DWP CONTRACTS CENT ENG CPA1,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,SHAW TRUST,"£38,734"
Transparency 1090,07/03/2023,WWEG EUROPEAN SOCIAL FUND PROGRAMME 2014-2020,CA - OTHER RECEIVABLES - ESF PENDING CLAIMS,INDUSTRY PLACEMENT ESF,"£38,635"
Transparency 1091,07/03/2023,OPS WDC WSD NE WEST YORKSHIRE DISTRICT OFFICE,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,WEST YORKSHIRE COMBINED AUTHORITY,"£38,634"
Transparency 1092,28/03/2023,CASD ANALYTICAL COMMUNITY,EXP - PURCHASE OF GOODS/SERVICES  - RESEARCH & DEVELOPMENT - OTHER OUTSOURCED - ESA10,LONDON SCHOOL OF ECONOMICS & POLITICAL SCIENCE,"£38,625"
Transparency 1093,09/03/2023,WWEG EUROPEAN SOCIAL FUND PROGRAMME 2014-2020,CA - OTHER RECEIVABLES - ESF EC CLAIMS PENDING,ROUTES TO WORK 1 4,"£38,506"
Transparency 1094,09/03/2023,EP CEP RESTART CPA 1A WEST CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,SERCO LTD,"£38,460"
Transparency 1095,30/03/2023,EP CEP RESTART CPA 1A WEST CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,SERCO LTD,"£38,460"
Transparency 1096,02/03/2023,CHG DIGITAL DEBT MANAGEMENT SERVICE,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,SCRUMCONNECT LTD,"£38,430"
Transparency 1097,29/03/2023,EP CEP RESTART CPA 2B S & W YORKSHIRE DERBYSHIRE & NOTTINGHAMSHIRE,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,MAXIMUS UK SERVICES LTD,"£38,319"
Transparency 1098,24/03/2023,SE SM PC PJT DIGITAL,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CAPGEMINI UK PLC,"£38,300"
Transparency 1099,01/03/2023,FG CD STRATEGY AND BUSINESS MANAGEMENT,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,PIXEL GROUP LTD,"£38,280"
Transparency 1100,22/03/2023,WWEG EUROPEAN SOCIAL FUND PROGRAMME 2014-2020,CA - OTHER RECEIVABLES - ESF EC CLAIMS PENDING,IN CAREER EDUCATION & TRAINING ICET,"£38,269"
Transparency 1101,16/03/2023,DIG INTEGRATION PLATFORMS FILE TRANSFER,EXP - PURCHASE OF GOODS/SERVICES - SUPPORT - ICT OUTSOURCING SOFTWARE LICENCES,COMPUTACENTER UK LTD,"£38,097"
Transparency 1102,06/03/2023,OPS CFC DISCRETE BUDGET CONTROL,EXP - PURCHASE OF GOODS/SERVICES - TRAINING & DEVELOPMENT,CAPITA BUSINESS SERVICES LTD TA KNOWLEDGEPOOL,"£38,056"
Transparency 1103,13/03/2023,DIG DCBT EXTERNALS DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CADENCE INNOVA LTD,"£37,920"
