Unique ID,Invoice Paid Date,Invoice Cost Centre Description,Invoice Account Description,Supplier Name,Transparency Invoice Amount
Transparency april 422,03/04/2023,EP CEP RESTART CPA 4A SOUTH WEST,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,SEETEC PLUSS LTD,"£79,803"
Transparency april 423,03/04/2023,EP CEP RESTART CPA 1B EAST CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,JOBS 22 LTD,"£78,850"
Transparency april 424,13/04/2023,DIG DCBT EXTERNALS DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CAPGEMINI UK PLC,"£78,804"
Transparency april 425,04/04/2023,STR INDEPENDENT CASE EXAMINER,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - POSTAGE,ROYAL MAIL GROUP PLC,"£77,805"
Transparency april 426,27/04/2023,EP CEP RESTART CPA 3A NORTH WEST,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,G4S FACILITIES MANAGEMENT (UK) LTD,"£77,226"
Transparency april 427,21/04/2023,CHG 620349 REDHILL JCP,EXP - PURCHASE OF GOODS/SERVICES - ACCOMM & BLDNG MGMT - FURNITURE & FITTINGS,SOUTHERNS BROADSTOCK LTD,"£77,213"
Transparency april 428,04/04/2023,SE SPD BULK MAIL,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - POSTAGE,UK MAIL,"£75,671"
Transparency april 429,14/04/2023,EP CEP RESTART CPA 5C HOME COUNTIES,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,REED IN PARTNERSHIP LTD,"£75,052"
Transparency april 430,03/04/2023,FG FSC BANKING,EXP - PURCHASE OF GOODS/SERVICES - OTHER - BANK CHARGES,HM REVENUE AND CUSTOMS,"£75,000"
Transparency april 431,28/04/2023,DIG DATA ASSET MANAGEMENT,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,BEDIGITAL,"£74,982"
Transparency april 432,04/04/2023,DIG PUBLIC CLOUD DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,AMAZON WEB SERVICES EMEA SARL,"£74,901"
Transparency april 433,11/04/2023,DIG NETWORK ACCESS SERVICE,EXP - PURCHASE OF GOODS/SERVICES - SUPPORT - ICT OUTSOURCING SOFTWARE LICENCES,CDW LTD,"£74,872"
Transparency april 434,24/04/2023,EP CEP WHP DWP CONTRACTS NW ENG CPA3,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,INGEUS UK LTD,"£74,587"
Transparency april 435,11/04/2023,STR WORK & HEALTH INNOVATION FUND,EXP - PURCHASE OF GOODS/SERVICES  - RESEARCH & DEVELOPMENT - OTHER OUTSOURCED - ESA10,OFFICE FOR NATIONAL STATISTICS,"£74,367"
Transparency april 436,03/04/2023,CASD ANALYTICAL COMMUNITY,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - ORIGINAL RESEARCH,NATCEN,"£73,950"
Transparency april 437,04/04/2023,DIG MISC BAU COSTS,EXP - PURCHASE OF GOODS/SERVICES - SUPPORT - ICT OUTSOURCING SOFTWARE MAIN & SUP,DECISION LAB LTD,"£73,680"
Transparency april 438,05/04/2023,SE SM SP PJT DIGITAL,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CAPGEMINI UK PLC,"£73,232"
Transparency april 439,04/04/2023,DIG PRINTED CUSTOMER COMMUNICATIONS DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,ALLIED PUBLICITY SERVICES MANCHESTER LTD,"£72,822"
Transparency april 440,14/04/2023,EP CEP RESTART CPA 5C HOME COUNTIES,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,REED IN PARTNERSHIP LTD,"£72,795"
Transparency april 441,20/04/2023,EP CEP WHP DWP CONTRACTS NE ENG CPA2,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,REED IN PARTNERSHIP LTD,"£72,432"
Transparency april 442,27/04/2023,DIG TECH PLATFORM CIS BAU,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,IBM UNITED KINGDOM LTD,"£72,173"
Transparency april 443,04/04/2023,DIG - NETWORK TRANSFORMATION DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,UBDS IT CONSULTING LTD,"£72,019"
Transparency april 444,18/04/2023,PCP ESTATES LCW DELA,PPE - POA & AUC (OWNED) - COST - ADDITIONS - PLANT & MACHINERY,MITIE PROPERTY SERVICES UK LTD,"£71,893"
Transparency april 445,04/04/2023,EP CEP RESTART CPA 6 WALES,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,SERCO LTD,"£71,612"
Transparency april 446,03/04/2023,EP CEP RESTART CPA 4B SOUTH CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,FEDCAP EMPLOYMENT,"£71,017"
Transparency april 447,03/04/2023,FG CRC ADVANCED PERSISTENT THREAT DETECTION,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,NCC GROUP SECURITY SERVICES LTD,"£70,975"
Transparency april 448,26/04/2023,FG SPC SECURITY CULTURE EDUCATION AWARENESS,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CAPGEMINI UK PLC,"£70,370"
Transparency april 449,12/04/2023,EP CEP WHP DWP CONTRACTS WALES CPA6,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,REMPLOY LTD,"£70,095"
Transparency april 450,17/04/2023,HR OPERATIONAL HEALTH AND SAFETY,EXP - PURCHASE OF GOODS/SERVICES - SUPPORT - ICT OUTSOURCING SOFTWARE LICENCES,EVOTIX LTD,"£69,930"
Transparency april 451,25/04/2023,CHG INTEGRATED SERVICE,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,OPENCAST SOFTWARE EUROPE LIMITED,"£69,183"
Transparency april 452,21/04/2023,DIG WA SOFTWARE & SERVICES DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CYBER SECURITY SPECIALISTS,"£69,000"
Transparency april 453,27/04/2023,FG FSC BANKING,EXP - PURCHASE OF GOODS/SERVICES - OTHER - BANK CHARGES,VOCALINK,"£69,000"
Transparency april 454,28/04/2023,SE SPD RECORDS MANAGEMENT,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - REMOTE STORAGE,RESTORE PLC DOCUMENT MANAGEMENT SERVICES DIVISION#ZANZIBAR,"£68,732"
Transparency april 455,11/04/2023,DIG NETWORK ACCESS SERVICE,EXP - PURCHASE OF GOODS/SERVICES - SUPPORT - ICT OUTSOURCING SOFTWARE LICENCES,CDW LTD,"£68,699"
Transparency april 456,18/04/2023,CHG WPT BACK OF HOUSE,PPE - POA & AUC (OWNED) - COST - ADDITIONS - OTHER,FES SUPPORT SERVICES LTD,"£68,219"
Transparency april 457,24/04/2023,OPS WA G4S AND SERCO CONTRACT COSTS,EXP - PURCHASE OF GOODS/SERVICES - OTHER FACILITIES - CONTACT CENTRES,G4S GOVERNMENT AND OUTSOURCING SERVICES UK LTD,"£67,919"
Transparency april 458,20/04/2023,EP CEP RESTART CPA 5B SOUTH & EAST LONDON,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,MAXIMUS UK SERVICES LTD,"£67,842"
Transparency april 459,03/04/2023,EP CEP RESTART CPA 2A NORTH EAST & HUMBERSIDE,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,REED IN PARTNERSHIP LTD,"£67,364"
Transparency april 460,27/04/2023,EP CEP RESTART CPA 5B SOUTH & EAST LONDON,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,MAXIMUS UK SERVICES LTD,"£67,183"
Transparency april 461,24/04/2023,DIG TRANSFORMATION ECSS CP AND IDV - DEL P,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,ACCENTURE UK LTD,"£67,115"
Transparency april 462,04/04/2023,DIG PUBLIC CLOUD DEL P,EXP - PURCHASE OF GOODS/SERVICES - SUPPORT - ICT OUTSOURCING SOFTWARE LICENCES,COMPUTACENTER UK LTD,"£67,071"
Transparency april 463,27/04/2023,OPS RS DIRECTOR AND SUPPORT,EXP - PURCHASE OF GOODS/SERVICES - OTHER FACILITIES - CONTACT CENTRES,SERCO LTD,"£66,808"
Transparency april 464,27/04/2023,PCP ESTATES SECURITY DELA,EXP - PURCHASE OF GOODS/SERVICES - BLDNG MANAGEMENT - SECURITY,G4S SECURE SOLUTIONS UK LTD,"£66,372"
Transparency april 465,27/04/2023,SE SM CROSS CUSTOMER VIEW DIGITAL,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,CAPGEMINI UK PLC,"£66,172"
Transparency april 466,03/04/2023,DIG PUBLIC CLOUD DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CLOUD KUBED LTD,"£66,000"
Transparency april 467,04/04/2023,DIG MISC BAU COSTS,EXP - PURCHASE OF GOODS/SERVICES - SUPPORT - ICT OUTSOURCING SOFTWARE LICENCES,COMPUTACENTER UK LTD,"£65,847"
Transparency april 468,21/04/2023,PCP ESTATES LCW DELP,EXP - PURCHASE OF GOODS/SERVICES - ACCOMM &BLDNG MNGMT - FM PROJECTS NON CAPITAL,CONAMAR BUILDING SERVICES LTD,"£65,363"
Transparency april 469,24/04/2023,EP CEP WHP DWP CONTRACTS WALES CPA6,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,REMPLOY LTD,"£65,312"
Transparency april 470,21/04/2023,CHG DIGITAL DEBT MANAGEMENT SERVICE,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CAPGEMINI UK PLC,"£65,142"
Transparency april 471,14/04/2023,DIG INTEGRATION - STRATEGIC ARA API GATEWAY DELP,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,IBM UNITED KINGDOM LTD,"£64,801"
Transparency april 472,04/04/2023,DIG PUBLIC CLOUD DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,AMAZON WEB SERVICES EMEA SARL,"£64,518"
Transparency april 473,27/04/2023,CHG FES WORK MANAGEMENT,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,IBM UNITED KINGDOM LTD,"£64,342"
Transparency april 474,18/04/2023,DIG IT SERVICES SERVICE OPERATION,EXP - PURCHASE OF GOODS/SERVICES - SUPPORT - ICT OUTSOURCING SOFTWARE LICENCES,BOXXE LTD,"£64,218"
Transparency april 475,24/04/2023,DIG NOTIFICATION SERVICE PROJECT DELP,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,ACCENTURE UK LTD,"£64,080"
Transparency april 476,04/04/2023,PCP ESTATES INVESTMENT PROJECTS DELP,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - NON-ADVISORY,MORRIS & SPOTTISWOOD,"£63,909"
Transparency april 477,03/04/2023,EP CEP RESTART CPA 5B SOUTH & EAST LONDON,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,MAXIMUS UK SERVICES LTD,"£63,890"
Transparency april 478,05/04/2023,EP CEP RESTART CPA 5C HOME COUNTIES,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,REED IN PARTNERSHIP LTD,"£63,202"
Transparency april 479,20/04/2023,EP CEP RESTART CPA 4B SOUTH CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,FEDCAP EMPLOYMENT,"£63,126"
Transparency april 480,26/04/2023,DIG - SDX DEL P,EXP - PURCHASE OF GOODS/SERVICES - SUPPORT - ICT OUTSOURCING SOFTWARE MAIN & SUP,CDW LTD,"£63,036"
Transparency april 481,14/04/2023,DIG DESKTOP SERVICE,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CITRIX SYSTEMS UK LTD,"£62,901"
Transparency april 482,28/04/2023,OPS DS ATW DISC EP NATIONAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,INGEUS UK LTD,"£62,088"
Transparency april 483,18/04/2023,PCP ESTATES LCW DELA,PPE - POA & AUC (OWNED) - COST - ADDITIONS - OTHER,MITIE PROPERTY SERVICES UK LTD,"£61,831"
Transparency april 484,05/04/2023,DIG RBC - RUN & MAINTAIN COSTS DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CAPGEMINI UK PLC,"£61,688"
Transparency april 485,25/04/2023,CHG INTEGRATED SERVICE,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,OPENCAST SOFTWARE EUROPE LIMITED,"£61,679"
Transparency april 486,27/04/2023,EP CEP RESTART CPA 4B SOUTH CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,FEDCAP EMPLOYMENT,"£61,548"
Transparency april 487,04/04/2023,EP CEP RESTART CPA 5B SOUTH & EAST LONDON,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,MAXIMUS UK SERVICES LTD,"£61,255"
Transparency april 488,05/04/2023,EP CEP PHASE 2 NEA NB CPA14 WALES,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,BUSINESS SENSE ASSOCIATES LTD#ZANZIBAR,"£61,174"
Transparency april 489,14/04/2023,EP CEP RESTART CPA 5A CENTRAL & WEST LONDON,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,INGEUS UK LTD,"£60,853"
Transparency april 490,04/04/2023,CHG WORKPLACE TRANSFORMATION,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - NON-ADVISORY,PERFECT CIRCLE JV LTD,"£60,846"
Transparency april 491,25/04/2023,DIG SDX REFRESH,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CDW LTD,"£60,647"
Transparency april 492,19/04/2023,DIG WA SOFTWARE & SERVICES DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CYBER SECURITY SPECIALISTS,"£60,000"
Transparency april 493,14/04/2023,EP CEP RESTART CPA 5B SOUTH & EAST LONDON,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,MAXIMUS UK SERVICES LTD,"£59,938"
Transparency april 494,04/04/2023,PCP ESTATES LCW DELP,PPE - POA & AUC (OWNED) - COST - ADDITIONS - PLANT & MACHINERY,AMEY COMMUNITY LTD,"£59,760"
Transparency april 495,27/04/2023,DIG CHANNELS SERVICES IN LIEU,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,CAPGEMINI UK PLC,"£59,760"
Transparency april 496,20/04/2023,EP CEP RESTART CPA 4A SOUTH WEST,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,SEETEC PLUSS LTD,"£59,673"
Transparency april 497,28/04/2023,DIG TEAM COLLABORATION,EXP - PURCHASE OF GOODS/SERVICES - SUPPORT - ICT OUTSOURCING SOFTWARE MAIN & SUP,COMPUTACENTER UK LTD,"£59,664"
Transparency april 498,04/04/2023,EP CEP RESTART CPA 2B S & W YORKSHIRE DERBYSHIRE & NOTTINGHAMSHIRE,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,MAXIMUS UK SERVICES LTD,"£59,460"
Transparency april 499,12/04/2023,DIG O365 PLATFORM SERVICE,EXP - PURCHASE OF GOODS/SERVICES - SUPPORT - ICT OUTSOURCING SOFTWARE LICENCES,SOFTCAT PLC,"£59,368"
Transparency april 500,24/04/2023,SE SM CMG PJT DIGITAL,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,TATA CONSULTANCY SERVICES LTD,"£59,316"
Transparency april 501,17/04/2023,EP CEP RESTART CPA 5C HOME COUNTIES,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,REED IN PARTNERSHIP LTD,"£59,252"
Transparency april 502,28/04/2023,DIG INTEGRATION - STRATEGIC ARA API GATEWAY DELP,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,IBM UNITED KINGDOM LTD,"£59,140"
Transparency april 503,11/04/2023,P&C DWP GENERIC LEARNING,EXP - PURCHASE OF GOODS/SERVICES - TRAINING & DEVELOPMENT,ERNST & YOUNG LLP,"£58,950"
Transparency april 504,12/04/2023,PCP ESTATES UTILITIES DELP,EXP - PURCHASE OF GOODS/SERVICES - ELECTRICITY,EDF ENERGY LTD,"£58,742"
Transparency april 505,27/04/2023,EP CEP RESTART CPA 4A SOUTH WEST,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,SEETEC PLUSS LTD,"£58,235"
Transparency april 506,14/04/2023,EP CEP RESTART CPA 2B S & W YORKSHIRE DERBYSHIRE & NOTTINGHAMSHIRE,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,MAXIMUS UK SERVICES LTD,"£58,139"
Transparency april 507,04/04/2023,COMMS SPARE 1,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - RES'H/EVAL,IPSOS MORI,"£58,100"
Transparency april 508,14/04/2023,DIG D&A COST OF LIVING DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,DELOITTE LLP,"£57,942"
Transparency april 509,20/04/2023,HR SHARED SERVICES,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - HR,SHARED SERVICES CONNECTED LTD,"£57,916"
Transparency april 510,04/04/2023,EP CEP RESTART CPA 6 WALES,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,SERCO LTD,"£57,447"
Transparency april 511,26/04/2023,FG SPC SECURITY CULTURE EDUCATION AWARENESS,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CAPGEMINI UK PLC,"£57,235"
Transparency april 512,27/04/2023,DIG EESSI EXTERNALS AND COSTS DEL P,EXP - MISCELLANEOUS EXPENDITURE - SPECIAL PAYMENTS - STAFF/CONTRACTORS,CABINET OFFICE SSCL ACCOUNTS RECEIVABLE,"£57,233"
Transparency april 513,14/04/2023,EP CEP RESTART CPA 4A SOUTH WEST,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,SEETEC PLUSS LTD,"£56,797"
Transparency april 514,04/04/2023,EP CEP RESTART CPA 3A NORTH WEST,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,G4S FACILITIES MANAGEMENT (UK) LTD,"£56,784"
Transparency april 515,14/04/2023,EP CEP RESTART CPA 3B GREATER MANCHESTER,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,INGEUS UK LTD,"£56,767"
Transparency april 516,04/04/2023,EP CEP RESTART CPA 1B EAST CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,JOBS 22 LTD,"£56,694"
Transparency april 517,17/04/2023,SE SM WA PJT JSA ESA DIGITAL,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,BJSS LTD,"£56,304"
Transparency april 518,12/04/2023,WWEG CEP IPES CPA 6 WALES,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,REMPLOY LTD,"£56,272"
Transparency april 519,26/04/2023,FG SPC SECURITY CULTURE EDUCATION AWARENESS,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CAPGEMINI UK PLC,"£56,235"
Transparency april 520,05/04/2023,EP CEP RESTART CPA 1B EAST CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,JOBS 22 LTD,"£56,042"
Transparency april 521,24/04/2023,DIG DYNAMIC TRUST HUB - CARERS PATHFINDER DEL P,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,ACCENTURE UK LTD,"£55,940"
Transparency april 522,13/04/2023,DIG O365 PLATFORM SERVICE,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,SOFTCAT PLC,"£55,680"
Transparency april 523,03/04/2023,DIG DATA ASSET MANAGEMENT,EXP - PURCHASE OF GOODS/SERVICES - SUPPORT - ICT OUTSOURCING SOFTWARE MAIN & SUP,COMPUTACENTER UK LTD,"£55,510"
Transparency april 524,14/04/2023,DIG ECMS PROJECT,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,COGNIZANT WORLDWIDE LTD,"£55,364"
Transparency april 525,14/04/2023,EP CEP RESTART CPA 2B S & W YORKSHIRE DERBYSHIRE & NOTTINGHAMSHIRE,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,MAXIMUS UK SERVICES LTD,"£54,836"
Transparency april 526,03/04/2023,DIG DDSP BUSINESS SERVICES,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,IBM UNITED KINGDOM LTD,"£54,791"
Transparency april 527,05/04/2023,EP CEP RESTART CPA 3B GREATER MANCHESTER,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,INGEUS UK LTD,"£54,740"
Transparency april 528,17/04/2023,HR OVERHEADS,CA - DEPOSITS AND ADVANCES - CYCLE TO WORK SCHEME,EDENRED UK GROUP LTD,"£54,669"
Transparency april 529,26/04/2023,FG SPC SECURITY CULTURE EDUCATION AWARENESS,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CAPGEMINI UK PLC,"£54,645"
Transparency april 530,26/04/2023,FG SPC SECURITY CULTURE EDUCATION AWARENESS,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CAPGEMINI UK PLC,"£54,498"
Transparency april 531,19/04/2023,EP CEP RESTART CPA 4B SOUTH CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,FEDCAP EMPLOYMENT,"£54,447"
Transparency april 532,14/04/2023,EP CEP RESTART CPA 1A WEST CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,SERCO LTD,"£54,375"
Transparency april 533,04/04/2023,DIG CITIZEN INF - STRATEGIC ARA HBIS ALIGNMENT DELP,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CAPGEMINI UK PLC,"£54,317"
Transparency april 534,26/04/2023,DIG EUCS-01TECH BARS,EXP - PURCHASE OF GOODS/SERVICES - ACCOMM & BLDNG MGMT - FURNITURE & FITTINGS,SOUTHERNS BROADSTOCK LTD-2WM,"£54,090"
Transparency april 535,04/04/2023,DIG COMPLEX DELIVERY,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,UBDS IT CONSULTING LTD,"£53,736"
Transparency april 536,12/04/2023,CHG FAS IT,AI - PFI - RENTALS UNDER NON-PFI OPERATING LEASES - P&M - CONNECTIVITY,CAPITA BUSINESS SERVICES LTD,"£53,712"
Transparency april 537,24/04/2023,DIG DWP PLACE PDU,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,ACCENTURE UK LTD,"£53,337"
Transparency april 538,12/04/2023,DIG DATA CENTRE OPERATIONS DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CROWN HOSTING DATA CENTRES LTD,"£53,251"
Transparency april 539,21/04/2023,CHG DIGITAL DEBT MANAGEMENT SERVICE,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CAPGEMINI UK PLC,"£52,459"
Transparency april 540,13/04/2023,PCP ESTATES INTEGRATOR DELA,EXP - PURCHASE OF GOODS/SERVICES - BLDNG MANAGEMENT - INTEGRATOR,KELLOGG BROWN & ROOT LTD,"£52,362"
Transparency april 541,24/04/2023,PCP ESTATES INVESTMENT PROJECTS DELP,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - NON-ADVISORY,RIDGE & PARTNERS,"£52,314"
Transparency april 542,04/04/2023,CHG BTG DELIVER MOBILISE,EXP - PURCHASE OF GOODS/SERVICES - TRAINING & DEVELOPMENT,CSL KPMG LLP,"£52,266"
Transparency april 543,03/04/2023,EP CEP RESTART CPA 3A NORTH WEST,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,G4S FACILITIES MANAGEMENT (UK) LTD,"£52,241"
Transparency april 544,26/04/2023,COMMS SPARE 1,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - PRODUCTION,OMNICOM MEDIA GROUP UK LTD,"£52,231"
Transparency april 545,14/04/2023,EP CEP RESTART CPA 4B SOUTH CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,FEDCAP EMPLOYMENT,"£52,079"
Transparency april 546,05/04/2023,EP CEP RESTART CPA 4B SOUTH CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,FEDCAP EMPLOYMENT,"£52,079"
Transparency april 547,24/04/2023,PCP ESTATES LEGAL SERVICES DELP,EXP - PURCHASE OF GOODS/SERVICES -OTHER PROFESSIONAL SERVICES - LEGAL,DENTONS UK AND MIDDLE EAST LLP,"£52,000"
Transparency april 548,28/04/2023,OPS SE DRS CMG BLACKPOOL,EXP - PURCHASE OF GOODS/SERVICES - OTHER - NORTHERN IRELAND STAFF COSTS,DEPARTMENT FOR COMMUNITIES,"£51,868"
Transparency april 549,26/04/2023,CMG OPS EXTERNAL CONTRACTS/SLAS HARPER MACLEOD,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROFESSIONAL SERVICES,HARPER MACLEOD LLP,"£51,704"
Transparency april 550,04/04/2023,PCP ESTATES LCW DELP,EXP - PURCHASE OF GOODS/SERVICES -ACCOMM & BLDNG MGMT - MAINTENANCE & REPAIRS,SPELLER METCALFE MALVERN LTD,"£51,617"
Transparency april 551,18/04/2023,DIG NOTIFICATION SERVICE PROJECT DELP,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,OPEN TEXT UK LTD,"£51,542"
Transparency april 552,24/04/2023,DIG TRANSFORMATION ECSS CP AND IDV - DEL P,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,ACCENTURE UK LTD,"£51,377"
Transparency april 553,05/04/2023,FG ESRM ENTERPRISE SECURITY AND RISK MANAGEMENT,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,AURIGA CONSULTING LTD,"£50,735"
Transparency april 554,26/04/2023,FG SPC SECURITY CULTURE EDUCATION AWARENESS,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CAPGEMINI UK PLC,"£50,265"
Transparency april 555,13/04/2023,DIG PUBLIC CLOUD DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CLOUD KUBED LTD,"£50,160"
Transparency april 556,03/04/2023,STR CF&D DIRECTOR & SUPPORT,EXP - CURRENT GRANTS TO LOCAL GOVERNMENT,ECORYS,"£50,116"
Transparency april 557,11/04/2023,P&C DWP GENERIC LEARNING,EXP - PURCHASE OF GOODS/SERVICES - TRAINING & DEVELOPMENT,ERNST & YOUNG LLP,"£50,000"
Transparency april 558,12/04/2023,OPS DS ATW DISC EP NATIONAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,MAXIMUS UK SERVICES LTD,"£49,622"
Transparency april 559,11/04/2023,P&C DWP GENERIC LEARNING,EXP - PURCHASE OF GOODS/SERVICES - TRAINING & DEVELOPMENT,ERNST & YOUNG LLP,"£49,600"
Transparency april 560,20/04/2023,EP CEP RESTART CPA 6 WALES,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,SERCO LTD,"£49,578"
Transparency april 561,19/04/2023,EP CEP RESTART CPA 1B EAST CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,JOBS 22 LTD,"£49,526"
Transparency april 562,05/04/2023,CASD ANALYTICAL COMMUNITY,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - ORIGINAL RESEARCH,"DEPARTMENT FOR LEVELLING UP, HOUSING & COMMUNITIES","£49,456"
Transparency april 563,04/04/2023,CHG 620327 SUTTON COLDFIELD,PPE - POA & AUC (OWNED) - COST - ADDITIONS - OTHER,MORRIS & SPOTTISWOOD,"£49,440"
Transparency april 564,21/04/2023,PCP ESTATES LCW DELA,PPE - POA & AUC (OWNED) - COST - ADDITIONS - OTHER,AMEY COMMUNITY LTD,"£49,422"
