Unique ID ,Invoice Paid Date,Invoice Cost Centre Description,Invoice Account Description,Supplier Name,Transparency Invoice Amount
february transparency 418,16/02/2023,PCP ESTATES LCW DELP,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - NON-ADVISORY,MCBAINS LTD,"£86,847"
february transparency 419,15/02/2023,DIG PRINTED CUSTOMER COMMUNICATIONS DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,ALLIED PUBLICITY SERVICES MANCHESTER LTD,"£86,286"
february transparency 420,03/02/2023,DIG DATA CENTRE OPERATIONS DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CROWN HOSTING DATA CENTRES LTD,"£86,191"
february transparency 421,03/02/2023,DIG DATA CENTRE OPERATIONS DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CROWN HOSTING DATA CENTRES LTD,"£86,191"
february transparency 422,03/02/2023,DIG DATA CENTRE OPERATIONS DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CROWN HOSTING DATA CENTRES LTD,"£86,191"
february transparency 423,03/02/2023,DIG DATA CENTRE OPERATIONS DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CROWN HOSTING DATA CENTRES LTD,"£86,191"
february transparency 424,15/02/2023,SE SPD PRINT,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - PRINTING,HH GLOBAL,"£86,189"
february transparency 425,14/02/2023,OPS DS ATW DISC EP NATIONAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE - OUTCOME FEE 1,INGEUS UK LTD,"£85,720"
february transparency 426,23/02/2023,EP CEP RESTART CPA 1B EAST CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,JOBS 22 LTD,"£84,759"
february transparency 427,22/02/2023,DIG DDSP BUSINESS SERVICES,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,ACCENTURE UK LTD,"£84,662"
february transparency 428,07/02/2023,HR SHARED SERVICES,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - HR,SHARED SERVICES CONNECTED LTD,"£84,518"
february transparency 429,01/02/2023,EP CEP RESTART CPA 5B SOUTH & EAST LONDON,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE - OUTCOME FEE 1,MAXIMUS UK SERVICES LTD,"£84,308"
february transparency 430,07/02/2023,WWEG EUROPEAN SOCIAL FUND PROGRAMME 2014-2020,CA - OTHER RECEIVABLES - ESF EC CLAIMS PENDING,WHITEHEAD ROSS EDUCATION AND CONSULTING LTD,"£84,024"
february transparency 431,01/02/2023,FG CFO CENTRAL COSTS,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROFESSIONAL SERVICES - NON-AUDIT SERVICES FEE,NATIONAL AUDIT OFFICE,"£84,000"
february transparency 432,07/02/2023,FG SPC SECURITY CULTURE EDUCATION AWARENESS,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CAPGEMINI UK PLC,"£83,650"
february transparency 433,06/02/2023,PCP ESTATES LCW DELA,PPE - POA & AUC (OWNED) - COST - ADDITIONS - PLANT & MACHINERY,RESOLUTION INTERIORS LTD,"£83,020"
february transparency 434,24/02/2023,WWEG EUROPEAN SOCIAL FUND PROGRAMME 2014-2020,CA - OTHER RECEIVABLES - ESF EC CLAIMS PENDING,GROWING CARE SKILLS IN HERTFORDSHIRE,"£82,962"
february transparency 435,10/02/2023,EP CEP RESTART CPA 2A NORTH EAST & HUMBERSIDE,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE - OUTCOME FEE 1,REED IN PARTNERSHIP LTD,"£82,401"
february transparency 436,14/02/2023,HR GRS,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - RECRUITMENT,CABINET OFFICE,"£82,226"
february transparency 437,16/02/2023,DIG INTEGRATION - STRATEGIC ARA EVENTS PLATFORM DELP,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,OPENCAST SOFTWARE EUROPE LIMITED,"£82,200"
february transparency 438,14/02/2023,EP CEP WHP DWP CONTRACTS NE ENG CPA2,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE - OUTCOME FEE 1,REED IN PARTNERSHIP LTD,"£82,107"
february transparency 439,16/02/2023,EP CEP RESTART CPA 6 WALES,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,SERCO LTD,"£81,843"
february transparency 440,02/02/2023,EP CEP RESTART CPA 1A WEST CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE - OUTCOME FEE 1,SERCO LTD,"£81,563"
february transparency 441,16/02/2023,WWEG WP FG CEP ESF1420 ENTERPRISE M3,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,FEDCAP EMPLOYMENT,"£81,144"
february transparency 442,10/02/2023,CASD CENTRAL ANALYSIS AND SCIENCE DIRECTORATE,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - RECRUITMENT,HM TREASURY,"£81,143"
february transparency 443,27/02/2023,EP CEP RESTART CPA 5C HOME COUNTIES,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,REED IN PARTNERSHIP LTD,"£80,695"
february transparency 444,09/02/2023,OPS SE DATA REVIEW,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,SCOTT LOGIC LTD,"£80,153"
february transparency 445,10/02/2023,STR WORK & HEALTH INNOVATION FUND,EXP - PURCHASE OF GOODS/SERVICES - OTHER,MONEY AND PENSIONS SERVICE,"£80,000"
february transparency 446,17/02/2023,WWEG EUROPEAN SOCIAL FUND PROGRAMME 2014-2020,CA - OTHER RECEIVABLES - ESF EC CLAIMS PENDING,CARE TO STEP UP,"£79,421"
february transparency 447,10/02/2023,DIG MISC BAU COSTS,EXP - PURCHASE OF GOODS/SERVICES - SUPPORT - ICT OUTSOURCING SOFTWARE LICENCES,CDW LTD,"£79,393"
february transparency 448,07/02/2023,DIG ACCESSIBILITY SERVICE,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - EQUIPMENT,COMPUTACENTER UK LTD,"£79,186"
february transparency 449,14/02/2023,SE SM WA PJT JSA ESA DIGITAL,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,VALTECH LTD,"£79,010"
february transparency 450,23/02/2023,EP CEP WHP DWP CONTRACTS S ENG CPA4,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,SEETEC PLUSS LTD,"£78,889"
february transparency 451,27/02/2023,SE SM CROSS CUSTOMER VIEW DIGITAL,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,CAPGEMINI UK PLC,"£78,869"
february transparency 452,23/02/2023,EP CEP WHP DWP CONTRACTS NE ENG CPA2,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,REED IN PARTNERSHIP LTD,"£78,706"
february transparency 453,02/02/2023,DIG MANAGED LAN,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,BT GLOBAL SERVICES,"£78,471"
february transparency 454,06/02/2023,EP CEP RESTART CPA 5C HOME COUNTIES,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE - OUTCOME FEE 1,REED IN PARTNERSHIP LTD,"£78,438"
february transparency 455,22/02/2023,DIG DWP PLACE PDU,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,ACCENTURE UK LTD,"£78,144"
february transparency 456,16/02/2023,EP CEP WHP DWP CONTRACTS NE ENG CPA2,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,REED IN PARTNERSHIP LTD,"£78,135"
february transparency 457,10/02/2023,EP CEP RESTART CPA 1B EAST CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE - OUTCOME FEE 1,JOBS 22 LTD,"£77,547"
february transparency 458,09/02/2023,CHG WORKPLACE TRANSFORMATION,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - NON-ADVISORY,PERFECT CIRCLE JV LTD,"£77,394"
february transparency 459,14/02/2023,WWEG EUROPEAN SOCIAL FUND PROGRAMME 2014-2020,CA - OTHER RECEIVABLES - ESF EC CLAIMS PENDING,STAFFORDSHIRE E SKILLS & ENT GATEWAY,"£77,340"
february transparency 460,13/02/2023,OPS CFC DISCRETE BUDGET CONTROL,EXP - PURCHASE OF GOODS/SERVICES - TRAINING & DEVELOPMENT,ERNST & YOUNG LLP,"£77,332"
february transparency 461,22/02/2023,WWEG EUROPEAN SOCIAL FUND PROGRAMME 2014-2020,CA - OTHER RECEIVABLES - ESF EC CLAIMS PENDING,HEREFORDSHIRE SKILLS FOR THE FUTURE,"£77,285"
february transparency 462,13/02/2023,DIG - NETWORK TRANSFORMATION DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,UBDS IT CONSULTING LTD,"£76,498"
february transparency 463,08/02/2023,EP CEP RESTART CPA 1B EAST CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE - OUTCOME FEE 1,JOBS 22 LTD,"£75,592"
february transparency 464,06/02/2023,CASD CENTRAL ANALYSIS AND SCIENCE DIRECTORATE,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED,CAMBRIDGE INFORMATION LTD,"£75,382"
february transparency 465,07/02/2023,SE SPD BULK MAIL,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - POSTAGE,UK MAIL,"£75,270"
february transparency 466,15/02/2023,DIG INTEGRATION PLATFORMS FILE TRANSFER,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,LAYER 7 IT SECURITY,"£75,000"
february transparency 467,06/02/2023,EP CEP RESTART CPA 4B SOUTH CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE - OUTCOME FEE 1,FEDCAP EMPLOYMENT,"£74,963"
february transparency 468,01/02/2023,DIG DATA ASSET MANAGEMENT,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - PRINTING,HH GLOBAL,"£74,827"
february transparency 469,08/02/2023,CHG FAS IT,AI - PFI - RENTALS UNDER NON-PFI OPERATING LEASES - P&M - CONNECTIVITY,BT GLOBAL SERVICES,"£73,952"
february transparency 470,24/02/2023,WWEG EUROPEAN SOCIAL FUND PROGRAMME 2014-2020,CA - OTHER RECEIVABLES - ESF EC CLAIMS PENDING,MCMT SKILLS FOR GROWTH PROGRAMME,"£73,922"
february transparency 471,16/02/2023,DIG RBC - RUN & MAINTAIN COSTS DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,OPENCAST SOFTWARE EUROPE LIMITED,"£73,850"
february transparency 472,01/02/2023,WWEG EUROPEAN SOCIAL FUND PROGRAMME 2014-2020,CA - OTHER RECEIVABLES - ESF EC CLAIMS PENDING,IPROGRAMME ESF,"£73,671"
february transparency 473,02/02/2023,EP CEP RESTART CPA 4B SOUTH CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE - OUTCOME FEE 1,FEDCAP EMPLOYMENT,"£73,384"
february transparency 474,13/02/2023,DIG DCBT EXTERNALS DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CAPGEMINI UK PLC,"£72,834"
february transparency 475,13/02/2023,PCP ESTATES CSI PROJECT DELP,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - NON-ADVISORY,PERFECT CIRCLE JV LTD,"£72,793"
february transparency 476,16/02/2023,PCP ESTATES FFE DELA,EXP - PURCHASE OF GOODS/SERVICES - ACCOMM & BLDNG MGMT - FURNITURE & FITTINGS,WAGSTAFF BROS LTD T/A WAGSTAFF INTERIORS GROUP,"£72,722"
february transparency 477,23/02/2023,CHG INTEGRATED SERVICE,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,OPENCAST SOFTWARE EUROPE LIMITED,"£72,665"
february transparency 478,23/02/2023,EP CEP RESTART CPA 5B SOUTH & EAST LONDON,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,MAXIMUS UK SERVICES LTD,"£72,452"
february transparency 479,07/02/2023,DIG WORKPLACE COMPUTING SERVICE DEL P,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - EQUIPMENT,COMPUTACENTER UK LTD,"£72,390"
february transparency 480,15/02/2023,WWEG EUROPEAN SOCIAL FUND PROGRAMME 2014-2020,CA - OTHER RECEIVABLES - ESF EC CLAIMS PENDING,THINK FUTURES,"£72,161"
february transparency 481,01/02/2023,FG CRC CYBER RESILIENCE CENTRE,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,PIONEN LTD,"£72,150"
february transparency 482,28/02/2023,DIG WORKPLACE COMPUTING MAINTENANCE DEL P,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - EQUIPMENT,KINGSFIELD COMPUTER PRODUCTS LIMITED,"£72,000"
february transparency 483,07/02/2023,WWEG EUROPEAN SOCIAL FUND PROGRAMME 2014-2020,CA - OTHER RECEIVABLES - ESF EC CLAIMS PENDING,EXPERIENCE WORKS,"£71,698"
february transparency 484,24/02/2023,EP CEP RESTART CPA 6 WALES,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,SERCO LTD,"£71,612"
february transparency 485,08/02/2023,PCP ESTATES REEP DELP,EXP - PURCHASE OF GOODS/SERVICES - ACCOMM & BLDNG MGMT - FURNITURE & FITTINGS,INSTANT MANAGED OFFICES,"£71,472"
february transparency 486,15/02/2023,SE SPD PRINT,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - PRINTING,HH GLOBAL,"£71,362"
february transparency 487,22/02/2023,P&C LEARNING DESIGN SERVICE EXCELLENCE & ODP,EXP - PURCHASE OF GOODS/SERVICES - TRAINING & DEVELOPMENT,ERNST & YOUNG,"£71,000"
february transparency 488,03/02/2023,SE SM CROSS COLLEAGUE VIEW DIGITAL,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,TATA CONSULTANCY SERVICES LTD,"£70,944"
february transparency 489,13/02/2023,PCP ESTATES OLD BAU DELP,EXP - PURCHASE OF GOODS/SERVICES - BLDNG MANAGEMENT - MAIN CONTRACTOR,OVERBURY PLC,"£70,461"
february transparency 490,07/02/2023,DIG CONTACT CENTRE SERVICE DEL P,EXP - PURCHASE OF GOODS/SERVICES - SUPPORT - ICT OUTSOURCING CONTACT CENTRES,PCI PAL,"£70,375"
february transparency 491,08/02/2023,EP CEP RESTART CPA 1A WEST CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE - OUTCOME FEE 1,SERCO LTD,"£70,290"
february transparency 492,06/02/2023,DIG PUBLIC CLOUD DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,RED HAT LTD,"£70,000"
february transparency 493,17/02/2023,DIG DSP CHADS PROJECT SUPPORT,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,BEDIGITAL,"£69,875"
february transparency 494,27/02/2023,DIG NETWORK ACCESS SERVICE,AI - PFI - RENTALS UNDER NON-PFI OPERATING LEASES - P&M - CONNECTIVITY,BT GLOBAL SERVICES,"£68,950"
february transparency 495,14/02/2023,HR EAP,EXP - PURCHASE OF GOODS/SERVICES - PERSONNEL RELATED,PAM GROUP,"£68,875"
february transparency 496,07/02/2023,HR OVERHEADS,CA - DEPOSITS AND ADVANCES - CYCLE TO WORK SCHEME,EDENRED UK GROUP LTD,"£68,202"
february transparency 497,15/02/2023,DIG CHILDREN  - COMMON PLATFORMS,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,RED HAT LTD,"£68,040"
february transparency 498,24/02/2023,OPS LB CAPITA,EXP - PURCHASE OF GOODS/SERVICES - OTHER FACILITIES - CONTACT CENTRES,G4S GOVERNMENT AND OUTSOURCING SERVICES UK LTD,"£67,773"
february transparency 499,02/02/2023,WWEG EUROPEAN SOCIAL FUND PROGRAMME 2014-2020,CA - OTHER RECEIVABLES - ESF EC CLAIMS PENDING,THE BIG LOTTERY FUND,"£67,449"
february transparency 500,24/02/2023,EP CEP RESTART CPA 3A NORTH WEST,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,G4S REGIONAL MANAGEMENT UK & I LTD,"£67,384"
february transparency 501,16/02/2023,SE SM SP PJT DIGITAL,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CAPGEMINI UK PLC,"£67,368"
february transparency 502,22/02/2023,DIG TRANSFORMATION ECSS CP AND IDV - DEL P,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,ACCENTURE UK LTD,"£67,359"
february transparency 503,17/02/2023,PCP ESTATES STRATA DELA,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - NON-ADVISORY,MCBAINS LTD,"£67,075"
february transparency 504,15/02/2023,STR ONR PROSECUTION COSTS,EXP - SUBSIDIES TO PUBLIC CORPORATIONS (PC) - ONR,OFFICE FOR NUCLEAR REGULATION,"£66,622"
february transparency 505,27/02/2023,PCP ESTATES OLD BAU DELP,EXP - PURCHASE OF GOODS/SERVICES - BLDNG MANAGEMENT - MAIN CONTRACTOR,SPELLER METCALFE MALVERN LTD,"£66,581"
february transparency 506,27/02/2023,PCP ESTATES LCW DELP,EXP - PURCHASE OF GOODS/SERVICES -ACCOMM & BLDNG MGMT - MAINTENANCE & REPAIRS,SPELLER METCALFE MALVERN LTD,"£66,511"
february transparency 507,07/02/2023,PCP ESTATES SECURITY DELA,EXP - PURCHASE OF GOODS/SERVICES - BLDNG MANAGEMENT - SECURITY,G4S SECURE SOLUTIONS UK LTD,"£66,368"
february transparency 508,01/02/2023,DIG WA MAINTENANCE DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,IBM UNITED KINGDOM LTD,"£66,243"
february transparency 509,08/02/2023,EP CEP RESTART CPA 3B GREATER MANCHESTER,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE - OUTCOME FEE 1,INGEUS UK LTD,"£66,229"
february transparency 510,01/02/2023,EP CEP RESTART CPA 2B S & W YORKSHIRE DERBYSHIRE & NOTTINGHAMSHIRE,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE - OUTCOME FEE 1,MAXIMUS UK SERVICES LTD,"£66,067"
february transparency 511,22/02/2023,DIG DYNAMIC TRUST HUB - CARERS PATHFINDER DEL P,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,ACCENTURE UK LTD,"£65,795"
february transparency 512,27/02/2023,PCP ESTATES SECURITY DELA,EXP - PURCHASE OF GOODS/SERVICES - BLDNG MANAGEMENT - SECURITY,G4S SECURE SOLUTIONS UK LTD,"£65,740"
february transparency 513,01/02/2023,EP CEP RESTART CPA 1A WEST CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE - OUTCOME FEE 1,SERCO LTD,"£64,985"
february transparency 514,06/02/2023,EP CEP RESTART CPA 1A WEST CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE - OUTCOME FEE 1,SERCO LTD,"£64,985"
february transparency 515,14/02/2023,DIG - TOOLING MAINTENANCE,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,NETWORKOLOGY,"£64,609"
february transparency 516,13/02/2023,DIG OFFICE OF THE CHIEF DATA OFFICER - NON-STAFF,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,DELOITTE LLP,"£64,474"
february transparency 517,23/02/2023,EP CEP WHP DWP CONTRACTS NE ENG CPA2,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,REED IN PARTNERSHIP LTD,"£64,442"
february transparency 518,13/02/2023,DIG CITIZEN INF - STRATEGIC ARA CROSS PROG SUPPORT DELP,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,LAYER 7 IT SECURITY,"£64,260"
february transparency 519,20/02/2023,DIG PRINTED CUSTOMER COMMUNICATIONS DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,ALLIED PUBLICITY SERVICES MANCHESTER LTD,"£63,953"
february transparency 520,16/02/2023,EP CEP RESTART CPA 3A NORTH WEST,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,G4S REGIONAL MANAGEMENT UK & I LTD,"£63,598"
february transparency 521,21/02/2023,EP CEP RESTART CPA 5C HOME COUNTIES,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,REED IN PARTNERSHIP LTD,"£63,202"
february transparency 522,16/02/2023,DIG WA SOFTWARE & SERVICES DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CYBER SECURITY SPECIALISTS,"£63,000"
february transparency 523,20/02/2023,DIG - SECURITY CONTRACTS DEL P,EXP - PURCHASE OF GOODS/SERVICES - SUPPORT - ICT OUTSOURCING SOFTWARE MAIN & SUP,UNIFII,"£62,802"
february transparency 524,13/02/2023,EP CEP RESTART CPA 5C HOME COUNTIES,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE - OUTCOME FEE 1,REED IN PARTNERSHIP LTD,"£62,638"
february transparency 525,17/02/2023,WWEG EUROPEAN SOCIAL FUND PROGRAMME 2014-2020,CA - OTHER RECEIVABLES - ESF EC CLAIMS PENDING,CHESHIRE & WARRINGTON PLEDGE ACCESS PROGRAMME ESF,"£62,304"
february transparency 526,24/02/2023,DIG MISC BAU COSTS,EXP - PURCHASE OF GOODS/SERVICES - SUPPORT - ICT OUTSOURCING SOFTWARE LICENCES,CDW LTD,"£62,188"
february transparency 527,09/02/2023,OPS CFC DISCRETE BUDGET CONTROL,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - EQUIPMENT,AIRWAVE SOLUTIONS LTD,"£62,175"
february transparency 528,24/02/2023,SE SM CMG PJT DIGITAL,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,TATA CONSULTANCY SERVICES LTD,"£62,017"
february transparency 529,13/02/2023,PCP ESTATES REEP DELP,EXP - SERVICE ELEMENT OF NON - PFI FIN LEASES - NON PRIME,INSTANT MANAGED OFFICES,"£61,963"
february transparency 530,06/02/2023,EP CEP RESTART CPA 2B S & W YORKSHIRE DERBYSHIRE & NOTTINGHAMSHIRE,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE - OUTCOME FEE 1,MAXIMUS UK SERVICES LTD,"£60,782"
february transparency 531,07/02/2023,DIG WORKPLACE COMPUTING SERVICE,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - EQUIPMENT,COMPUTACENTER UK LTD,"£60,094"
february transparency 532,07/02/2023,PCP ESTATES INTEGRATOR DELA,EXP - PURCHASE OF GOODS/SERVICES - BLDNG MANAGEMENT - INTEGRATOR,KELLOGG BROWN & ROOT LTD,"£59,927"
february transparency 533,08/02/2023,PCP ESTATES INVESTMENT PROJECTS DELP,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - NON-ADVISORY,GLEEDS ADVISORY LTD,"£59,883"
february transparency 534,24/02/2023,WWEG EUROPEAN SOCIAL FUND PROGRAMME 2014-2020,CA - OTHER RECEIVABLES - ESF EC CLAIMS PENDING,CUMBRIA POSITIVE FUTURES,"£59,780"
february transparency 535,16/02/2023,DIG DDSP BUSINESS SERVICES,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,IBM UNITED KINGDOM LTD,"£59,743"
february transparency 536,28/02/2023,STR ACCESS TO WORK,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - ORIGINAL RESEARCH,IPSOS MORI,"£59,600"
february transparency 537,23/02/2023,DIG CITIZEN INF - STRATEGIC ARA CROSS PROG SUPPORT DELP,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,IBM UNITED KINGDOM LTD,"£59,456"
february transparency 538,28/02/2023,DIG NOTIFICATION SERVICE PROJECT DELP,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CAPGEMINI UK PLC,"£59,272"
february transparency 539,03/02/2023,SE SM CROSS CUSTOMER VIEW DIGITAL,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,CAPGEMINI UK PLC,"£58,800"
february transparency 540,17/02/2023,EP CEP RESTART CPA 5C HOME COUNTIES,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,REED IN PARTNERSHIP LTD,"£58,688"
february transparency 541,08/02/2023,EP CEP RESTART CPA 4B SOUTH CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE - OUTCOME FEE 1,FEDCAP EMPLOYMENT,"£58,392"
february transparency 542,23/02/2023,EP CEP RESTART CPA 3A NORTH WEST,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,G4S REGIONAL MANAGEMENT UK & I LTD,"£58,298"
february transparency 543,07/02/2023,FG CS HS HDAS PASSTHROUGH,EXP - PURCHASE OF GOODS/SERVICES - MEDICAL - FIXED COSTS,CENTRE FOR HEALTH & DISABILITY ASSESSMENTS LTD,"£57,710"
february transparency 544,27/02/2023,SE SPD BULK MAIL,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - POSTAGE,UK MAIL,"£57,557"
february transparency 804,14/02/2023,HR SPECIALIST TALENT ACQUISITION & RECRUITMENT,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - RECRUITMENT,RUSSELL REYNOLDS ASSOCIATES LTD,"£57,500"
february transparency 545,24/02/2023,DIG O365 PLATFORM SERVICE,EXP - PURCHASE OF GOODS/SERVICES - SUPPORT - ICT OUTSOURCING SOFTWARE LICENCES,COMPUTACENTER UK LTD,"£57,294"
february transparency 546,16/02/2023,DIG SS BUSINESS GLOSSARY & DATA CATALOGUE,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,AGILE SOLUTIONS GB LTD,"£57,150"
february transparency 547,21/02/2023,PCP ESTATES CSI PROJECT DELP,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - NON-ADVISORY,PERFECT CIRCLE JV LTD,"£57,139"
february transparency 548,27/02/2023,DIG TECH PLATFORM CIS BAU,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,IBM UNITED KINGDOM LTD,"£56,834"
february transparency 549,03/02/2023,DIG CITIZEN INF - STRATEGIC ARA CROSS PROG SUPPORT DELP,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,IBM UNITED KINGDOM LTD,"£56,630"
february transparency 550,20/02/2023,PCP ESTATES LLM DELP,EXP - PURCHASE OF GOODS/SERVICES - ACCOMMODATION & BLDNG MANAGEMENT,CUSHMAN & WAKEFIELD DEBENHAM TIE LEUNG LTD,"£56,301"
february transparency 551,10/02/2023,EP CEP RESTART CPA 2B S & W YORKSHIRE DERBYSHIRE & NOTTINGHAMSHIRE,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE - OUTCOME FEE 1,MAXIMUS UK SERVICES LTD,"£56,157"
february transparency 552,24/02/2023,WWEG EUROPEAN SOCIAL FUND PROGRAMME 2014-2020,CA - OTHER RECEIVABLES - ESF EC CLAIMS PENDING,POSITIVE FUTURES FOR BIRMINGHAM & SOLIHULL,"£56,104"
february transparency 553,07/02/2023,FG ESRM ENTERPRISE SECURITY AND RISK MANAGEMENT,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,AURIGA CONSULTING LTD,"£55,948"
february transparency 554,02/02/2023,EP CEP WHP DWP CONTRACTS NW ENG CPA3,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE - OUTCOME FEE 1,INGEUS UK LTD,"£55,535"
february transparency 555,22/02/2023,DIG NOTIFICATION SERVICE PROJECT DELP,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,ACCENTURE UK LTD,"£55,440"
february transparency 556,01/02/2023,EP CEP RESTART CPA 4A SOUTH WEST,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE - OUTCOME FEE 1,SEETEC PLUSS LTD,"£55,359"
