Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number, Amount ,PO Line Description ,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
Department of Health and Social Care,Department of Health and Social Care,11/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,REDWOOD TTM LTD,127991," 38,329.20 ",,WN8 9PL,SME,,,
Department of Health and Social Care,Department of Health and Social Care,11/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,REDWOOD TTM LTD,127934," 38,329.20 ",,WN8 9PL,SME,,,
Department of Health and Social Care,Department of Health and Social Care,25/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,REDWOOD TTM LTD,128108," 38,329.20 ",,WN8 9PL,SME,,,
Department of Health and Social Care,Department of Health and Social Care,25/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,REDWOOD TTM LTD,128063," 38,329.20 ",,WN8 9PL,SME,,,
Department of Health and Social Care,Department of Health and Social Care,11/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,REDWOOD TTM LTD,127991," 19,075.00 ",,WN8 9PL,SME,,,
Department of Health and Social Care,Department of Health and Social Care,11/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,REDWOOD TTM LTD,127934," 19,075.00 ",,WN8 9PL,SME,,,
Department of Health and Social Care,Department of Health and Social Care,25/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,REDWOOD TTM LTD,128108," 19,075.00 ",,WN8 9PL,SME,,,
Department of Health and Social Care,Department of Health and Social Care,25/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,REDWOOD TTM LTD,128063," 19,075.00 ",,WN8 9PL,SME,,,
Department of Health and Social Care,Department of Health and Social Care,11/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,REDWOOD TTM LTD,127991," 19,145.00 ",,WN8 9PL,SME,,,
Department of Health and Social Care,Department of Health and Social Care,11/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,REDWOOD TTM LTD,127934," 19,145.00 ",,WN8 9PL,SME,,,
Department of Health and Social Care,Department of Health and Social Care,25/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,REDWOOD TTM LTD,128108," 19,145.00 ",,WN8 9PL,SME,,,
Department of Health and Social Care,Department of Health and Social Care,25/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,REDWOOD TTM LTD,128063," 19,145.00 ",,WN8 9PL,SME,,,
Department of Health and Social Care,Department of Health and Social Care,11/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,REDWOOD TTM LTD,127991," 19,647.00 ",,WN8 9PL,SME,,,
Department of Health and Social Care,Department of Health and Social Care,11/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,REDWOOD TTM LTD,127934," 19,647.00 ",,WN8 9PL,SME,,,
Department of Health and Social Care,Department of Health and Social Care,25/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,REDWOOD TTM LTD,128108," 19,647.00 ",,WN8 9PL,SME,,,
Department of Health and Social Care,Department of Health and Social Care,25/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,REDWOOD TTM LTD,128063," 19,647.00 ",,WN8 9PL,SME,,,
Department of Health and Social Care,Department of Health and Social Care,11/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,REED SPECIALIST RECRUITMENT LTD,020885559MA," 239,728.33 ",,SW20 0BA,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,11/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,REED SPECIALIST RECRUITMENT LTD,020884609MA," 224,492.88 ",,SW20 0BA,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,25/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,REED SPECIALIST RECRUITMENT LTD,020886406MA," 212,716.16 ",,SW20 0BA,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,REED SPECIALIST RECRUITMENT LTD,020887445MA," 153,676.88 ",,SW20 0BA,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,01/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,REGAL POLYTHENE LTD TA REGAL DISPOSABLES,470233," 75,000.00 ",PPE - Aprons,WA8 0GW,SME,,,
Department of Health and Social Care,Department of Health and Social Care,11/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,REGAL POLYTHENE LTD TA REGAL DISPOSABLES,470431," 75,000.00 ",PPE - Aprons,WA8 0GW,SME,,,
Department of Health and Social Care,Department of Health and Social Care,11/08/2020,Revenue Grants to non-profit institutions,COMMUNITY CARE,RESPONSE ORGANISATION,ERS-639921-193033," 37,500.00 ",,OX4 4SU,VCS,,,
Department of Health and Social Care,Department of Health and Social Care,10/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,ROBERT HOUSELY LTD,INV-0327-LOT#6," 800,000.00 ",,G3 7QL,SME,,,
Department of Health and Social Care,Department of Health and Social Care,13/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,ROBERT HOUSELY LTD,INV-0331-LOT1#7," 1,138,400.00 ",,G3 7QL,SME,,,
Department of Health and Social Care,Department of Health and Social Care,21/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,ROBERT HOUSELY LTD,INV-0335," 1,331,600.00 ",,G3 7QL,SME,,,
Department of Health and Social Care,Department of Health and Social Care,13/08/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,ROYAL BROMPTON AND HAREFIELD NHS FOUNDATION TRUST,ERS-640101-193163," 34,607.00 ",,UB9 6JH,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,03/08/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,ERS-639204-192666," 151,932.00 ",,EX1 2ED,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,13/08/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,ERS-640117-193118," 944,174.00 ",,EX1 2ED,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,13/08/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,ERS-640163-193119," 104,741.33 ",,EX1 2ED,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,13/08/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,ERS-640102-193117," 25,477.00 ",,EX1 2ED,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,13/08/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,ROYAL FREE LONDON NHS FOUNDATION TRUST,ERS-640071-193106," 38,437.00 ",,NW3 2QG,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,13/08/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,ROYAL LIVERPOOL & BROADGREEN HOSPITALS UNIVERSITY NHS TRUST,ERS-640114-193151," 1,320,900.00 ",,L7 8XP,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,10/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,ROYAL MAIL HOLDINGS PLC,9061249022," 2,200,000.00 ",,EC4Y 0HQ,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,11/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,ROYAL MAIL HOLDINGS PLC,9061030979," 3,380,000.00 ",,EC4Y 0HQ,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,25/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,ROYAL MAIL HOLDINGS PLC,9061280251," 123,436.50 ",,EC4Y 0HQ,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,25/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,ROYAL MAIL HOLDINGS PLC,9061236085," 127,143.00 ",,EC4Y 0HQ,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,25/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,ROYAL MAIL HOLDINGS PLC,9061196340," 129,738.00 ",,EC4Y 0HQ,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,25/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,ROYAL MAIL HOLDINGS PLC,9061163295," 92,122.50 ",,EC4Y 0HQ,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,25/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,ROYAL MAIL HOLDINGS PLC,9061127073," 97,206.00 ",,EC4Y 0HQ,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,25/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,ROYAL MAIL HOLDINGS PLC,9061102004," 106,542.00 ",,EC4Y 0HQ,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,25/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,ROYAL MAIL HOLDINGS PLC,9061060924," 117,295.50 ",,EC4Y 0HQ,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,25/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,ROYAL MAIL HOLDINGS PLC,9061023195," 96,924.00 ",,EC4Y 0HQ,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,ROYAL MAIL HOLDINGS PLC,9061205274," 194,242.00 ",,EC4Y 0HQ,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,ROYAL MAIL HOLDINGS PLC,9061171343," 181,760.38 ",,EC4Y 0HQ,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,ROYAL MAIL HOLDINGS PLC,9061127286," 377,579.76 ",,EC4Y 0HQ,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,ROYAL MAIL HOLDINGS PLC,9061061765," 357,693.00 ",,EC4Y 0HQ,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,ROYAL MAIL HOLDINGS PLC,9061031062," 149,920.06 ",,EC4Y 0HQ,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,ROYAL MAIL HOLDINGS PLC,9060995385," 148,952.92 ",,EC4Y 0HQ,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,ROYAL MAIL HOLDINGS PLC,9060960676," 417,712.72 ",,EC4Y 0HQ,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,27/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,ROYAL MAIL HOLDINGS PLC,9061278280," 4,422,000.00 ",,EC4Y 0HQ,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,10/08/2020,Additions PDC Capital Support NHS T Permanent,Holding CT Core,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,HAFS-31110," 135,000.00 ",,HA7 4LP,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,21/08/2020,Revenue Grants to non-profit institutions,COMMUNITY CARE,ROYAL OSTEOPOROSIS SOCIETY,ERS-640888-193461," 61,807.00 ",,BA2 0PJ,VCS,,,
Department of Health and Social Care,Department of Health and Social Care,21/08/2020,Revenue Grants to non-profit institutions,COMMUNITY CARE,ROYAL OSTEOPOROSIS SOCIETY,ERS-640888-193461," 61,807.00 ",,BA2 0PJ,VCS,,,
Department of Health and Social Care,Department of Health and Social Care,13/08/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,ROYAL SOCIETY OF TROPICAL MEDICINE AND HYGIENE,ERS-639998-193067," 587,744.95 ",,WC1V 7JZ,VCS,,,
Department of Health and Social Care,Department of Health and Social Care,13/08/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,ROYAL SURREY COUNTY NHS FOUNDATION TRUST,ERS-640111-193101," 1,188,779.00 ",,GU2 7XX,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,05/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,SAIGER LLC,647033625," 6,117,686.28 ",,RH10 1UH,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,11/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,SAIGER LLC,648030779," 7,983,661.51 ",,RH10 1UH,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,21/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,SAIGER LLC,650006433," 3,414,733.92 ",,RH10 1UH,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,24/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,SAIGER LLC,650471684," 1,678,620.15 ",,RH10 1UH,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,SAIGER LLC,651046990," 3,657,670.10 ",,RH10 1UH,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,14/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,SAIGER LLC ,648875713," 8,446,789.72 ",,RH10 1UH,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,14/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,SAIGER LLC ,648842043," 3,091,645.03 ",,RH10 1UH,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,13/08/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,SALFORD ROYAL NHS FOUNDATION TRUST,ERS-640064-193138," 67,227.00 ",,M6 8HD,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,03/08/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,SALFORD ROYAL NHS FOUNDATION TRUST,ERS-639185-192670," 118,044.00 ",,M6 8HD,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,10/08/2020,Additions PDC Capital Support NHS T Permanent,Holding CT Core,SANDWELL & WEST BIRMINGHAM HOSPTIALS NHS TRUST,HAFS-31111," 8,360,000.00 ",,B18 7QH,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,17/08/2020,Additions PDC Capital Support NHS T Permanent,Holding CT Core,SANDWELL & WEST BIRMINGHAM HOSPTIALS NHS TRUST,HAFS-31115," 8,114,000.00 ",,B18 7QH,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,13/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,SCHAFER PROMOTION GMBH,648623389," 1,736,831.20 ",,RH10 1UH,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,19/08/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,SCIENCE TO BUSINESS LTD,NIHR200668INV003," 22,129.99 ",,W9 2HU,SME,,,
Department of Health and Social Care,Department of Health and Social Care,21/08/2020,Revenue Grants to non-profit institutions,GLOBAL AND PUBLIC HEALTH,SEASHELL TRUST,ERS-640862-193441," 61,098.00 ",,SK8 6RQ,VCS,,,
Department of Health and Social Care,Department of Health and Social Care,11/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,SERCO LTD,91705904," 1,137.56 ",,RG27 9UY,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,24/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,SERCO LTD,91708312," 2,726,699.97 ",,RG27 9UY,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,24/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,SERCO LTD,91708312," 223,710.68 ",,RG27 9UY,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,01/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,SERCO LTD,91704631," 133,335.41 ",,RG27 9UY,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,11/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,SERCO LTD,91705904," 8,193,571.49 ",,RG27 9UY,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,24/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,SERCO LTD,91708312," 4,025,524.81 ",,RG27 9UY,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,01/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,SERCO LTD,91704631,"-133,335.40 ",,RG27 9UY,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,11/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,SERCO LTD,91705904," 78,592.50 ",,RG27 9UY,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,24/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,SERCO LTD,91708312," 668,231.54 ",,RG27 9UY,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,11/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,SERCO LTD,91702267," 9,628,883.45 ",,RG27 9UY,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,11/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,SERCO LTD,91702267, 817.53 ,,RG27 9UY,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,13/08/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-640151-193128," 73,117.00 ",,S5 7AU,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,13/08/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-640122-193126," 2,179,819.00 ",,S5 7AU,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,13/08/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-640129-193127," 52,377.00 ",,S5 7AU,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,13/08/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-640065-193125," 117,587.00 ",,S5 7AU,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,03/08/2020,Additions PDC Capital Support NHS FT Permanent,Holding CT Core,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,HAFS-31089," 2,367,000.00 ",,S5 7AU,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,13/08/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,SHEFFIELD UNIVERSITY OF,ERS-640178-193201," 28,980.40 ",,S10 2TN,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,13/08/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,SHEFFIELD UNIVERSITY OF,ERS-640169-193200," 64,159.00 ",,S10 2TN,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,18/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,SITEL UK LTD,22IN-1248-2020," 3,844.30 ",,CV1 3BH,SME,,,
Department of Health and Social Care,Department of Health and Social Care,04/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,SITEL UK LTD,22IN-1164-2020," 6,052,893.53 ",,CV1 3BH,SME,,,
Department of Health and Social Care,Department of Health and Social Care,05/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,SITEL UK LTD,22IN-1183-2020," 6,014,396.85 ",,CV1 3BH,SME,,,
Department of Health and Social Care,Department of Health and Social Care,12/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,SITEL UK LTD,22IN-1203-2020," 5,896,304.85 ",,CV1 3BH,SME,,,
Department of Health and Social Care,Department of Health and Social Care,18/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,SITEL UK LTD,22IN-1249-2020," 5,600,666.77 ",,CV1 3BH,SME,,,
Department of Health and Social Care,Department of Health and Social Care,18/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,SITEL UK LTD,22IN-1248-2020," 7,369,280.17 ",,CV1 3BH,SME,,,
Department of Health and Social Care,Department of Health and Social Care,18/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,SITEL UK LTD,22IN-1248-2020," 150,000.00 ",,CV1 3BH,SME,,,
Department of Health and Social Care,Department of Health and Social Care,11/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,SIVA PLASTICS,136670," 39,312.00 ",,SO19 7GB,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,11/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,SIVA PLASTICS,136658," 39,312.00 ",,SO19 7GB,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,11/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,SIVA PLASTICS,136593," 36,288.00 ",,SO19 7GB,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,12/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,SIVA PLASTICS,136756," 37,800.00 ",,SO19 7GB,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,18/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,SIVA PLASTICS,136834," 39,312.00 ",,SO19 7GB,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,19/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,SIVA PLASTICS,136420," 26,856.00 ",,SO19 7GB,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,SIVA PLASTICS,136860," 28,728.00 ",,SO19 7GB,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,18/08/2020,Revenue Grants to non-profit institutions,ACUTE CARE AND WORKFORCE,SKILLS FOR CARE LTD,ERS-640605-193341," 1,418,765.00 ",,LS1 2RP,VCS,,,
Department of Health and Social Care,Department of Health and Social Care,18/08/2020,Capital Grants to non-profit institutions,ACUTE CARE AND WORKFORCE,SKILLS FOR CARE LTD,ERS-640606-193342," 229,417.00 ",,LS1 2RP,VCS,,,
Department of Health and Social Care,Department of Health and Social Care,18/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,SKINNYDIP LIMITED,SD 9840-6," 1,693,460.39 ",,EC1Y 2AB,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,18/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,SKINNYDIP LIMITED,SD 9840-5," 1,693,460.39 ",,EC1Y 2AB,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,19/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,SKINNYDIP LIMITED,SD 9840-4," 278,035.11 ",,EC1Y 2AB,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,18/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,SMC PREMIER CLEANING LIMITED,39966," 223,500.00 ",PPE - Gloves,SK3 0JE,SME,,,
Department of Health and Social Care,Department of Health and Social Care,18/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,SMC PREMIER CLEANING LIMITED,39965," 223,500.00 ",PPE - Gloves,SK3 0JE,SME,,,
Department of Health and Social Care,Department of Health and Social Care,18/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,SMC PREMIER CLEANING LIMITED,39966," 298,000.00 ",PPE - Gloves,SK3 0JE,SME,,,
Department of Health and Social Care,Department of Health and Social Care,18/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,SMC PREMIER CLEANING LIMITED,39965," 298,000.00 ",PPE - Gloves,SK3 0JE,SME,,,
Department of Health and Social Care,Department of Health and Social Care,18/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,SMC PREMIER CLEANING LIMITED,39966," 223,500.00 ",PPE - Gloves,SK3 0JE,SME,,,
Department of Health and Social Care,Department of Health and Social Care,18/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,SMC PREMIER CLEANING LIMITED,39965," 223,500.00 ",PPE - Gloves,SK3 0JE,SME,,,
Department of Health and Social Care,Department of Health and Social Care,20/08/2020,Revenue Grants to non-profit institutions,COMMUNITY CARE,SOCIAL CARE INSTITUTE FOR EXCELLENCE SCIE,ERS-640804-193381," 396,250.00 ",,W1U 7EX,VCS,,,
Department of Health and Social Care,Department of Health and Social Care,20/08/2020,Revenue Grants to non-profit institutions,COMMUNITY CARE,SOCIAL CARE INSTITUTE FOR EXCELLENCE SCIE,ERS-640804-193381," 396,250.00 ",,W1U 7EX,VCS,,,
Department of Health and Social Care,Department of Health and Social Care,01/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,SODEXO LTD.,9900551003," 194,626.12 ",,WC1B 5HA,SME,,,
Department of Health and Social Care,Department of Health and Social Care,01/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,SODEXO LTD.,9900551003," 177,881.48 ",,WC1B 5HA,SME,,,
Department of Health and Social Care,Department of Health and Social Care,01/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,SODEXO LTD.,9900548445," 2,189,885.02 ",,WC1B 5HA,SME,,,
Department of Health and Social Care,Department of Health and Social Care,04/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,SODEXO LTD.,9900547498," 331,753.97 ",,WC1B 5HA,SME,,,
