Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number, Amount ,PO Line Description ,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,
Department of Health and Social Care,Department of Health and Social Care,02/11/2020,Additions PDC Capital Support NHS FT Permanent,Holding CT Core,SALISBURY NHS FOUNDATION TRUST,HAFS-31344," 700,000.00 ",,SP2 8BJ,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,02/11/2020,Additions PDC Capital Support NHS FT Permanent,Holding CT Core,SALISBURY NHS FOUNDATION TRUST,HAFS-31345," 1,277,000.00 ",,SP2 8BJ,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,02/11/2020,Additions PDC Capital Support NHS FT Permanent,Holding CT Core,SALISBURY NHS FOUNDATION TRUST,HAFS-31346," 2,000,000.00 ",,SP2 8BJ,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,09/11/2020,Additions PDC Capital Support NHS FT Permanent,Holding CT Core,SALISBURY NHS FOUNDATION TRUST,HAFS-31373," 1,234,000.00 ",,SP2 8BJ,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2020,Additions PDC Capital Support NHS T Permanent,Holding CT Core,SANDWELL & WEST BIRMINGHAM HOSPTIALS NHS TRUST,HAFS-31385," 1,678,000.00 ",,B18 7QH,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2020,Additions PDC Capital Support NHS T Permanent,Holding CT Core,SANDWELL & WEST BIRMINGHAM HOSPTIALS NHS TRUST,HAFS-31386," 13,178,000.00 ",,B18 7QH,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,19/11/2020,Revenue Grants to local authorities,GLOBAL AND PUBLIC HEALTH,SANDWELL METROPOPLITAN BOROUGH COUNCIL,ERS-649952-199617," 1,642,250.00 ",,B69 3DE,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,13/11/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,SCIENCE TO BUSINESS LTD,NIHR200668 Inv 004," 30,565.17 ",,W9 2HU,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,29/11/2020,Other programme expenditure,FINANCE AND GROUP OPERATIONS,SEQIRUS UK LTD,9160075057," 3,337,489.32 ",,SL6 8AA,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,29/11/2020,Other programme expenditure,FINANCE AND GROUP OPERATIONS,SEQIRUS UK LTD,9160075084," 3,347,240.16 ",,SL6 8AA,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,29/11/2020,Other programme expenditure,FINANCE AND GROUP OPERATIONS,SEQIRUS UK LTD,9160075701," 3,355,463.76 ",,SL6 8AA,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,29/11/2020,Other programme expenditure,FINANCE AND GROUP OPERATIONS,SEQIRUS UK LTD,9160075702," 3,261,479.76 ",,SL6 8AA,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,02/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,SERCO LTD,91724899," 4,167,802.64 ",,RG27 9UY,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,05/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,SERCO LTD,91725863," 3,445,886.29 ",,RG27 9UY,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,13/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,SERCO LTD,91728238," 4,180,272.99 ",,RG27 9UY,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,23/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,SERCO LTD,91728990," 4,858,755.24 ",,RG27 9UY,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,17/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,SERCO LTD,91722328," 20,439,054.41 ",,RG27 9UY,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,29/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,SERCO LTD,91728776," 26,658,024.06 ",,RG27 9UY,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-649127-199194," 73,117.00 ",,S5 7AU,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-649092-199191," 2,179,819.00 ",,S5 7AU,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-649093-199192," 380,328.00 ",,S5 7AU,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-649104-199193," 52,377.00 ",,S5 7AU,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-648989-199190," 117,587.00 ",,S5 7AU,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,26/11/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,SHEFFIELD UNIVERSITY OF,ERS-650743-200115," 224,033.00 ",,S10 2TN,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,23/11/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,SHEFFIELD UNIVERSITY OF,ERS-650275-199870," 114,966.00 ",,S10 2TN,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,SHEFFIELD UNIVERSITY OF,1800203237," 27,321.60 ",,S10 2TN,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,SHEFFIELD UNIVERSITY OF,ERS-649143-199280," 64,159.00 ",,S10 2TN,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,19/11/2020,Revenue Grants to local authorities,GLOBAL AND PUBLIC HEALTH,SHROPSHIRE COUNTY COUNCIL,ERS-649953-199618," 2,585,088.00 ",,SY2 6ND,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,01/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,SHS PARTNERS SURGICAL LTD,INV-3556," 54,963.40 ",PCR testing to support Lighthouse Labs to deliver testing,BB4 6HH,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,05/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,SITEL UK LTD,22IN-1621-2020," 3,268,478.95 ",,CV1 3BH,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,SITEL UK LTD,22IN-1660-2020," 3,296,301.58 ",,CV1 3BH,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,SITEL UK LTD,22IN-1661-2020," 1,730,177.84 ",,CV1 3BH,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,26/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,SITEL UK LTD,22IN-1703-2020," 3,640,058.11 ",,CV1 3BH,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,29/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,SITEL UK LTD,22IN-1738-2020," 3,513,436.37 ",,CV1 3BH,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,03/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,SIVA PLASTICS,136772," 33,264.00 ",,SO19 7GB,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,05/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,SIVA PLASTICS,138451," 34,776.00 ",,SO19 7GB,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,20/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,SIVA PLASTICS,138899," 174,182.40 ",,SO19 7GB,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,27/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,SIVA PLASTICS,139037," 87,091.20 ",,SO19 7GB,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,03/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,SIVA PLASTICS,136794," 39,312.00 ",,SO19 7GB,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,25/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,SIVA PLASTICS,138416," 72,576.00 ",,SO19 7GB,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,23/11/2020,Revenue Grants to non-profit institutions,ACUTE CARE AND WORKFORCE,SKILLS FOR CARE LTD,ERS-650315-199881," 3,816,860.00 ",,LS1 2RP,VCS,,,,
Department of Health and Social Care,Department of Health and Social Care,23/11/2020,Capital Grants to non-profit institutions,ACUTE CARE AND WORKFORCE,SKILLS FOR CARE LTD,ERS-650316-199882," 483,255.00 ",,LS1 2RP,VCS,,,,
Department of Health and Social Care,Department of Health and Social Care,09/11/2020,Revenue Grants to non-profit institutions,COMMUNITY CARE,SKILLS FOR CARE LTD,ERS-648543-199081," 400,000.00 ",,LS1 2RP,VCS,,,,
Department of Health and Social Care,Department of Health and Social Care,09/11/2020,Revenue Grants to non-profit institutions,COMMUNITY CARE,SKILLS FOR CARE LTD,ERS-648544-199082," 92,840.00 ",,LS1 2RP,VCS,,,,
Department of Health and Social Care,Department of Health and Social Care,19/11/2020,Revenue Grants to local authorities,GLOBAL AND PUBLIC HEALTH,SLOUGH BOROUGH COUNCIL,ERS-649954-199619," 747,695.00 ",,SL1 3UF,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,SMC PREMIER CLEANING LIMITED,41154," 88,416.60 ",PPE - Gloves,SK3 0JE,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,SMC PREMIER CLEANING LIMITED,41153," 48,007.80 ",PPE - Gloves,SK3 0JE,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,SMC PREMIER CLEANING LIMITED,41154," 125,517.60 ",PPE - Gloves,SK3 0JE,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,SMC PREMIER CLEANING LIMITED,41152," 177,727.20 ",PPE - Gloves,SK3 0JE,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,SMC PREMIER CLEANING LIMITED,41153," 59,898.00 ",PPE - Gloves,SK3 0JE,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,SMC PREMIER CLEANING LIMITED,41154," 8,940.00 ",PPE - Gloves,SK3 0JE,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,29/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,SMC PREMIER CLEANING LIMITED,41230," 40,230.00 ",PPE - Gloves,SK3 0JE,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,SMC PREMIER CLEANING LIMITED,41153," 58,110.00 ",PPE - Gloves,SK3 0JE,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,29/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,SMC PREMIER CLEANING LIMITED,41230," 101,558.40 ",PPE - Gloves,SK3 0JE,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,SMC PREMIER CLEANING LIMITED,41152," 155,019.60 ",PPE - Gloves,SK3 0JE,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,SMC PREMIER CLEANING LIMITED,41152," 15,198.00 ",PPE - Gloves,SK3 0JE,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,29/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,SMC PREMIER CLEANING LIMITED,41230," 89,847.00 ",PPE - Gloves,SK3 0JE,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,11/11/2020,Outsourcing Contract,GLOBAL AND PUBLIC HEALTH,SODEXO LTD.,9900564350," 11,921,716.92 ",,WC1B 5HA,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,11/11/2020,Outsourcing Contract,GLOBAL AND PUBLIC HEALTH,SODEXO LTD.,9900564350," 3,506,222.47 ",,WC1B 5HA,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,19/11/2020,Outsourcing Contract,GLOBAL AND PUBLIC HEALTH,SODEXO LTD.,9900559647," 474,801.60 ",,WC1B 5HA,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2020,Outsourcing Contract,GLOBAL AND PUBLIC HEALTH,SODEXO LTD.,9900564351," 2,775,427.20 ",,WC1B 5HA,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,19/11/2020,Revenue Grants to local authorities,GLOBAL AND PUBLIC HEALTH,SOLIHULL METROPOLITAN BOROUGH COUNCIL,ERS-649955-199620," 1,081,870.00 ",,B91 9GN,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,19/11/2020,Revenue Grants to local authorities,GLOBAL AND PUBLIC HEALTH,SOMERSET COUNTY COUNCIL,ERS-649956-199621," 4,497,800.00 ",,TA1 4DY,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,23/11/2020,Additions PDC Capital Support NHS FT Permanent,Holding CT Core,SOMERSET PARTNERSHIP NHS FOUNDATION TRUST,HAFS-31400," 2,481,000.00 ",,TA6 5YA,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,28/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,SOURCE BIOSCIENCE UK LTD,SIUK150378," 215,142.00 ",,NG8 6PX,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,28/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,SOURCE BIOSCIENCE UK LTD,SIUK150378," 1,146,178.00 ",,NG8 6PX,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,28/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,SOURCE BIOSCIENCE UK LTD,SIUK150379," 70,960.00 ",,NG8 6PX,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,05/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,SOURCE BIOSCIENCE UK LTD,SIUK152611," 1,221,960.00 ",,NG8 6PX,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,08/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,SOURCE BIOSCIENCE UK LTD,SIUK153528," 438,480.00 ",,NG8 6PX,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,17/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,SOURCE BIOSCIENCE UK LTD,SIUK153574," 846,800.00 ",,NG8 6PX,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,20/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,SOURCE BIOSCIENCE UK LTD,SIUK154455," 1,068,320.00 ",,NG8 6PX,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,19/11/2020,Revenue Grants to local authorities,GLOBAL AND PUBLIC HEALTH,SOUTH GLOUCESTERSHIRE COUNCIL,ERS-649957-199624," 2,280,744.00 ",,BS15 9TR,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,ERS-649132-199247," 1,159,340.00 ",,BR3 3BX,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,ERS-649107-199246," 68,155.00 ",,BR3 3BX,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,ERS-648990-199245," 204,077.00 ",,BR3 3BX,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,19/11/2020,Revenue Grants to local authorities,GLOBAL AND PUBLIC HEALTH,SOUTH TYNESIDE COUNCIL,ERS-649958-199626," 754,880.00 ",,NE33 2RL,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2020,Additions NHS Trust Capital Investment Loans,Holding CT Core,SOUTH WEST LONDON AND ST GEORGES MENTAL HEALTH NHS TRUST,HAFS-31376," 6,766,000.00 ",,SW17 7DJ,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,25/11/2020,Outsourcing Contract,FINANCE AND GROUP OPERATIONS,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,6301322," 385,883.48 ",,EX2 7HY,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,30/11/2020,Additions PDC Capital Support NHS FT Permanent,Holding CT Core,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,HAFS-31426," 190,000.00 ",,EX2 7HY,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,19/11/2020,Revenue Grants to local authorities,GLOBAL AND PUBLIC HEALTH,SOUTHAMPTON CITY COUNCIL,ERS-649959-199623," 2,020,160.00 ",,SO15 1GX,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,26/11/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,SOUTHAMPTON UNIVERSITY OF,ERS-650739-200118," 213,995.00 ",,SO17 1BJ,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,26/11/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,SOUTHAMPTON UNIVERSITY OF,ERS-650759-200119," 127,772.00 ",,SO17 1BJ,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,26/11/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,SOUTHAMPTON UNIVERSITY OF,ERS-650727-200117," 89,391.00 ",,SO17 1BJ,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,26/11/2020,Outsourcing Contract,CHIEF SCIENTIFIC ADVISOR,SOUTHAMPTON UNIVERSITY OF,44249408," 1,177,066.46 ",,SO17 1BJ,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,SOUTHAMPTON UNIVERSITY OF,ERS-649148-199281," 115,938.00 ",,SO17 1BJ,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,19/11/2020,Revenue Grants to local authorities,GLOBAL AND PUBLIC HEALTH,SOUTHEND ON SEA BOROUGH COUNCIL,ERS-649960-199625," 1,465,000.00 ",,SS2 6ER,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,26/11/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,SOUTHERN HEALTH NHS FOUNDATION TRUST,ERS-650700-200043," 200,000.00 ",,SO40 2RZ,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,SOUTHERN HEALTH NHS FOUNDATION TRUST,ERS-649030-199249," 41,166.00 ",,SO40 2RZ,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,19/11/2020,Revenue Grants to local authorities,GLOBAL AND PUBLIC HEALTH,SOUTHWARK LONDON BOROUGH COUNCIL,ERS-649961-199622," 1,594,150.00 ",,SE17 1RX,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,09/11/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,ST GEORGES UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-648549-199101," 66,727.00 ",,SW17 0QT,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,03/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,STAEGER CLEAR PACKAGING LTD,39198," 38,064.00 ",,CV6 4BL,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,03/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,STAEGER CLEAR PACKAGING LTD,39199," 38,064.00 ",,CV6 4BL,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,03/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,STAEGER CLEAR PACKAGING LTD,39200," 38,064.00 ",,CV6 4BL,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,03/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,STAEGER CLEAR PACKAGING LTD,39201," 38,064.00 ",,CV6 4BL,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,03/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,STAEGER CLEAR PACKAGING LTD,39202," 38,064.00 ",,CV6 4BL,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,03/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,STAEGER CLEAR PACKAGING LTD,39216," 38,064.00 ",,CV6 4BL,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,03/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,STAEGER CLEAR PACKAGING LTD,39217," 38,064.00 ",,CV6 4BL,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,07/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,STAEGER CLEAR PACKAGING LTD,39219," 38,064.00 ",,CV6 4BL,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,10/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,STAEGER CLEAR PACKAGING LTD,39220," 38,064.00 ",,CV6 4BL,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,08/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,STAEGER CLEAR PACKAGING LTD,39221," 38,064.00 ",,CV6 4BL,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,08/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,STAEGER CLEAR PACKAGING LTD,39222," 38,064.00 ",,CV6 4BL,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,08/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,STAEGER CLEAR PACKAGING LTD,39223," 45,676.80 ",,CV6 4BL,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,13/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,STAEGER CLEAR PACKAGING LTD,39224," 45,676.80 ",,CV6 4BL,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,13/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,STAEGER CLEAR PACKAGING LTD,39225," 45,676.80 ",,CV6 4BL,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,13/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,STAEGER CLEAR PACKAGING LTD,39226," 45,676.80 ",,CV6 4BL,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,10/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,STAEGER CLEAR PACKAGING LTD,39259," 38,064.00 ",,CV6 4BL,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,10/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,STAEGER CLEAR PACKAGING LTD,39260," 38,064.00 ",,CV6 4BL,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,STAEGER CLEAR PACKAGING LTD,39261," 38,064.00 ",,CV6 4BL,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,13/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,STAEGER CLEAR PACKAGING LTD,39262," 38,064.00 ",,CV6 4BL,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,08/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,STAEGER CLEAR PACKAGING LTD,39263," 45,676.80 ",,CV6 4BL,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,08/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,STAEGER CLEAR PACKAGING LTD,39264," 45,676.80 ",,CV6 4BL,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,13/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,STAEGER CLEAR PACKAGING LTD,39265," 45,676.80 ",,CV6 4BL,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,13/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,STAEGER CLEAR PACKAGING LTD,39266," 45,676.80 ",,CV6 4BL,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,13/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,STAEGER CLEAR PACKAGING LTD,39267," 45,676.80 ",,CV6 4BL,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,20/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,STAEGER CLEAR PACKAGING LTD,39288," 45,676.80 ",,CV6 4BL,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,20/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,STAEGER CLEAR PACKAGING LTD,39289," 45,676.80 ",,CV6 4BL,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,20/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,STAEGER CLEAR PACKAGING LTD,39290," 45,676.80 ",,CV6 4BL,SME,,,,
