Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number, Amount ,PO Line Description ,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,
Department of Health and Social Care,Department of Health and Social Care,28/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,117107,"4,192.80",,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,28/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,117270,"4,192.80",,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,28/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,117412,"4,192.80",,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,28/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,117733,"4,192.80",,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,27/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,115735,"4,337.33",,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,20/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,115871,"4,517.66",,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,20/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,116319,"4,517.66",,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,20/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,116320,"4,517.66",,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,20/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,117866,"4,517.66",,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,20/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,118317,"4,517.66",,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,27/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,117092,"4,517.66",,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,27/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,117259,"4,517.66",,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,27/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,118335,"4,517.66",,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,15/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,118954,"4,637.34",,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,15/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,119113,"4,637.34",,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,22/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,116332,"5,082.34",,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,20/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,115869,"5,082.37",,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,118783,"5,274.72",,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,27/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,115601,"5,421.66",,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,27/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,117116,"5,421.66",,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,27/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,117281,"5,421.66",,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,27/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,117421,"5,421.66",,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,20/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,116073,"5,647.08",,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,20/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,116472,"5,647.08",,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,20/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,117098,"5,647.08",,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,20/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,117265,"5,647.08",,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,20/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,117406,"5,647.08",,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,20/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,117730,"5,647.08",,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,20/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,118455,"5,647.08",,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,20/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,118602,"5,647.08",,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,20/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,118780,"5,647.08",,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,27/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,117719,"5,647.08",,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,27/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,117898,"5,647.08",,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,27/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,118044,"5,647.08",,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,27/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,118164,"5,647.08",,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,27/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,118478,"5,647.08",,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,27/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,118635,"5,647.08",,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,27/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,118800,"5,647.08",,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,28/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,118941,"5,717.63",,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,21/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,117569,"6,211.78",,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,21/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,117865,"6,211.78",,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,21/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,118180,"6,211.78",,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,21/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,118933,"6,211.78",,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,22/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,116071,"6,352.92",,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,22/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,116192,"6,352.92",,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,22/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,116481,"6,352.92",,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,22/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,116979,"6,352.92",,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,22/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,117112,"6,352.92",,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,22/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,117275,"6,352.92",,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,22/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,117416,"6,352.92",,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,22/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,117582,"6,352.92",,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,22/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,117736,"6,352.92",,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,22/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,117875,"6,352.92",,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,22/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,118020,"6,352.92",,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,22/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,118178,"6,352.92",,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,22/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,118786,"6,352.92",,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,21/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,116633,"6,988.25",,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,21/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,117404,"6,988.25",,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,21/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,118779,"6,988.25",,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,21/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,117099,"7,764.72",,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,21/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,117264,"7,764.72",,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,21/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,117729,"7,764.72",,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,21/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,118454,"7,764.72",,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,21/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,118601,"7,764.72",,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,15/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,119120,504.97,,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,15/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,118777,778.5,,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,22/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,119263,"1,257.00",,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,01/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,118787,"1,899.12",,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,15/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,119120,"2,019.89",,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,15/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,119119,"2,524.86",,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,15/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,119121,"2,524.86",,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,01/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,118798,"2,637.36",,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,15/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,118964,"2,668.50",,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,15/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,118777,"3,114.00",,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,01/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,118784,"3,291.42",,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,01/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,118797,"3,296.70",,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,15/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,118963,"3,296.70",,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,15/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,118929,"3,892.50",,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,15/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,119095,"3,892.50",,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,22/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,119265,"3,892.50",,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,01/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,118788,"4,337.34",,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,22/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,119276,"4,337.34",,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,01/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,118785,"4,698.78",,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,01/10/2021,Contractor/ Staff Substitution,Global Health,MLC PARTNERS LTD,118778,"5,647.08",,SW1W 9SH,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,13/10/2021,Research & development,Chief Scientific Advisor,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,ASI0016291,"290,417.00",,EC1V 2PD,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,13/10/2021,Research & development,Chief Scientific Advisor,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,ASI0016311,"91,959.00",,EC1V 2PD,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,13/10/2021,Research & development,Chief Scientific Advisor,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,ASI0016410,"34,457.00",,EC1V 2PD,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,04/10/2021,Consultancy/Professional Advice,Default Group,MOTT MACDONALD LTD,100439831,"111,389.10",,CR0 2EE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,04/10/2021,Consultancy/Professional Advice,Default Group,MOTT MACDONALD LTD,100439830,"136,797.00",,CR0 2EE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,12/10/2021,Consultancy/Professional Advice,Default Group,MOTT MACDONALD LTD,100441515,"163,567.20",,CR0 2EE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,12/10/2021,Consultancy/Professional Advice,Default Group,MOTT MACDONALD LTD,100441511,"176,872.50",,CR0 2EE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,12/10/2021,Consultancy/Professional Advice,Default Group,MOTT MACDONALD LTD,100441509,"183,928.96",,CR0 2EE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,25/10/2021,Outsourcing Contract,Global Health,MOTT MACDONALD LTD,100441808,"317,309.66",,CR0 2EE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,28/10/2021,Capital policy payments,Global Health,MOTT MACDONALD LTD,CDEL GRANT 26/10/21,"670,448.85",,CR0 2EE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,28/10/2021,Revenue Policy Payments,Global Health,MOTT MACDONALD LTD,RDEL GRANT 26/10/21,"1,453,647.73",,CR0 2EE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,21/10/2021,Outsourcing Contract,Public Health,MULTI RESOURCE MARKETING LTD,143416,"32,255.97",,LE16 9NR,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,18/10/2021,"SFVS - product & distribution cost, during September 2021",Public Health ,MWW (Birmingham),SIN0331464,"25,333.80",,,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,18/10/2021,"SFVS - product & distribution cost, during September 2021",Public Health ,MWW (Birmingham),SIN0331460,"25,340.05",,,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,18/10/2021,"SFVS - product & distribution cost, during September 2021",Public Health ,MWW (Birmingham),SIN0331473,"26,150.22",,,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,18/10/2021,"SFVS - product & distribution cost, during September 2021",Public Health ,MWW (Birmingham),SIN0331462,"30,979.45",,,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,18/10/2021,"SFVS - product & distribution cost, during September 2021",Public Health ,MWW (Birmingham),SIN0331469,"33,592.67",,,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,18/10/2021,"SFVS - product & distribution cost, during September 2021",Public Health ,MWW (Birmingham),SIN0331472,"38,046.36",,,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,18/10/2021,"SFVS - product & distribution cost, during September 2021",Public Health ,MWW (Birmingham),SIN0331468,"49,969.23",,,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,18/10/2021,"SFVS - product & distribution cost, during September 2021",Public Health ,MWW (Birmingham),SIN0331466,"53,457.64",,,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,18/10/2021,"SFVS - product & distribution cost, during September 2021",Public Health ,MWW (Birmingham),SIN0331470,"62,526.71",,,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,18/10/2021,"SFVS - product & distribution cost, during September 2021",Public Health ,MWW (Birmingham),SIN0331459,"96,105.59",,,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,13/10/2021,"SFVS - product & distribution cost, during September 2021",Public Health ,MWW (Chesham),SIN0330272,"25,637.06",,,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,13/10/2021,"SFVS - product & distribution cost, during September 2021",Public Health ,MWW (Chesham),SIN0330277,"26,265.83",,,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,13/10/2021,"SFVS - product & distribution cost, during September 2021",Public Health ,MWW (Chesham),SIN0330275,"26,666.84",,,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,13/10/2021,"SFVS - product & distribution cost, during September 2021",Public Health ,MWW (Chesham),SIN0330274,"27,465.70",,,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,13/10/2021,"SFVS - product & distribution cost, during September 2021",Public Health ,MWW (Chesham),SIN0330282,"38,159.65",,,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,13/10/2021,"SFVS - product & distribution cost, during September 2021",Public Health ,MWW (Chesham),SIN0330292,"46,486.08",,,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,13/10/2021,"SFVS - product & distribution cost, during September 2021",Public Health ,MWW (Chesham),SIN0330290,"96,356.13",,,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,14/10/2021,"SFVS - product & distribution cost, during September 2021",Public Health ,MWW (Marden),SIN0330830,"25,523.70",,,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,14/10/2021,"SFVS - product & distribution cost, during September 2021",Public Health ,MWW (Marden),SIN0330827,"33,034.24",,,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,14/10/2021,"SFVS - product & distribution cost, during September 2021",Public Health ,MWW (Marden),SIN0330832,"56,677.06",,,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,14/10/2021,"SFVS - product & distribution cost, during September 2021",Public Health ,MWW (Marden),SIN0330831,"84,769.09",,,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,14/10/2021,"SFVS - product & distribution cost, during September 2021",Public Health ,MWW (Marden),SIN0330829,"116,730.66",,,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,19/10/2021,"SFVS - product & distribution cost, during September 2021",Public Health ,MWW (Peterborough),SIN0330826,"25,360.11",,,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,19/10/2021,"SFVS - product & distribution cost, during September 2021",Public Health ,MWW (Peterborough),SIN0330821,"27,189.79",,,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,19/10/2021,"SFVS - product & distribution cost, during September 2021",Public Health ,MWW (Peterborough),SIN0330823,"44,117.31",,,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,19/10/2021,"SFVS - product & distribution cost, during September 2021",Public Health ,MWW (Peterborough),SIN0330819,"51,972.18",,,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,19/10/2021,"SFVS - product & distribution cost, during September 2021",Public Health ,MWW (Peterborough),SIN0330824,"60,346.91",,,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,18/10/2021,"SFVS - product & distribution cost, during September 2021",Public Health ,MWW (St Helens),SIN0331492,"37,505.97",,,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,18/10/2021,"SFVS - product & distribution cost, during September 2021",Public Health ,MWW (St Helens),SIN0331500,"45,001.63",,,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,18/10/2021,"SFVS - product & distribution cost, during September 2021",Public Health ,MWW (St Helens),SIN0331497,"85,677.92",,,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,04/10/2021,Research & development,NHSX,NAVENIO LIMITED,INV-0079,"62,144.00",,OX1 1PT,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,13/10/2021,Contractor/ Staff Substitution,Global Health,NETWORKERS INTERNATIONAL UK PLC,NWII10004004,495,,BR1 1HP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,12/10/2021,Contractor/ Staff Substitution,Public Health,NETWORKERS INTERNATIONAL UK PLC,NWII10004370,"1,512.00",,BR1 1HP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,13/10/2021,Contractor/ Staff Substitution,Global Health,NETWORKERS INTERNATIONAL UK PLC,NWII10004002,"3,208.80",,BR1 1HP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,12/10/2021,Contractor/ Staff Substitution,Global Health,NETWORKERS INTERNATIONAL UK PLC,NWII10004371,"6,385.50",,BR1 1HP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,12/10/2021,Contractor/ Staff Substitution,Public Health,NETWORKERS INTERNATIONAL UK PLC,NWII10004375,"6,426.00",,BR1 1HP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,13/10/2021,Contractor/ Staff Substitution,Global Health,NETWORKERS INTERNATIONAL UK PLC,NWII10004004,"7,095.00",,BR1 1HP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,12/10/2021,Contractor/ Staff Substitution,Global Health,NETWORKERS INTERNATIONAL UK PLC,NWII10004371,"7,546.50",,BR1 1HP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,19/10/2021,Contractor/ Staff Substitution,Global Health,NETWORKERS INTERNATIONAL UK PLC,NWII10004733,"8,415.00",,BR1 1HP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,12/10/2021,Contractor/ Staff Substitution,Global Health,NETWORKERS INTERNATIONAL UK PLC,NWII10004377,"8,928.00",,BR1 1HP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,12/10/2021,Contractor/ Staff Substitution,Public Health,NETWORKERS INTERNATIONAL UK PLC,NWII10004370,"10,962.00",,BR1 1HP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,12/10/2021,Contractor/ Staff Substitution,Global Health,NETWORKERS INTERNATIONAL UK PLC,NWII10004376,"14,748.64",,BR1 1HP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,12/10/2021,Contractor/ Staff Substitution,Global Health,NETWORKERS INTERNATIONAL UK PLC,NWII10004369,"19,440.00",,BR1 1HP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,13/10/2021,Contractor/ Staff Substitution,Global Health,NETWORKERS INTERNATIONAL UK PLC,NWII10004002,"28,879.20",,BR1 1HP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,19/10/2021,Contractor/ Staff Substitution,Global Health,NETWORKERS INTERNATIONAL UK PLC,NWII10004731,"30,483.60",,BR1 1HP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,12/10/2021,Research & development,Chief Scientific Advisor,NEURONOSTICS LIMITED,INV-21020,"10,718.50",,EX4 4RN,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,04/10/2021,Research & development,Chief Scientific Advisor,NEURONOSTICS LIMITED,INV-21018,"10,878.50",,EX4 4RN,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,04/10/2021,Research & development,Chief Scientific Advisor,NEURONOSTICS LIMITED,INV-21019,"26,563.56",,EX4 4RN,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,12/10/2021,Research & development,Chief Scientific Advisor,NEURONOSTICS LIMITED,INV-21021,"26,563.56",,EX4 4RN,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,13/10/2021,Research & development,Chief Scientific Advisor,NEWCASTLE UNIVERSITY,ASI0016260,"76,500.00",,NE1 7RU,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,21/10/2021,Revenue Grants to local authorities,Social Care Group,NEWCASTLE UPON TYNE CITY COUNCIL,21102021DN1413GD5765,"865,946.00",,NE1 8PP,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,21/10/2021,Revenue Grants to local authorities,Social Care Group,NEWHAM LONDON BOROUGH COUNCIL,21102021DN1413GD5765,"334,085.00",,E6 2RP,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,29/10/2021,Arms Length Bodies- Capital Subsidy,Public Health,NHS BLOOD AND TRANSPLANT (NHSBT),963322,"8,000,000.00",,LS15 7TW,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,15/10/2021,Arms Length Bodies- Capital Subsidy,Public Health,NHS BLOOD AND TRANSPLANT (NHSBT),963227,"103,410.00",,LS15 7TW,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2021,Grant in Aid Funding (Cash) - ENDPBs,Public Health,NHS BLOOD AND TRANSPLANT (NHSBT),963085,"2,964,820.00",,LS15 7TW,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,08/10/2021,Grant in Aid Funding (Cash) - ENDPBs,Public Health,NHS BLOOD AND TRANSPLANT (NHSBT),963226,"133,000.00",,LS15 7TW,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,13/10/2021,Research & development,Chief Scientific Advisor,NHS BLOOD AND TRANSPLANT (NHSBT),ASI0016411,"27,877.00",,LS15 7TW,Govn,,,,
