Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,PO Line Description ,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,SOUTHAMPTON UNIVERSITY OF,ASI0031339,74303,Policy Research Programme (PRP) - Projects,SO17 1BJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,ASI0031492,287116.77,HTA Commissioned,TS4 3BW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,ASI0031490,102533,Clinical Research Facilities,BR3 3BX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,ASI0031478,728817,Bio-Medical Research Centres,BR3 3BX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,ASI0031383,114811,Research Capability Funding - Standard,BR3 3BX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ASI0031480,155625,Bio-Medical Research Centres,S5 7AU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ASI0031465,103145,Clinical Research Facilities,S5 7AU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ASI0031382,94953,Research Capability Funding - Standard,S5 7AU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,ROYAL FREE LONDON NHS FOUNDATION TRUST,ASI0031448,75690,Clinical Research Facilities,NW3 2QG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,ASI0031479,99030,Bio-Medical Research Centres,EX1 2ED,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,ASI0031435,100000,Clinical Research Network,EX1 2ED,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,ASI0031415,25032,Research Capability Funding - Standard,EX1 2ED,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,ASI0031367,100000,Patient Recruitment Centres,EX1 2ED,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,PUBLIC HEALTH ENGLAND PHE033,ASI0031374,39423,Invention for Innovation (I4I),SP4 0JG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,PLYMOUTH CITY COUNCIL,ASI0031495,295989.64,Public Health Research,PL1 3BJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,OXFORD UNIVERSITY OF,ASI0031375,73637,Policy Research Programme (PRP) - Projects,OX1 2JD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ASI0031486,1213385,Bio-Medical Research Centres,OX3 9DU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ASI0031394,103198,Research Capability Funding - Standard,OX3 9DU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ASI0031361,108029,Research for patients benefit programme (RFPB),OX3 9DU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,OXFORD HEALTH NHS FOUNDATION TRUST,ASI0031477,488674,Bio-Medical Research Centres,OX4 4XN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,OXFORD HEALTH NHS FOUNDATION TRUST,ASI0031442,56228,Clinical Research Facilities,OX4 4XN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,OXFORD HEALTH NHS FOUNDATION TRUST,ASI0031414,48835,Research Capability Funding - Standard,OX4 4XN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,NOTTINGHAMSHIRE HEALTHCARE NHS FOUNDATION TRUST,ASI0031387,89415,Research Capability Funding - Standard,NG3 6AA,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,NOTTINGHAMSHIRE HEALTHCARE NHS FOUNDATION TRUST,ASI0031343,41012,Programme Grants (PG),NG3 6AA,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ASI0031473,354438,Bio-Medical Research Centres,NG5 1PB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ASI0031440,43623,Clinical Research Facilities,NG5 1PB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ASI0031423,106809,Research Capability Funding - Standard,NG5 1PB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,"NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",ASI0031413,30706,Research Capability Funding - Standard,NE3 3XT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,ASI0031352,129954,Patient Safety Translational Research Centres (PSTRCs),M5 5ap,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,NORTH BRISTOL NHS TRUST,ASI0031412,60011,Research Capability Funding - Standard,BS1 2NP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,NORFOLK AND SUFFOLK NHS FOUNDATION TRUST,ASI0031432,41267,Invention for Innovation (I4I),NR6 5BE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,NHS NORFOLK & WAVENEY INTEGRATED CARE BOARD,ASI0031499,25000,Research for patients benefit programme (RFPB),NR1 2DH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,"NHS BRISTOL,NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",ASI0031468,60928.17,HTA researcher led,BS1 3NX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,ASI0031481,311286,Bio-Medical Research Centres,EC1V 2PD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,ASI0031441,105915,Clinical Research Facilities,EC1V 2PD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,ASI0031410,39470,Research Capability Funding - Standard,EC1V 2PD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,ASI0031488,676245,Bio-Medical Research Centres,M13 0ZY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,ASI0031459,253914,Clinical Research Facilities,M13 0ZY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,ASI0031391,88581,Research Capability Funding - Standard,M13 0ZY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,LIVERPOOL UNIVERSITY OF,ASI0031428,32562,"COVID-19 Call Recovery, Recall & Reset",L69 3GG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,LIVERPOOL UNIVERSITY OF,ASI0031341,36990.06,EME Commissioned,L69 3GG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ASI0031445,80861,Clinical Research Facilities,L9 7AL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,LIVERPOOL JOHN MOORES UNIVERSITY,ASI0031493,67471.8,Public Health Research,L2 2QP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0031491,127028.04,HTA Commissioned,LS2 9JT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0031345,90495,Policy Research Programme (PRP) - Projects,LS2 9JT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,LEEDS TEACHING HOSPITAL NHS TRUST,ASI0031485,347914,Bio-Medical Research Centres,LS9 7TF,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,LEEDS TEACHING HOSPITAL NHS TRUST,ASI0031458,137958,Clinical Research Facilities,LS9 7TF,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,LEEDS TEACHING HOSPITAL NHS TRUST,ASI0031408,78673,Research Capability Funding - Standard,LS9 7TF,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,LANCASTER UNIVERSITY,ASI0031347,59009.4,Health Services and Delivery Research,LA1 4YW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,LANCASTER UNIVERSITY,ASI0031344,31810.2,HTA researcher led,LA1 4YW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,LAMBETH LONDON BOROUGH COUNCIL GRANTS,ASI0031494,272859.56,Public Health Research,SW2 1RW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,KINGS COLLEGE LONDON,ASI0031362,44287,Post Doctoral Fellowship PDF,WC2R 2LS,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,KINGS COLLEGE LONDON,ASI0031335,-98350.19,HTA Commissioned,WC2R 2LS,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,KEELE UNIVERSITY OF,ASI0031469,103558,Invention for Innovation (I4I),ST5 5BG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,KEELE UNIVERSITY OF,ASI0031373,77575,CCF Programme support (directors costs inc. expenses),ST5 5BG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,IMPERIAL COLLEGE LONDON,ASI0031433,43379,Invention for Innovation (I4I),SW7 2AZ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ASI0031482,1657314,Bio-Medical Research Centres,W12 0HS,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ASI0031443,182806,Clinical Research Facilities,W12 0HS,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ASI0031419,45087,Research Capability Funding - Standard,W12 0HS,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ASI0031351,140440,Patient Safety Translational Research Centres (PSTRCs),W12 0HS,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,ASI0031406,32435,Research Capability Funding - Standard,HU16 5JQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ASI0031451,175529,Clinical Research Facilities,SE1 9BB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ASI0031404,84247,Research Capability Funding - Standard,SE1 9BB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ASI0031377,51328.61,EME Commissioned,SE1 9BB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,GREATER MANCHESTER MENTAL HEALTH NHS FOUNDATION TRUST,ASI0031409,88718,Research Capability Funding - Standard,M25 3BL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,ASI0031462,77458,Clinical Research Facilities,WC1N 3JH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,ASI0031403,66851,Research Capability Funding - Standard,WC1N 3JH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,EXETER UNIVERSITY OF,ASI0031431,62400,Royal Colleges Education - credentialing,EX4 4QJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,ELRHA,ASI0031370,81077,Research for Health in Humanitarian Crisis - R2HC Phase 3,EC1M 4AR,Small,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,EAST LONDON NHS FOUNDATION TRUST,ASI0031392,50363,Research Capability Funding - Standard,E1 1RD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,DEVON PARTNERSHIP NHS TRUST,ASI0031402,33916,Research Capability Funding - Standard,EX2 5DW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,CORPORATEHEALTH INTERNATIONAL UK LTD,AI_AWARD02440,70000,AI Call,IV2 5NA,Small,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,CENTRAL AND NORTH WEST LONDON NHS FOUNDATION TRUST,ASI0031401,38924,Research Capability Funding - Standard,W2 6LA,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,CAMDEN AND ISLINGTON NHS FOUNDATION TRUST,ASI0031400,31105,Research Capability Funding - Standard,NW1 0PE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ASI0031474,5773654,Bio-Medical Research Centres,CB2 0QQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ASI0031460,237006,Clinical Research Facilities,CB2 0QQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ASI0031399,74633,Research Capability Funding - Standard,CB2 0QQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,ASI0031378,69485,Research Capability Funding - Standard,BD9 6RJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,ASI0031363,100000,Patient Recruitment Centres,BD9 6RJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,ASI0031350,65228,Patient Safety Translational Research Centres (PSTRCs),BD9 6RJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,ASI0031364,100000,Patient Recruitment Centres,FY3 8NR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,BIRMINGHAM WOMENS AND CHILDRENS NHS FOUNDATION TRUST,ASI0031417,48526,Research Capability Funding - Standard,B4 6NH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,BARTS HEALTH NHS TRUST,ASI0031484,310559,Bio-Medical Research Centres,E1 8PR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,BARTS HEALTH NHS TRUST,ASI0031398,45278,Research Capability Funding - Standard,E1 8PR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,ALDER HEY CHILDRENS NHS FOUNDATION TRUST,ASI0031455,33852,Clinical Research Facilities,L12 2AP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Research & development,Chief Scientific Advisor,ALDER HEY CHILDRENS NHS FOUNDATION TRUST,ASI0031379,57987,Research Capability Funding - Standard,L12 2AP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,25/01/2023,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0031208,-265139.72,EME Researcher Led,WC1E 6BT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,25/01/2023,Outsourcing Contract,Chief Scientific Advisor,LEEDS TEACHING HOSPITAL NHS TRUST,1410202362,463688.76,NIHR-Training CC (TCC) Management contract,LS9 7TF,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,25/01/2023,Outsourcing Contract,Chief Scientific Advisor,LEEDS TEACHING HOSPITAL NHS TRUST,1410198907,115994,NIHR-Training CC (TCC) Management contract,LS9 7TF,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,24/01/2023,Research & development,Chief Scientific Advisor,XIM LIMITED,17,67089,Invention for Innovation (I4I),SO16 7NP,Small,,,
Department of Health and Social Care,Department of Health and Social Care,24/01/2023,Research & development,Chief Scientific Advisor,THE PIRBRIGHT INSTITUTE PA INSTITUTE FOR ANIMAL HEALTH,ASI0031314,-288000,UK Vaccines (GHS),GU24 0NF,Large,,,
Department of Health and Social Care,Department of Health and Social Care,24/01/2023,Research & development,Chief Scientific Advisor,STEM4,6103,25564.7,Invention for Innovation (I4I),SW19 4EA,Micro,,,
Department of Health and Social Care,Department of Health and Social Care,24/01/2023,Research & development,Chief Scientific Advisor,MANCHESTER UNIVERSITY OF,ASI0031330,-45100.12,Transitional Research Fellowships TRF,M13 9PL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,24/01/2023,Research & development,Chief Scientific Advisor,IMPERIAL COLLEGE LONDON,ASI0031320,-71065.32,Health Services and Delivery Research,SW7 2AZ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,24/01/2023,Research & development,Chief Scientific Advisor,EXETER UNIVERSITY OF,ASI0031327,-122745.73,TARs,EX4 4QJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,24/01/2023,Research & development,Chief Scientific Advisor,CARISTO DIAGNOSTICS LIMITED,INV-0086,105210,AI Call,OX2 0HP,Small,,,
Department of Health and Social Care,Department of Health and Social Care,24/01/2023,Research & development,Chief Scientific Advisor,CANSENSE GROUP LTD,CSG 0007 2022,38300.2,Invention for Innovation (I4I),SO16 7NP,Micro,,,
Department of Health and Social Care,Department of Health and Social Care,24/01/2023,Research & development,Chief Scientific Advisor,CANSENSE GROUP LTD,CSG 0006 2022,46736.88,Invention for Innovation (I4I),SO16 7NP,Micro,,,
Department of Health and Social Care,Department of Health and Social Care,24/01/2023,Research & development,Chief Scientific Advisor,CAMBRIDGE MEDICAL TECHNOLOGIES LIMITED,1002,73396,Invention for Innovation (I4I),CB22 7GG,Micro,,,
Department of Health and Social Care,Department of Health and Social Care,24/01/2023,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0031312,-77444.83,HTA researcher led,B15 2TT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,23/01/2023,Research & development,Chief Scientific Advisor,HEALTH EDUCATION ENGLAND T1510,ASI0031311,16991611,Integrated Academic Training,LS1 4PL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,20/01/2023,Research & development,Chief Scientific Advisor,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,ASI0031305,1734302,Clinical Research Network,M13 0ZY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,20/01/2023,Research & development,Chief Scientific Advisor,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,ASI0031304,178478,Applied Research Collaborations (ARCs),M13 0ZY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,20/01/2023,Research & development,Chief Scientific Advisor,GAITQ LIMITED,INV-0011,106497,Invention for Innovation (I4I),OX2 6HT,Micro,,,
Department of Health and Social Care,Department of Health and Social Care,20/01/2023,Research & development,Chief Scientific Advisor,CLIN-E-CAL LTD,Clin081,39357,Invention for Innovation (I4I),SK9 1RA,Micro,,,
Department of Health and Social Care,Department of Health and Social Care,20/01/2023,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0031307,-47657.25,HTA Commissioned,B15 2TT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,20/01/2023,Research & development,Chief Scientific Advisor,ALPHA BIOMICS LTD,2022-0013,25925,Invention for Innovation (I4I),SW4 0PA,Micro,,,
Department of Health and Social Care,Department of Health and Social Care,20/01/2023,Research & development,Chief Scientific Advisor,ABERDEEN UNIVERSITY OF,ASI0031310,-81410.6,HTA Commissioned,AB24 3FX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,20/01/2023,Outsourcing Contract,Chief Scientific Advisor,YORK UNIVERSITY OF,129198,25147.44,NETSCC Programme support,YO10 5DD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,20/01/2023,Outsourcing Contract,Chief Scientific Advisor,OXFORD UNIVERSITY OF,141009917,45826,NETSCC Programme support,OX1 2JD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/01/2023,Research & development,Chief Scientific Advisor,YORK UNIVERSITY OF,ASI0031212,73942,Clinical Trials Units,YO10 5DD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/01/2023,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST.,ASI0031224,41753,Invention for Innovation (I4I),ST4 7LN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/01/2023,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,ASI0031288,274800,Clinical Research Facilities,LE5 4QF,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/01/2023,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,ASI0031260,1939454,Clinical Research Network,LE5 4QF,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/01/2023,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS COVENTRY & WARWICKSHIRE NHS TRUST,ASI0031216,30886,Research for patients benefit programme (RFPB),CV2 2DX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/01/2023,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,ASI0031273,1214933,Clinical Research Network,BS1 9JR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/01/2023,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,ASI0031226,132040,Applied Research Collaborations (ARCs),BS1 9JR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/01/2023,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,ASI0031271,1642502,Clinical Research Network,SO16 6YD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/01/2023,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,ASI0031257,2536827,COV-Boost: Revaccination / Third dose study (NISEC),SO16 6YD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/01/2023,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,ASI0031236,131769,Applied Research Collaborations (ARCs),SO16 6YD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/01/2023,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,ASI0031235,175675,Applied Research Collaborations (ARCs),B15 2TH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/01/2023,Research & development,Chief Scientific Advisor,THE ROYAL WOLVERHAMPTON NHS TRUST,ASI0031272,2380003,Clinical Research Network,WV10 0QP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/01/2023,Research & development,Chief Scientific Advisor,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,ASI0031264,1681856,Clinical Research Network,NE7 7DN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/01/2023,Research & development,Chief Scientific Advisor,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,ASI0031240,203668,Applied Research Collaborations (ARCs),BN13 3EP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/01/2023,Research & development,Chief Scientific Advisor,SOUTHAMPTON UNIVERSITY OF,ASI0031258,28082,AI Call,SO17 1BJ,Govn,,,
