Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,PO Line Description ,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
Department of Health and Social Care,Department of Health and Social Care,29/07/2022,Research & development,Chief Scientific Advisor,BREATHEOX LIMITED (TRADING AS ALBUS HEALTH),INV-0019,61391.27,AI Call,OX42HN,Micro,,,
Department of Health and Social Care,Department of Health and Social Care,29/07/2022,Research & development,Chief Scientific Advisor,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,ASI0024249,69485,Research Capability Funding - Standard,BD9 6RJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/07/2022,Research & development,Chief Scientific Advisor,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,ASI0024240,100000,Patient Recruitment Centres,BD9 6RJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/07/2022,Research & development,Chief Scientific Advisor,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,ASI0024229,120664,Patient Safety Translational Research Centres (PSTRCs),BD9 6RJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/07/2022,Research & development,Chief Scientific Advisor,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,ASI0024241,100000,Patient Recruitment Centres,FY3 8NR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/07/2022,Research & development,Chief Scientific Advisor,BIRMINGHAM WOMENS AND CHILDRENS NHS FOUNDATION TRUST,ASI0024288,48526,Research Capability Funding - Standard,B4 6NH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/07/2022,Research & development,Chief Scientific Advisor,BARTS HEALTH NHS TRUST,ASI0024269,45278,Research Capability Funding - Standard,E1 8PR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/07/2022,Research & development,Chief Scientific Advisor,ALDER HEY CHILDRENS NHS FOUNDATION TRUST,ASI0024250,57987,Research Capability Funding - Standard,L12 2AP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,26/07/2022,Research & development,Chief Scientific Advisor,CANSENSE GROUP LTD,CSG 0002 2022,121304.75,Invention for Innovation (I4I),SO16 7NP,Micro,,,
Department of Health and Social Care,Department of Health and Social Care,26/07/2022,Research & development,Chief Scientific Advisor,CANSENSE GROUP LTD,CSG 0001 2022,118540.42,Invention for Innovation (I4I),SO16 7NP,Micro,,,
Department of Health and Social Care,Department of Health and Social Care,22/07/2022,Research & development,Chief Scientific Advisor,OXFORD UNIVERSITY OF,ASI0022712,-119517.69,HTA Commissioned,OX1 2JD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/07/2022,Research & development,Chief Scientific Advisor,ODIN MEDICAL LIMITED,INV-0701,44903,AI Call,W1W 7TS,Small,,,
Department of Health and Social Care,Department of Health and Social Care,22/07/2022,Research & development,Chief Scientific Advisor,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ASI0022715,-43732.81,Doctoral Research Fellowship,SE1 9BB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/07/2022,Research & development,Chief Scientific Advisor,EARSWITCH LTD,INV-0022,274026,Invention for Innovation (I4I),SG8 0SS,Micro,,,
Department of Health and Social Care,Department of Health and Social Care,22/07/2022,Outsourcing Contract,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,70914152,34634.86,NETSCC Programme support,B15 2TT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,19/07/2022,Research & development,Chief Scientific Advisor,PERSPECTUM LIMITED,INV-1243,72903,AI Call,OX4 2LL,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,19/07/2022,Research & development,Chief Scientific Advisor,NEURONOSTICS LIMITED,INV-21034,28480.25,AI Call,EX4 4RN,Micro,,,
Department of Health and Social Care,Department of Health and Social Care,19/07/2022,Research & development,Chief Scientific Advisor,FIGURE 8 CONSULTANCY SERVICES LIMITED,036-DHSC-003,26576,Policy Research Programme (PRP) - Projects,DD4 0HU,Micro,,,
Department of Health and Social Care,Department of Health and Social Care,19/07/2022,Research & development,Chief Scientific Advisor,CARISTO DIAGNOSTICS LIMITED,INV-0016,125000,AI Call,OX2 0HP,Small,,,
Department of Health and Social Care,Department of Health and Social Care,19/07/2022,Outsourcing Contract,Chief Scientific Advisor,SOUTHAMPTON UNIVERSITY OF,44262170,2341959.29,NETSCC management (incl EME mgt),SO17 1BJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,19/07/2022,Outsourcing Contract,Chief Scientific Advisor,OXFORD UNIVERSITY OF,141009332,44868.4,NETSCC Programme support,OX1 2JD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,19/07/2022,Outsourcing Contract,Chief Scientific Advisor,LGC LTD,51015647,424871.42,Involve and Dissemination Centre,TW11 0LY,Large,,,
Department of Health and Social Care,Department of Health and Social Care,19/07/2022,Good received not invoiced (ST),Chief Scientific Advisor,SCIENCE TO BUSINESS LTD,10,36380.9,Invention for Innovation (I4I),W9 2HU,Micro,,,
Department of Health and Social Care,Department of Health and Social Care,19/07/2022,Good received not invoiced (ST),Chief Scientific Advisor,BMJ PUBLISHING GROUP LTD,BD0282574,338750,TARs,WC1H 9JR,Large,,,
Department of Health and Social Care,Department of Health and Social Care,15/07/2022,Research & development,Chief Scientific Advisor,SERG TECHNOLOGIES LIMITED,INV-0017,27000,Invention for Innovation (I4I),E16 2DQ,Micro,,,
Department of Health and Social Care,Department of Health and Social Care,15/07/2022,Research & development,Chief Scientific Advisor,KLEIJNEN SYSTEMATIC REVIEWS LTD,A01326,338750,TARs,YO19 6FD,Micro,,,
Department of Health and Social Care,Department of Health and Social Care,15/07/2022,Research & development,Chief Scientific Advisor,ITECHO HEALTH LIMITED,INV-0023,200997.62,Invention for Innovation (I4I),LS2 3AA,Micro,,,
Department of Health and Social Care,Department of Health and Social Care,15/07/2022,Research & development,Chief Scientific Advisor,ITECHO HEALTH LIMITED,INV-0022,199823.62,Invention for Innovation (I4I),LS2 3AA,Micro,,,
Department of Health and Social Care,Department of Health and Social Care,15/07/2022,Research & development,Chief Scientific Advisor,ITECHO HEALTH LIMITED,INV-0021,214687.12,Invention for Innovation (I4I),LS2 3AA,Micro,,,
Department of Health and Social Care,Department of Health and Social Care,15/07/2022,Research & development,Chief Scientific Advisor,ITECHO HEALTH LIMITED,INV-0019,36000,Invention for Innovation (I4I),LS2 3AA,Micro,,,
Department of Health and Social Care,Department of Health and Social Care,15/07/2022,Research & development,Chief Scientific Advisor,INGENION MEDICAL LIMITED,220001,56022,Invention for Innovation (I4I),W1G8TB,Micro,,,
Department of Health and Social Care,Department of Health and Social Care,15/07/2022,Research & development,Chief Scientific Advisor,DEM DX LIMITED,834,43366.03,AI Call,N7 8LB,Micro,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,WELLCOME TRUST TRADING LTD,ASI0024085,29604.84,UK-CDS,NW1 2BE,Small,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,UNIVERSITY OF WESTMINSTER,ASI0024174,85479,AI Call,W1B 2HW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,UNIVERSITY OF WARWICK,ASI0024019,110189.84,Post Doctoral Fellowship PDF,CV4 8UW,Large,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,UNIVERSITY OF EDINBURGH,ASI0024112,31723,Policy Research Programme (PRP) - Projects,EH1 1HT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,UNIVERSITY OF EDINBURGH,ASI0024014,44712.8,HTA researcher led,EH1 1HT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,ASI0024146,1939453,Clinical Research Network,LE5 4QF,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,ASI0024047,203605,Bio-Medical Research Centres,LE5 4QF,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,ASI0024159,1214933,Clinical Research Network,BS1 9JR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,ASI0024088,185150,Applied Research Collaborations (ARCs),BS1 9JR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,ASI0024055,347644,Bio-Medical Research Centres,BS1 9JR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,ASI0024157,1642501,Clinical Research Network,SO16 6YD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,ASI0024140,3759771,COV-Boost: Revaccination / Third dose study (NISEC),SO16 6YD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,ASI0024098,264558,Applied Research Collaborations (ARCs),SO16 6YD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,ASI0024064,162572,Clinical Research Facilities,SO16 6YD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,ASI0024044,241818,Bio-Medical Research Centres,SO16 6YD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,ASI0024173,151261,AI Call,B15 2TH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,ASI0024097,168947,Applied Research Collaborations (ARCs),B15 2TH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,ASI0024048,225766,Bio-Medical Research Centres,B15 2TH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,ASI0024040,135000,Clinical Research Facilities,B15 2TH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0024163,140943,Post Doctoral Fellowship PDF,WC1E 6BT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0024083,44593,Policy Research Programme (PRP) - CID,WC1E 6BT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0024079,70433,Doctoral Research Fellowship,WC1E 6BT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0024010,29850.2,Health Services and Delivery Research,WC1E 6BT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,ASI0024069,270240,Programme Grants (PG),NW1 2BX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,ASI0024057,2176572,Bio-Medical Research Centres,NW1 2BX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,ASI0024041,108333,Clinical Research Facilities,NW1 2BX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,ASI0024017,29101,Research for patients benefit programme (RFPB),NW1 2BX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,THE ROYAL WOLVERHAMPTON NHS TRUST,ASI0024158,2380002,Clinical Research Network,WV10 0QP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,THE ROYAL MARSDEN NHS FOUNDATION TRUST,ASI0024050,717905,Bio-Medical Research Centres,SW3 6JJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,THE ROYAL MARSDEN NHS FOUNDATION TRUST,ASI0024038,41386,Clinical Research Facilities,SW3 6JJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,ASI0024150,1681856,Clinical Research Network,NE7 7DN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,ASI0024068,56901.28,HTA Commissioned,NE7 7DN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,ASI0024054,282644,Bio-Medical Research Centres,NE7 7DN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,ASI0024033,66667,Clinical Research Facilities,NE7 7DN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,SUSSEX UNIVERSITY OF,ASI0024072,85043.11,Health Services and Delivery Research,BN1 9RH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,ASI0024104,262632,Applied Research Collaborations (ARCs),BN13 3EP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,ST GEORGES HOSPITAL MEDICAL SCHOOL TA ST GEORGES UNIVERSITY OF LONDON,ASI0024144,712975,Preg-Cov: COVID-19 vaccine study in pregnant and breast feed,SW17 0RE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,ASI0024056,1119888,Bio-Medical Research Centres,BR3 3BX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,ASI0024032,66078,Clinical Research Facilities,BR3 3BX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ASI0024160,2392965,Clinical Research Network,S5 7AU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ASI0024051,75781,Bio-Medical Research Centres,S5 7AU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ASI0024030,51864,Clinical Research Facilities,S5 7AU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,ROYAL SURREY COUNTY NHS FOUNDATION TRUST,ASI0024149,1344313,Clinical Research Network,GU2 7XX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,ASI0024155,1077372,Clinical Research Network,EX1 2ED,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,ASI0024095,223730,Applied Research Collaborations (ARCs),EX1 2ED,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,ASI0024063,103972,Clinical Research Facilities,EX1 2ED,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,QUEEN MARY UNIVERSITY OF LONDON,ASI0024067,50549.35,HTA researcher led,E1 2AX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,PAPWORTH HOSPITAL NHS FOUNDATION TRUST,ASI0024141,274014,AI Call,CB23 3RE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,OXFORD UNIVERSITY OF,ASI0024145,880935,COMCOV-3. Heterologous prime/boost COVID-19 vaccine in adole,OX1 2JD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,OXFORD UNIVERSITY OF,ASI0024117,89739.51,UK Vaccines (GHS),OX1 2JD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ASI0024156,1485618,Clinical Research Network,OX3 9DU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ASI0024059,1898189,Bio-Medical Research Centres,OX3 9DU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,OXFORD HEALTH NHS FOUNDATION TRUST,ASI0024109,62305,Clinical Research Facilities,OX1 5RW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,OXFORD HEALTH NHS FOUNDATION TRUST,ASI0024093,162521,Applied Research Collaborations (ARCs),OX1 5RW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,OXFORD HEALTH NHS FOUNDATION TRUST,ASI0024053,236039,Bio-Medical Research Centres,OX1 5RW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,NOTTINGHAMSHIRE HEALTHCARE NHS FOUNDATION TRUST,ASI0024094,245475,Applied Research Collaborations (ARCs),NG3 6AA,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ASI0024043,394033,Bio-Medical Research Centres,NG5 1PB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ASI0024039,40127,Clinical Research Facilities,NG5 1PB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,"NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",ASI0024092,207106,Applied Research Collaborations (ARCs),NE3 3XT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,NORTH EAST LONDON NHS FOUNDATION TRUST,ASI0024161,50000,Research for patients benefit programme (RFPB),CM8 2TL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,NORTH EAST LONDON NHS FOUNDATION TRUST,ASI0024075,63391,Programme Grants (PG),CM8 2TL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,NORTH BRISTOL NHS TRUST,ASI0024016,95631,Programme Grants (PG),BS1 2NP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,NORFOLK AND SUFFOLK NHS FOUNDATION TRUST,ASI0024131,28769,Research Capability Funding - Standard,NR6 5BE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,NORFOLK & NORWICH UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,ASI0024147,1878765,Clinical Research Network,NR4 7UY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,NHS BLOOD AND TRANSPLANT (NHSBT),ASI0024125,41961,Research Capability Funding - Standard,LS15 7TW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,NEWCASTLE UNIVERSITY,ASI0024168,122969.49,EME Commissioned,NE1 7RU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,NEWCASTLE UNIVERSITY,ASI0024142,25165,Royal Colleges Education - credentialing,NE1 7RU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,NEWCASTLE UNIVERSITY,ASI0024021,40359.68,EME Researcher Led,NE1 7RU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,NATIONAL CANCER RESEARCH INSTITUTE NCRI,ASI0024128,99678.5,Centrally managed cancer programme,EC1V 4AD,Large,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,ASI0024062,88596,Clinical Research Facilities,EC1V 2PD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,ASI0024042,326250,Bio-Medical Research Centres,EC1V 2PD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,MIDLANDS PARTNERSHIP NHS FOUNDATION TRUST,ASI0023999,52413.1,Health Services and Delivery Research,ST16 3AG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,MEDICAL RESEARCH COUNCIL MRC,ASI0024129,275151.77,HDRUK - NIHR contribution,SN2 1FF,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,MEDICAL RESEARCH COUNCIL MRC,ASI0024116,44302.21,MRC-NIHR Multi-Morbi,SN2 1FF,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,MEDICAL RESEARCH COUNCIL MRC,ASI0024108,655865.31,NIHR/MRC SPF Multi-morbidities,SN2 1FF,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,MEDICAL RESEARCH COUNCIL MRC,ASI0024103,292778.75,CARP,SN2 1FF,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,ASI0024148,1734301,Clinical Research Network,M13 0ZY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,ASI0024091,158228,Applied Research Collaborations (ARCs),M13 0ZY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,ASI0024046,485833,Bio-Medical Research Centres,M13 0ZY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,ASI0024035,208333,Clinical Research Facilities,M13 0ZY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,LONDON SCHOOL OF ECONOMICS,ASI0024107,489566,National School for Social Care Research,WC2A 2AE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,ASI0024136,27375,Research Capability Funding - Standard,HA1 3UJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,LIVERPOOL WOMENS HOSPITAL NHS FOUNDATION TRUST,ASI0024134,44502,Research Capability Funding - Standard,L8 7SS,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,LIVERPOOL UNIVERSITY OF,ASI0024166,242131,NIHR Global Health Research Units and Groups,L69 3GG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ASI0024152,1478334,Clinical Research Network,L9 7AL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,LIVERPOOL JOHN MOORES UNIVERSITY,ASI0024175,134970,Policy Research Programme (PRP) - Projects,L2 2QP,Large,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,LEEDS TEACHING HOSPITAL NHS TRUST,ASI0024118,33200,Research for patients benefit programme (RFPB),LS9 7TF,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,LEEDS TEACHING HOSPITAL NHS TRUST,ASI0024058,112276,Bio-Medical Research Centres,LS9 7TF,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,LEEDS AND YORK PARTNERSHIP NHS FOUNDATION TRUST,ASI0024020,65230.22,HTA Commissioned,WF3 1WE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,LANCASHIRE AND SOUTH CUMBRIA NHS FOUNDATION TRUST,ASI0024132,25947,Research Capability Funding - Standard,PR5 6AW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,KINGSTON UNIVERSITY HIGHER EDUCATION CORPORATION,ASI0024164,52198,Research for Social Care (RfSC),KT1 1LQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,KINGS COLLEGE LONDON,ASI0024111,182395,Career Development Fellowship,WC2R 2LS,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Research & development,Chief Scientific Advisor,KINGS COLLEGE LONDON,ASI0024018,35755.6,EME Commissioned,WC2R 2LS,Govn,,,
