Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number, Amount ,PO Line Description ,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,
Department of Health and Social Care,Department of Health and Social Care,04/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISERVE LTD,LHRD492650," 102,513.43 ",,RM14 1AL,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,04/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISERVE LTD,LHRD492663," 103,157.42 ",,RM14 1AL,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,09/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISERVE LTD,LHRD492641," 139,526.98 ",,RM14 1AL,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,09/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISERVE LTD,LHRD492665," 241,037.06 ",,RM14 1AL,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,09/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISERVE LTD,LHRD492621," 273,665.39 ",,RM14 1AL,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,03/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISERVE LTD,LHRD492648," 97,815.40 ",,RM14 1AL,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,04/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISERVE LTD,LHRD492657," 101,863.17 ",,RM14 1AL,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,04/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISERVE LTD,LHRD492661," 102,538.88 ",,RM14 1AL,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,04/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISERVE LTD,LHRD492664," 102,767.40 ",,RM14 1AL,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,04/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISERVE LTD,LHRD492646," 104,763.22 ",,RM14 1AL,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,04/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISERVE LTD,LHRD492660," 108,326.71 ",,RM14 1AL,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,04/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISERVE LTD,LHRD492655," 110,905.36 ",,RM14 1AL,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,04/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISERVE LTD,LHRD492643," 115,146.72 ",,RM14 1AL,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,04/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISERVE LTD,LHRD492637," 216,304.11 ",,RM14 1AL,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,14/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISERVE LTD,MCON001," 15,165,008.38 ",,RM14 1AL,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,08/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISERVE LTD,MINVDHSC008-8," 1,837,500.00 ",PPE - Gloves,RM14 1AL,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,03/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISERVE LTD,LHRD492656," 109,768.63 ",,RM14 1AL,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,03/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISERVE LTD,LHRD492662," 112,131.45 ",,RM14 1AL,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,03/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISERVE LTD,LHRD492645," 121,398.97 ",,RM14 1AL,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,08/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISERVE LTD,LHRD492654," 242,566.52 ",,RM14 1AL,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,08/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISERVE LTD,LHRD492651," 252,778.15 ",,RM14 1AL,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,15/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISERVE LTD,MCON008," 2,981,095.49 ",,RM14 1AL,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,14/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISERVE LTD,MCON005," 16,711,606.85 ",,RM14 1AL,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,10/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISERVE LTD,TILD613646," 42,700.00 ",,RM14 1AL,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,10/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISERVE LTD,TILD613654," 42,700.00 ",,RM14 1AL,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,10/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISERVE LTD,TILD613808," 46,725.00 ",,RM14 1AL,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,10/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISERVE LTD,TILD613616," 47,022.50 ",,RM14 1AL,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,10/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISERVE LTD,TILD613820," 47,600.00 ",,RM14 1AL,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,10/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISERVE LTD,TILD613615," 63,350.00 ",,RM14 1AL,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,10/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISERVE LTD,TILD613635," 64,050.00 ",,RM14 1AL,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,10/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISERVE LTD,TILD613653," 67,200.00 ",,RM14 1AL,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,10/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISERVE LTD,TILD613593," 68,869.50 ",,RM14 1AL,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,10/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISERVE LTD,TILD613644," 78,078.00 ",,RM14 1AL,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,10/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISERVE LTD,TILD613618," 82,992.00 ",,RM14 1AL,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,10/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISERVE LTD,TILD613642," 93,623.60 ",,RM14 1AL,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,10/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISERVE LTD,TILD613647," 97,597.50 ",,RM14 1AL,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,10/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISERVE LTD,TILD613754," 97,597.50 ",,RM14 1AL,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,10/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISERVE LTD,TILD613557," 114,782.50 ",,RM14 1AL,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,10/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISERVE LTD,TILD613759," 117,117.00 ",,RM14 1AL,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,10/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISERVE LTD,TILD613575," 119,000.00 ",,RM14 1AL,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,10/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISERVE LTD,TILD613652," 123,165.00 ",,RM14 1AL,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,10/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISERVE LTD,TILD613571," 133,192.50 ",,RM14 1AL,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,10/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISERVE LTD,TILD613562," 134,400.00 ",,RM14 1AL,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,10/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISERVE LTD,TILD613600," 134,400.00 ",,RM14 1AL,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,10/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISERVE LTD,TILD613556," 137,739.00 ",,RM14 1AL,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,10/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISERVE LTD,TILD613614," 137,739.00 ",,RM14 1AL,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,10/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISERVE LTD,TILD613785," 137,739.00 ",,RM14 1AL,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,10/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISERVE LTD,TILD613793," 147,000.00 ",,RM14 1AL,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,10/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISERVE LTD,TILD613651," 147,798.00 ",,RM14 1AL,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,10/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISERVE LTD,TILD613565," 156,800.00 ",,RM14 1AL,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,10/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISERVE LTD,TILD613594," 156,800.00 ",,RM14 1AL,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,10/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISERVE LTD,TILD613629," 156,800.00 ",,RM14 1AL,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,10/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISERVE LTD,TILD613649," 166,600.00 ",,RM14 1AL,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,10/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISERVE LTD,TILD613627," 183,652.00 ",,RM14 1AL,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,10/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISERVE LTD,TILD613578," 184,800.00 ",,RM14 1AL,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,10/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISERVE LTD,TILD613798," 190,400.00 ",,RM14 1AL,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,10/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISERVE LTD,TILD613752," 222,337.50 ",,RM14 1AL,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,10/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISERVE LTD,TILD613588," 229,565.00 ",,RM14 1AL,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,10/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISERVE LTD,TILD613590," 229,565.00 ",,RM14 1AL,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,10/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISERVE LTD,TILD613612," 229,565.00 ",,RM14 1AL,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,10/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISERVE LTD,TILD613613," 229,565.00 ",,RM14 1AL,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,10/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISERVE LTD,TILD613625," 229,565.00 ",,RM14 1AL,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,10/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISERVE LTD,TILD613781," 229,565.00 ",,RM14 1AL,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,10/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISERVE LTD,TILD613595," 244,895.00 ",,RM14 1AL,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,14/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISERVE LTD,MCON003," 3,697,078.10 ",,RM14 1AL,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,16/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISERVE LTD,EURD036791," 36,450.00 ",,RM14 1AL,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,22/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISERVE LTD,TILD613769," 46,200.00 ",,RM14 1AL,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,14/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISERVE LTD,MCON006," 487,886.30 ",,RM14 1AL,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,14/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISERVE LTD,MCON004," 2,650,572.50 ",,RM14 1AL,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,22/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISERVE LTD,MCON012," 6,274,469.25 ",,RM14 1AL,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,15/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISERVE LTD,MCON007," 974,307.99 ",,RM14 1AL,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,14/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISERVE LTD,MCON002," 384,957.10 ",,RM14 1AL,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,02/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISPACE GLOBAL HEALTH,47720UK," 128,800.00 ",PPE - Gloves,E1W 1JP,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,02/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISPACE GLOBAL HEALTH,47720UK," 193,200.00 ",PPE - Gloves,E1W 1JP,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,02/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISPACE GLOBAL HEALTH,47720UK," 128,800.00 ",PPE - Gloves,E1W 1JP,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,09/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISPACE GLOBAL HEALTH,49120UK," 154,560.10 ",PPE - Gloves,E1W 1JP,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,08/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISPACE GLOBAL HEALTH,48020UK," 167,440.00 ",PPE - Gloves,E1W 1JP,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,08/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISPACE GLOBAL HEALTH,49620UK," 167,440.00 ",PPE - Gloves,E1W 1JP,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,02/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISPACE GLOBAL HEALTH,47620UK," 334,880.00 ",PPE - Gloves,E1W 1JP,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,17/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISPACE GLOBAL HEALTH,51020UK," 1,506,960.00 ",PPE - Gloves,E1W 1JP,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,08/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISPACE GLOBAL HEALTH,48020UK," 167,440.00 ",PPE - Gloves,E1W 1JP,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,08/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISPACE GLOBAL HEALTH,49620UK," 167,440.00 ",PPE - Gloves,E1W 1JP,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,09/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISPACE GLOBAL HEALTH,49120UK," 167,440.00 ",PPE - Gloves,E1W 1JP,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,02/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISPACE GLOBAL HEALTH,47620UK," 334,880.00 ",PPE - Gloves,E1W 1JP,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,17/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISPACE GLOBAL HEALTH,51020UK," 1,506,960.00 ",PPE - Gloves,E1W 1JP,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,08/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISPACE GLOBAL HEALTH,48020UK," 83,720.00 ",PPE - Gloves,E1W 1JP,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,08/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISPACE GLOBAL HEALTH,49420UK," 83,720.00 ",PPE - Gloves,E1W 1JP,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,08/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISPACE GLOBAL HEALTH,49620UK," 83,720.00 ",PPE - Gloves,E1W 1JP,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,15/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISPACE GLOBAL HEALTH,51420UK," 83,720.00 ",PPE - Gloves,E1W 1JP,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,09/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISPACE GLOBAL HEALTH,49120UK," 128,800.08 ",PPE - Gloves,E1W 1JP,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,08/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISPACE GLOBAL HEALTH,49420UK," 167,440.00 ",PPE - Gloves,E1W 1JP,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,15/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISPACE GLOBAL HEALTH,51420UK," 167,440.00 ",PPE - Gloves,E1W 1JP,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,08/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISPACE GLOBAL HEALTH,49420UK," 167,440.00 ",PPE - Gloves,E1W 1JP,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,17/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISPACE GLOBAL HEALTH,51020UK," 753,480.00 ",PPE - Gloves,E1W 1JP,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,02/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISPACE GLOBAL HEALTH,47420UK," 502,320.00 ",PPE - Gloves,E1W 1JP,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,15/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISPACE GLOBAL HEALTH,51420UK," 167,440.00 ",PPE - Gloves,E1W 1JP,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,02/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISPACE GLOBAL HEALTH,47420UK," 334,880.00 ",PPE - Gloves,E1W 1JP,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,02/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISPACE GLOBAL HEALTH,47620UK," 167,440.00 ",PPE - Gloves,E1W 1JP,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,08/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISPACE GLOBAL HEALTH,49520UK," 128,800.00 ",PPE - Gloves,E1W 1JP,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,08/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISPACE GLOBAL HEALTH,49920UK," 257,600.00 ",PPE - Gloves,E1W 1JP,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,17/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISPACE GLOBAL HEALTH,50820UK," 386,400.00 ",PPE - Gloves,E1W 1JP,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,02/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISPACE GLOBAL HEALTH,48420UK," 167,440.00 ",PPE - Gloves,E1W 1JP,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,08/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISPACE GLOBAL HEALTH,49520UK," 167,440.00 ",PPE - Gloves,E1W 1JP,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,08/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISPACE GLOBAL HEALTH,49920UK," 334,880.00 ",PPE - Gloves,E1W 1JP,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,17/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISPACE GLOBAL HEALTH,50820UK," 528,080.00 ",PPE - Gloves,E1W 1JP,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,02/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISPACE GLOBAL HEALTH,48420UK," 154,560.00 ",PPE - Gloves,E1W 1JP,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,08/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISPACE GLOBAL HEALTH,49920UK," 309,120.00 ",PPE - Gloves,E1W 1JP,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,17/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISPACE GLOBAL HEALTH,50820UK," 309,120.00 ",PPE - Gloves,E1W 1JP,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,02/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISPACE GLOBAL HEALTH,48420UK," 128,800.00 ",PPE - Gloves,E1W 1JP,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,08/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISPACE GLOBAL HEALTH,49520UK," 154,560.00 ",PPE - Gloves,E1W 1JP,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,02/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISPACE GLOBAL HEALTH,48320UK," 141,331.20 ",PPE - Gloves,E1W 1JP,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,03/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISPACE GLOBAL HEALTH,49320UK," 141,331.20 ",PPE - Gloves,E1W 1JP,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,08/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISPACE GLOBAL HEALTH,48620UK," 141,331.20 ",PPE - Gloves,E1W 1JP,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,09/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISPACE GLOBAL HEALTH,49720UK," 141,331.20 ",PPE - Gloves,E1W 1JP,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,08/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISPACE GLOBAL HEALTH,47920UK," 282,662.40 ",PPE - Gloves,E1W 1JP,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,17/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISPACE GLOBAL HEALTH,50520UK," 282,662.40 ",PPE - Gloves,E1W 1JP,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,08/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,UNISPACE GLOBAL HEALTH,48720UK," 565,324.80 ",PPE - Gloves,E1W 1JP,LARGE,,,,
