Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number, Amount ,PO Line Description ,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,
Department of Health and Social Care,Department of Health and Social Care,16/11/2021,Research & development,Chief Scientific Advisor,TRO GROUP LTD,42223,"11,862.92",,NR6 6AS,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2021,Research & development,Chief Scientific Advisor,TRO GROUP LTD,42361,"11,862.92",,NR6 6AS,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2021,Research & development,Chief Scientific Advisor,TRO GROUP LTD,42267,"16,862.92",,NR6 6AS,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2021,Research & development,Chief Scientific Advisor,TRO GROUP LTD,42119,"19,862.92",,NR6 6AS,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,23/11/2021,Revenue Grants to non-profit institutions,NHS and Workforce,TROPICAL HEALTH AND EDUCATION TRUST THET,ASI0017395,"152,476.33",,W1G 0AE,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,09/11/2021,Capital Grants to non-profit institutions,GLOBAL AND PUBLIC HEALTH,TRUSTEES OF BOSTON UNIVERSITY ,FCP0000459,"1,310,081.93",GAMRIF/CARB-X YEAR 7,,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,05/11/2021,Additions-SW LIC,Finance and Group Operations,TRUSTMARQUE SOLUTIONS LTD,2327936,"17,370.00",,SW1P 1QT,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,05/11/2021,Additions-SW LIC,Finance and Group Operations,TRUSTMARQUE SOLUTIONS LTD,2328299,"47,848.26",,SW1P 1QT,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,05/11/2021,IT minor costs non capital,Finance and Group Operations,TRUSTMARQUE SOLUTIONS LTD,2328152,"2,005.81",,SW1P 1QT,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,02/11/2021,Research & development,Chief Scientific Advisor,UFONIA LIMITED,INV-0015,"120,000.00",,OX2 0JB,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,08/11/2021,Research & development,NHSX,ULTROMICS LIMITED,INV-0040,"368,480.00",,OX4 2SU,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,09/11/2021,Other programme expenditure,Global Health,UNISERVE LTD,LHRD501325,"590,425.04",,RM14 1AL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,18/11/2021,Storage costs,Global Health,UNISERVE LTD,TILD656118,"3,250.50",,RM14 1AL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,18/11/2021,Storage costs,Global Health,UNISERVE LTD,TILD641674,"1,784,412.19",,RM14 1AL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,18/11/2021,Storage costs,Global Health,UNISERVE LTD,TILD651623,"1,841,294.45",,RM14 1AL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,18/11/2021,Storage costs,Global Health,UNISERVE LTD,TILD644922,"1,884,529.30",,RM14 1AL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,18/11/2021,Storage costs,Global Health,UNISERVE LTD,TILD657631,"1,885,963.50",,RM14 1AL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,18/11/2021,Storage costs,Global Health,UNISERVE LTD,TILD647497,"1,891,834.54",,RM14 1AL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,18/11/2021,Storage costs,Global Health,UNISERVE LTD,TILD656116,"1,901,321.45",,RM14 1AL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,22/11/2021,Storage costs,Global Health,UNISERVE LTD,TILD657682,907.86,,RM14 1AL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,22/11/2021,Storage costs,Global Health,UNISERVE LTD,TILD656219,"2,360.72",,RM14 1AL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,22/11/2021,Storage costs,Global Health,UNISERVE LTD,TILD656401,"2,361.66",,RM14 1AL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,22/11/2021,Storage costs,Global Health,UNISERVE LTD,TILD655329,"5,575.20",,RM14 1AL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,22/11/2021,Storage costs,Global Health,UNISERVE LTD,TILD656219,"516,817.38",,RM14 1AL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,22/11/2021,Storage costs,Global Health,UNISERVE LTD,TILD656401,"818,759.42",,RM14 1AL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,22/11/2021,Storage costs,Global Health,UNISERVE LTD,TILD656219,"2,116,658.90",,RM14 1AL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,22/11/2021,Storage costs,Global Health,UNISERVE LTD,TILD657682,"2,639,361.62",,RM14 1AL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2021,Other programme expenditure,Global Health,UNISERVE LTD,TILD655323,500,,RM14 1AL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2021,Other programme expenditure,Global Health,UNISERVE LTD,TILD649903,"1,000.00",,RM14 1AL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2021,Other programme expenditure,Global Health,UNISERVE LTD,TILD656119,"1,000.00",,RM14 1AL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,22/11/2021,Storage costs,Global Health,UNISERVE LTD,TILD658075,"1,440.00",,RM14 1AL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,22/11/2021,Storage costs,Global Health,UNISERVE LTD,TILD655329,"91,440.36",,RM14 1AL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,22/11/2021,Storage costs,Global Health,UNISERVE LTD,TILD656965,"108,141.78",,RM14 1AL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,30/11/2021,Other programme expenditure,Global Health,UNISERVE LTD,UUKD432350,336.74,,RM14 1AL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,30/11/2021,Other programme expenditure,Global Health,UNISERVE LTD,UUKD432349,760,,RM14 1AL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,30/11/2021,Other programme expenditure,Global Health,UNISERVE LTD,UUKD432345,"22,332.80",,RM14 1AL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,25/11/2021,Other programme expenditure,Global Health,UNISERVE LTD,UUKD432078,601.96,,RM14 1AL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,25/11/2021,Other programme expenditure,Global Health,UNISERVE LTD,UUKD432072,748.8,,RM14 1AL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,24/11/2021,Other programme expenditure,Global Health,UNISERVE LTD,UUKD431689,"3,298.86",,RM14 1AL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,25/11/2021,Other programme expenditure,Global Health,UNISERVE LTD,UUKD432071,"3,298.86",,RM14 1AL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,25/11/2021,Other programme expenditure,Global Health,UNISERVE LTD,UUKD432061,"12,632.29",,RM14 1AL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,24/11/2021,Other programme expenditure,Global Health,UNISERVE LTD,UUKD431634,"13,963.57",,RM14 1AL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,24/11/2021,Other programme expenditure,Global Health,UNISERVE LTD,UUKD431638,"22,099.68",,RM14 1AL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,25/11/2021,Other programme expenditure,Global Health,UNISERVE LTD,UUKD424063,"22,099.68",,RM14 1AL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,24/11/2021,Other programme expenditure,Global Health,UNISERVE LTD,UUKD431627,"52,039.74",,RM14 1AL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,24/11/2021,Other programme expenditure,Global Health,UNISERVE LTD,UUKD431690,"81,091.90",,RM14 1AL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,24/11/2021,Other programme expenditure,Global Health,UNISERVE LTD,UUKD428975,"83,350.68",,RM14 1AL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,24/11/2021,Other programme expenditure,Global Health,UNISERVE LTD,UUKD431636,"182,708.40",,RM14 1AL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,25/11/2021,Other programme expenditure,Global Health,UNISERVE LTD,UUKD432057,"185,934.00",,RM14 1AL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,24/11/2021,Other programme expenditure,Global Health,UNISERVE LTD,UUKD431647,"442,947.80",,RM14 1AL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,23/11/2021,Other programme expenditure,Global Health,UNISERVE LTD,UUKD431453,520,,RM14 1AL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2021,Other programme expenditure,Global Health,UNISERVE LTD,UUKD430373,"75,674.95",,RM14 1AL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2021,Other programme expenditure,Global Health,UNISERVE LTD,UUKD431481,"440,368.60",,RM14 1AL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,09/11/2021,Storage costs,Global Health,UNISERVE LTD,UUKD430680,336.74,,RM14 1AL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,10/11/2021,Storage costs,Global Health,UNISERVE LTD,UUKD431149,336.74,,RM14 1AL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,10/11/2021,Storage costs,Global Health,UNISERVE LTD,UUKD431386,336.74,,RM14 1AL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,23/11/2021,Storage costs,Global Health,UNISERVE LTD,UUKD431658,336.74,,RM14 1AL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,23/11/2021,Storage costs,Global Health,UNISERVE LTD,UUKD432065,336.74,,RM14 1AL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,24/11/2021,Storage costs,Global Health,UNISERVE LTD,UUKD432060,860,,RM14 1AL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,10/11/2021,Storage costs,Global Health,UNISERVE LTD,UUKD430950,"1,219.06",,RM14 1AL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,09/11/2021,Storage costs,Global Health,UNISERVE LTD,UUKD430681,"3,009.80",,RM14 1AL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,10/11/2021,Storage costs,Global Health,UNISERVE LTD,UUKD431131,"3,298.86",,RM14 1AL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,10/11/2021,Storage costs,Global Health,UNISERVE LTD,UUKD431482,"3,298.86",,RM14 1AL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,09/11/2021,Storage costs,Global Health,UNISERVE LTD,UUKD430709,"6,760.00",,RM14 1AL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,10/11/2021,Storage costs,Global Health,UNISERVE LTD,UUKD431229,"9,120.00",,RM14 1AL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,10/11/2021,Storage costs,Global Health,UNISERVE LTD,UUKD431017,"12,088.34",,RM14 1AL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,10/11/2021,Storage costs,Global Health,UNISERVE LTD,UUKD431332,"13,807.41",,RM14 1AL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,09/11/2021,Storage costs,Global Health,UNISERVE LTD,UUKD430708,"14,203.70",,RM14 1AL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,09/11/2021,Storage costs,Global Health,UNISERVE LTD,UUKD430679,"22,108.62",,RM14 1AL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,10/11/2021,Storage costs,Global Health,UNISERVE LTD,UUKD431021,"22,108.62",,RM14 1AL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,10/11/2021,Storage costs,Global Health,UNISERVE LTD,UUKD431334,"22,112.87",,RM14 1AL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,09/11/2021,Storage costs,Global Health,UNISERVE LTD,UUKD430684,"52,039.74",,RM14 1AL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,10/11/2021,Storage costs,Global Health,UNISERVE LTD,UUKD431015,"52,039.74",,RM14 1AL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,10/11/2021,Storage costs,Global Health,UNISERVE LTD,UUKD431333,"52,039.74",,RM14 1AL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,23/11/2021,Storage costs,Global Health,UNISERVE LTD,UUKD432064,"52,039.74",,RM14 1AL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,09/11/2021,Storage costs,Global Health,UNISERVE LTD,UUKD422481,"56,000.00",,RM14 1AL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,09/11/2021,Storage costs,Global Health,UNISERVE LTD,UUKD430683,"78,648.16",,RM14 1AL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,10/11/2021,Storage costs,Global Health,UNISERVE LTD,UUKD431177,"78,648.16",,RM14 1AL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,10/11/2021,Storage costs,Global Health,UNISERVE LTD,UUKD431479,"78,648.16",,RM14 1AL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,24/11/2021,Storage costs,Global Health,UNISERVE LTD,UUKD432070,"82,879.98",,RM14 1AL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,09/11/2021,Storage costs,Global Health,UNISERVE LTD,UUKD418845,"108,953.00",,RM14 1AL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,09/11/2021,Storage costs,Global Health,UNISERVE LTD,UUKD422357,"133,756.00",,RM14 1AL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,09/11/2021,Storage costs,Global Health,UNISERVE LTD,UUKD422359,"149,834.00",,RM14 1AL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,10/11/2021,Storage costs,Global Health,UNISERVE LTD,UUKD430710,"178,605.00",,RM14 1AL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,10/11/2021,Storage costs,Global Health,UNISERVE LTD,UUKD431019,"181,988.40",,RM14 1AL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,10/11/2021,Storage costs,Global Health,UNISERVE LTD,UUKD431480,"182,040.60",,RM14 1AL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,09/11/2021,Storage costs,Global Health,UNISERVE LTD,UUKD426130,"313,995.00",,RM14 1AL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,09/11/2021,Storage costs,Global Health,UNISERVE LTD,UUKD427567,"437,457.00",,RM14 1AL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,10/11/2021,Storage costs,Global Health,UNISERVE LTD,UUKD431020,"450,892.40",,RM14 1AL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,10/11/2021,Storage costs,Global Health,UNISERVE LTD,UUKD430712,"452,372.60",,RM14 1AL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2021,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,ASI0017218,"1,921,082.00",,NW1 2BX,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2021,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,ASI0017202,"111,789.00",,NW1 2BX,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2021,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,ASI0017302,"167,615.00",,NW1 2BX,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2021,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0017186,"25,235.20",,WC1E 6BT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2021,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0017261,"167,101.00",,WC1E 6BT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,26/11/2021,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0017445,"229,661.00",,WC1E 6BT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,26/11/2021,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0017487,"235,402.00",,WC1E 6BT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2021,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0017169,"259,487.80",,WC1E 6BT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2021,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0017169,"341,827.09",,WC1E 6BT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,22/11/2021,Outsourcing Contract,Global Health,UNIVERSITY COLLEGE LONDON UCL,1168012,"380,351.83",,WC1E 6BT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2021,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,ASI0017201,"182,508.00",,B15 2TH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2021,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,ASI0017209,"176,317.00",,B15 2TH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2021,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,ASI0017249,"158,783.00",,B15 2TH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2021,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,ASI0017315,"170,105.00",,B15 2TH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2021,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,ASI0017341,"91,529.00",,B15 2TH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2021,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,ASI0017205,"241,818.00",,SO16 6YD,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,26/11/2021,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,ASI0017462,"299,031.85",,SO16 6YD,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,26/11/2021,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,ASI0017506,"721,407.00",,SO16 6YD,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2021,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,ASI0017280,"1,642,586.00",,SO16 6YD,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2021,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,ASI0017250,"122,750.00",,SO16 6YD,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2021,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,ASI0017350,"2,746,937.00",,SO16 6YD,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2021,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,ASI0017350,"4,503,063.00",,SO16 6YD,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2021,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,ASI0017290,"87,962.00",,SO16 6YD,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,26/11/2021,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,ASI0017528,"31,713.24",,SO16 6YD,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2021,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,ASI0017225,"164,233.33",,SO16 6YD,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2021,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,ASI0017216,"386,839.00",,BS1 9JR,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,26/11/2021,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,ASI0017464,"131,898.01",,BS1 9JR,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,26/11/2021,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,ASI0017504,"95,569.00",,BS1 9JR,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2021,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,ASI0017278,"1,213,845.00",,BS1 9JR,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2021,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,ASI0017240,"166,849.00",,BS1 9JR,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2021,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,ASI0017291,"90,915.00",,BS1 9JR,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,26/11/2021,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,ASI0017549,"20,000.00",,BS1 9JR,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,26/11/2021,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,ASI0017421,"25,875.00",,BS1 9JR,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,26/11/2021,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,ASI0017549,"40,703.00",,BS1 9JR,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,26/11/2021,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,ASI0017549,"40,703.00",,BS1 9JR,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2021,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS COVENTRY & WARWICKSHIRE NHS TRUST,ASI0017294,"83,257.00",,CV2 2DX,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2021,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS COVENTRY & WARWICKSHIRE NHS TRUST,ASI0017174,"30,800.00",,CV2 2DX,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,26/11/2021,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS COVENTRY & WARWICKSHIRE NHS TRUST,ASI0017407,"50,134.19",,CV2 2DX,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,29/11/2021,Additions NCB PDC,Default Group,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,PF00006401,"1,902,000.00",,BH15 2JB,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,29/11/2021,Additions NCB PDC,Default Group,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,PF00006400,"2,240,000.00",,BH15 2JB,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2021,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,ASI0017340,"62,988.00",,DE1 2QY,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,04/11/2021,Additions NCB PDC,Default Group,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,PF00006264,"481,000.00",,LE5 4QF,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,04/11/2021,Additions NCB PDC,Default Group,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,PF00006263,"597,000.00",,LE5 4QF,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,04/11/2021,Additions NCB PDC,Default Group,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,PF00006265,"1,499,000.00",,LE5 4QF,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2021,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,ASI0017208,"187,869.00",,LE5 4QF,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,26/11/2021,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,ASI0017452,"58,237.75",,LE5 4QF,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,26/11/2021,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,ASI0017553,"134,472.00",,LE5 4QF,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2021,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,ASI0017267,"1,939,708.00",,LE5 4QF,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2021,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,ASI0017295,"35,640.00",,LE5 4QF,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,15/11/2021,Additions NCB PDC,Default Group,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,PF00006307,"1,309,000.00",,LA1 4GG,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,26/11/2021,Research & development,Chief Scientific Advisor,UNIVERSITY OF DUNDEE,ASI0017532,"120,654.00",,DD1 4HN,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,26/11/2021,Research & development,Chief Scientific Advisor,UNIVERSITY OF WARWICK,ASI0017443,"86,189.00",,CV4 8UW,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/11/2021,Research & development,Chief Scientific Advisor,UNIVERSITY OF WARWICK,ASI0017416,"120,010.00",,CV4 8UW,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/11/2021,Research & development,Chief Scientific Advisor,UNIVERSITY OF WARWICK,ASI0017486,"127,344.00",,CV4 8UW,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2021,Research & development,Chief Scientific Advisor,UNIVERSITY OF WORCESTER,ASI0017362,"20,000.00",,WR2 6AJ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2021,Research & development,Chief Scientific Advisor,UNIVERSITY OF WORCESTER,ASI0017362,"40,000.00",,WR2 6AJ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2021,Research & development,Chief Scientific Advisor,UNIVERSITY OF WORCESTER,ASI0017362,"40,000.00",,WR2 6AJ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,17/11/2021,Outsourcing Contract,Global Health,VALNEVA AUSTRIA GMBH,PSO - 01416,"4,500,000.00",,1030,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,23/11/2021,Other programme expenditure,Global Health,VELINDRE NHS TRUST,1100177, -   ,,CF15 7QZ,Govn,,,,
