Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number, Amount ,PO Line Description ,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,
Department of Health and Social Care,Department of Health and Social Care,23/09/2021,Contractor/ Staff Substitution,Global Health,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,LA642542,"3,114.72",,ST1 5UB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,14/09/2021,Contractor/ Staff Substitution,Global Health,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,LA642051,"3,713.40",,ST1 5UB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,14/09/2021,Contractor/ Staff Substitution,Global Health,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,LA642541,"3,713.40",,ST1 5UB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,14/09/2021,Contractor/ Staff Substitution,Global Health,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,LA643452,"3,713.40",,ST1 5UB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,14/09/2021,Contractor/ Staff Substitution,Global Health,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,LA644060,"3,713.40",,ST1 5UB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,14/09/2021,Contractor/ Staff Substitution,Global Health,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,LA645163,"3,713.40",,ST1 5UB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,14/09/2021,Contractor/ Staff Substitution,Global Health,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,LA645836,"3,713.40",,ST1 5UB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,23/09/2021,Contractor/ Staff Substitution,Global Health,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,LA643453,"3,893.40",,ST1 5UB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,23/09/2021,Contractor/ Staff Substitution,Global Health,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,LA644061,"3,893.40",,ST1 5UB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,23/09/2021,Contractor/ Staff Substitution,Global Health,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,LA645837,"6,229.44",,ST1 5UB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,23/09/2021,Contractor/ Staff Substitution,Global Health,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,LA641385,"7,786.80",,ST1 5UB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,27/09/2021,Contractor/ Staff Substitution,NHSX,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,LASEPT21-S36,"131,895.60",,ST1 5UB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,27/09/2021,Contractor/ Staff Substitution,NHSX,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,LAAUG21-S36,"183,454.20",,ST1 5UB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,16/09/2021,Contractor/ Staff Substitution,NHSX,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,LAJULY21-S36,"648,586.20",,ST1 5UB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,15/09/2021,Revenue Grants to local authorities,Global Health,LAMBETH LONDON BOROUGH COUNCIL GRANTS,24082021DN0921GD5691,"115,256.00",,SW2 1RW,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,16/09/2021,Revenue Grants to local authorities,Global Health,LAMBETH LONDON BOROUGH COUNCIL GRANTS,13092021AH1214GD5717,"225,207.62",,SW2 1RW,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,13/09/2021,Revenue Grants to local authorities,Global Health,LAMBETH LONDON BOROUGH COUNCIL GRANTS,08092021DNGD5704,"729,454.00",,SW2 1RW,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,27/09/2021,Additions NCB PDC,Default Group,LANCASHIRE AND SOUTH CUMBRIA NHS FOUNDATION TRUST,PF00006048,"600,000.00",,PR5 6AW,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,27/09/2021,Additions NCB PDC,Default Group,LANCASHIRE AND SOUTH CUMBRIA NHS FOUNDATION TRUST,PF00006049,"1,100,000.00",,PR5 6AW,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,16/09/2021,Revenue Grants to local authorities,Global Health,LANCASHIRE COUNTY COUNCIL,13092021AH1214GD5717,"665,468.80",,PR1 0LD,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,07/09/2021,Other programme expenditure,Global Health,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,15350739,"364,398.00",,PR7 1GZ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,29/09/2021,Research & development,Chief Scientific Advisor,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,ASI0015292,"25,673.00",,PR7 1GZ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,10/09/2021,Revenue Grants to non-profit institutions,NHS and Workforce,LANCASHIRE WOMEN,ASI0013974,"55,866.00",,BB5 1HF,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,13/09/2021,Revenue Grants to local authorities,Global Health,LANCASTER CITY COUNCIL,08092021DNGD5704,"276,500.00",,LA1 1PJ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,29/09/2021,Research & development,Chief Scientific Advisor,LANCASTER UNIVERSITY,ASI0014809,"80,404.71",,LA1 4YW,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,29/09/2021,Research & development,Chief Scientific Advisor,LANCASTER UNIVERSITY,ASI0015235,"31,756.27",,LA1 4YW,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,29/09/2021,Research & development,Chief Scientific Advisor,LANCASTER UNIVERSITY,ASI0014773,"256,868.00",,LA1 4YW,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,20/09/2021,Contractor/ Staff Substitution,Global Health,LAW MORGAN LIMITED TA MORGAN LAW,875723,"2,392.50",,WC2H 0HF,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,20/09/2021,Contractor/ Staff Substitution,Global Health,LAW MORGAN LIMITED TA MORGAN LAW,875722,"2,520.00",,WC2H 0HF,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,20/09/2021,Contractor/ Staff Substitution,Global Health,LAW MORGAN LIMITED TA MORGAN LAW,875724,"2,820.00",,WC2H 0HF,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,20/09/2021,Contractor/ Staff Substitution,Global Health,LAW MORGAN LIMITED TA MORGAN LAW,875720,"3,450.00",,WC2H 0HF,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,20/09/2021,Contractor/ Staff Substitution,Global Health,LAW MORGAN LIMITED TA MORGAN LAW,875726,"3,480.00",,WC2H 0HF,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,20/09/2021,Contractor/ Staff Substitution,Global Health,LAW MORGAN LIMITED TA MORGAN LAW,875727,"3,585.60",,WC2H 0HF,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,20/09/2021,Contractor/ Staff Substitution,Global Health,LAW MORGAN LIMITED TA MORGAN LAW,875721,"3,864.00",,WC2H 0HF,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,20/09/2021,Contractor/ Staff Substitution,Global Health,LAW MORGAN LIMITED TA MORGAN LAW,875725,"4,140.00",,WC2H 0HF,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,29/09/2021,Research & development,Chief Scientific Advisor,LEEDS AND YORK PARTNERSHIP NHS FOUNDATION TRUST,ASI0014757,"54,381.76",,WF3 1WE,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,29/09/2021,Research & development,Chief Scientific Advisor,LEEDS AND YORK PARTNERSHIP NHS FOUNDATION TRUST,ASI0014772,"113,406.00",,WF3 1WE,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,14/09/2021,Research & development,Chief Scientific Advisor,LEEDS AND YORK PARTNERSHIP NHS FOUNDATION TRUST,ASI0014339,"28,509.00",,WF3 1WE,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,29/09/2021,Research & development,Chief Scientific Advisor,LEEDS AND YORK PARTNERSHIP NHS FOUNDATION TRUST,ASI0015273,"25,000.00",,WF3 1WE,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,29/09/2021,Research & development,Chief Scientific Advisor,LEEDS BECKETT UNIVERSITY,ASI0015240,"97,872.52",,LS1 3HE,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,16/09/2021,Revenue Grants to local authorities,Global Health,LEEDS CITY COUNCIL,13092021AH1214GD5717,"494,807.48",,LS2 8JR,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,13/09/2021,Revenue Grants to local authorities,Global Health,LEEDS CITY COUNCIL,08092021DNGD5704,"1,291,408.00",,LS2 8JR,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,07/09/2021,Research & development,Chief Scientific Advisor,LEEDS TEACHING HOSPITAL NHS TRUST,1410177305,"65,092.87",,LS9 7TF,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,14/09/2021,Research & development,Chief Scientific Advisor,LEEDS TEACHING HOSPITAL NHS TRUST,ASI0014033,"115,088.00",,LS9 7TF,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,29/09/2021,Research & development,Chief Scientific Advisor,LEEDS TEACHING HOSPITAL NHS TRUST,ASI0014902,"65,465.92",,LS9 7TF,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,29/09/2021,Research & development,Chief Scientific Advisor,LEEDS TEACHING HOSPITAL NHS TRUST,ASI0014745,"112,903.24",,LS9 7TF,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,29/09/2021,Research & development,Chief Scientific Advisor,LEEDS TEACHING HOSPITAL NHS TRUST,ASI0014612,"94,892.22",,LS9 7TF,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,29/09/2021,Research & development,Chief Scientific Advisor,LEEDS TEACHING HOSPITAL NHS TRUST,ASI0014683,"67,937.00",,LS9 7TF,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,29/09/2021,Research & development,Chief Scientific Advisor,LEEDS TEACHING HOSPITAL NHS TRUST,ASI0014689,"72,967.00",,LS9 7TF,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,29/09/2021,Research & development,Chief Scientific Advisor,LEEDS TEACHING HOSPITAL NHS TRUST,ASI0015526,"82,656.00",,LS9 7TF,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,29/09/2021,Research & development,Chief Scientific Advisor,LEEDS TEACHING HOSPITAL NHS TRUST,ASI0014657,"142,480.00",,LS9 7TF,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,14/09/2021,Research & development,Chief Scientific Advisor,LEEDS TEACHING HOSPITAL NHS TRUST,ASI0014324,"74,239.00",,LS9 7TF,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,29/09/2021,Research & development,Chief Scientific Advisor,LEEDS TEACHING HOSPITAL NHS TRUST,ASI0015259,"45,000.00",,LS9 7TF,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,14/09/2021,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0014224,"64,157.00",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,14/09/2021,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0014251,"76,099.00",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,29/09/2021,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0015260,"122,589.09",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,29/09/2021,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0015205,"158,874.34",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,14/09/2021,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0014098,"15,992.00",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,14/09/2021,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0014094,"34,367.00",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,14/09/2021,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0014106,"35,766.00",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,29/09/2021,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0015204,"77,743.47",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,29/09/2021,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0014965,"78,387.13",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,29/09/2021,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0015474,"62,236.22",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,29/09/2021,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0014558,"64,193.42",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,29/09/2021,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0015473,"24,200.05",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,29/09/2021,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0015243,"56,664.51",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,29/09/2021,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0014956,"62,406.43",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,29/09/2021,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0015379,"67,692.09",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,29/09/2021,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0015030,"76,491.33",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,29/09/2021,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0014981,"39,536.84",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,29/09/2021,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0014859,"63,748.08",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,29/09/2021,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0014771,"91,970.55",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,29/09/2021,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0014740,"96,935.04",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,29/09/2021,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0014887,"112,549.33",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,29/09/2021,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0015480,"198,745.23",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,29/09/2021,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0015072,"35,013.19",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,29/09/2021,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0015110,"84,926.84",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,29/09/2021,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0015336,"87,463.96",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,14/09/2021,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0014136,"12,013.00",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,29/09/2021,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0015265,"22,500.00",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,14/09/2021,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0014417,"18,992.00",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,14/09/2021,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0014103,"21,777.00",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,14/09/2021,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0014168,"23,227.00",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,14/09/2021,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0014155,"31,827.00",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,14/09/2021,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0014223,"41,113.00",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,14/09/2021,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0014135,"7,148.00",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,30/09/2021,Revenue Grants to local authorities,Global Health,LEICESTER CITY COUNCIL,28092021DN1326GD5736,"114,974.00",,LE1 6ZG,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,13/09/2021,Revenue Grants to local authorities,Global Health,LEICESTER CITY COUNCIL,08092021DNGD5704,"144,712.00",,LE1 6ZG,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,16/09/2021,Revenue Grants to local authorities,Global Health,LEICESTER CITY COUNCIL,13092021AH1214GD5717,"230,372.78",,LE1 6ZG,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,14/09/2021,Research & development,Chief Scientific Advisor,LEICESTER UNIVERSITY OF,ASI0014196,"8,274.00",,LE1 7RH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,14/09/2021,Research & development,Chief Scientific Advisor,LEICESTER UNIVERSITY OF,ASI0014175,"13,744.00",,LE1 7RH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,14/09/2021,Research & development,Chief Scientific Advisor,LEICESTER UNIVERSITY OF,ASI0014160,"30,452.00",,LE1 7RH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,14/09/2021,Research & development,Chief Scientific Advisor,LEICESTER UNIVERSITY OF,ASI0014183,"40,730.00",,LE1 7RH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,14/09/2021,Research & development,Chief Scientific Advisor,LEICESTER UNIVERSITY OF,ASI0014350,"48,696.00",,LE1 7RH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,14/09/2021,Research & development,Chief Scientific Advisor,LEICESTER UNIVERSITY OF,ASI0014148,"65,607.00",,LE1 7RH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,14/09/2021,Research & development,Chief Scientific Advisor,LEICESTER UNIVERSITY OF,ASI0013995,"44,026.00",,LE1 7RH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,14/09/2021,Research & development,Chief Scientific Advisor,LEICESTER UNIVERSITY OF,ASI0014109,"56,202.00",,LE1 7RH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,29/09/2021,Research & development,Chief Scientific Advisor,LEICESTER UNIVERSITY OF,ASI0014812,"24,007.00",,LE1 7RH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,29/09/2021,Research & development,Chief Scientific Advisor,LEICESTER UNIVERSITY OF,ASI0014854,"119,809.40",,LE1 7RH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,29/09/2021,Research & development,Chief Scientific Advisor,LEICESTER UNIVERSITY OF,ASI0014758,"83,313.00",,LE1 7RH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,29/09/2021,Research & development,Chief Scientific Advisor,LEICESTER UNIVERSITY OF,ASI0015100,"49,892.00",,LE1 7RH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,29/09/2021,Research & development,Chief Scientific Advisor,LEICESTER UNIVERSITY OF,ASI0014794,"40,814.24",,LE1 7RH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,29/09/2021,Research & development,Chief Scientific Advisor,LEICESTER UNIVERSITY OF,ASI0015039,"127,078.35",,LE1 7RH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,29/09/2021,Research & development,Chief Scientific Advisor,LEICESTER UNIVERSITY OF,ASI0014880,"159,287.34",,LE1 7RH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,29/09/2021,Research & development,Chief Scientific Advisor,LEICESTER UNIVERSITY OF,ASI0015509,"74,924.00",,LE1 7RH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,14/09/2021,Research & development,Chief Scientific Advisor,LEICESTER UNIVERSITY OF,ASI0014268,"7,583.00",,LE1 7RH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,14/09/2021,Research & development,Chief Scientific Advisor,LEICESTER UNIVERSITY OF,ASI0014117,"15,629.00",,LE1 7RH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,14/09/2021,Research & development,Chief Scientific Advisor,LEICESTER UNIVERSITY OF,ASI0014237,"22,930.00",,LE1 7RH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,14/09/2021,Research & development,Chief Scientific Advisor,LEICESTER UNIVERSITY OF,ASI0014143,"22,951.00",,LE1 7RH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,14/09/2021,Research & development,Chief Scientific Advisor,LEICESTER UNIVERSITY OF,ASI0014051,"23,410.00",,LE1 7RH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,14/09/2021,Research & development,Chief Scientific Advisor,LEICESTER UNIVERSITY OF,ASI0014216,"27,976.00",,LE1 7RH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,14/09/2021,Research & development,Chief Scientific Advisor,LEICESTER UNIVERSITY OF,ASI0014149,"28,642.00",,LE1 7RH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,14/09/2021,Research & development,Chief Scientific Advisor,LEICESTER UNIVERSITY OF,ASI0014111,"120,522.00",,LE1 7RH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,29/09/2021,Research & development,Chief Scientific Advisor,LEICESTER UNIVERSITY OF,ASI0014775,"295,676.00",,LE1 7RH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,14/09/2021,Research & development,Chief Scientific Advisor,LEICESTER UNIVERSITY OF,ASI0014227,"12,349.00",,LE1 7RH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,15/09/2021,Revenue Grants to local authorities,Global Health,LEICESTERSHIRE COUNTY COUNCIL,24082021DN0921GD5691,"98,338.00",,LE3 8RA,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,16/09/2021,Revenue Grants to local authorities,Global Health,LEICESTERSHIRE COUNTY COUNCIL,13092021AH1214GD5717,"296,347.44",,LE3 8RA,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,30/09/2021,Research & development,NHSX,LENUS HEALTH LTD (ON BEHALF OF STORM ID),102,"27,334.83",,EH6 7BG,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,15/09/2021,Revenue Grants to local authorities,Global Health,LEWISHAM LONDON BOROUGH COUNCIL,24082021DN0921GD5691,"102,833.00",,SE6 4RU,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,13/09/2021,Revenue Grants to local authorities,Global Health,LEWISHAM LONDON BOROUGH COUNCIL,08092021DNGD5704,"162,500.00",,SE6 4RU,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,16/09/2021,Revenue Grants to local authorities,Global Health,LEWISHAM LONDON BOROUGH COUNCIL,13092021AH1214GD5717,"201,539.78",,SE6 4RU,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,02/09/2021,Other programme expenditure,Global Health,LGC LTD,50185082,"27,947.93",,TW11 0LY,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,02/09/2021,Other programme expenditure,Global Health,LGC LTD,INVOICE50184646,"93,593.76",,TW11 0LY,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,02/09/2021,Other programme expenditure,Global Health,LGC LTD,INVOICE50186247,"93,593.76",,TW11 0LY,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,22/09/2021,Outsourcing Contract,Chief Scientific Advisor,LGC LTD,50950111,"112,573.00",,TW11 0LY,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,22/09/2021,Outsourcing Contract,Chief Scientific Advisor,LGC LTD,50950110,"139,284.00",,TW11 0LY,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,30/09/2021,Outsourcing Contract,Chief Scientific Advisor,LGC LTD,50950108,"433,685.25",,TW11 0LY,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,22/09/2021,Outsourcing Contract,Chief Scientific Advisor,LGC LTD,50950227,"1,012,285.89",,TW11 0LY,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,07/09/2021,Other programme expenditure,Global Health,LGC LTD,INVOICE50186692,"1,533,600.00",,TW11 0LY,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,13/09/2021,Revenue Grants to local authorities,Global Health,LICHFIELD DISTRICT COUNCIL,08092021DNGD5704,"74,500.00",,WS13 6YY,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,13/09/2021,Essential Meds SPG - Additions,Global Health,LIFE TECHNOLOGIES LTD,5207652 RI,39.6,,PA4 9RF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,13/09/2021,Essential Meds SPG - Additions,Global Health,LIFE TECHNOLOGIES LTD,5207653 RI,"3,179.04",,PA4 9RF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,13/09/2021,Essential Meds SPG - Additions,Global Health,LIFE TECHNOLOGIES LTD,5132510 RI,"19,885.78",,PA4 9RF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,13/09/2021,Essential Meds SPG - Additions,Global Health,LIFE TECHNOLOGIES LTD,5154192 RI,"22,909.45",,PA4 9RF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,13/09/2021,Essential Meds SPG - Additions,Global Health,LIFE TECHNOLOGIES LTD,5186324 RI,"52,031.35",,PA4 9RF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,13/09/2021,Essential Meds SPG - Additions,Global Health,LIFE TECHNOLOGIES LTD,5145381 RI,"58,318.26",,PA4 9RF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,13/09/2021,Essential Meds SPG - Additions,Global Health,LIFE TECHNOLOGIES LTD,5148583 RI,"69,595.20",,PA4 9RF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,13/09/2021,Essential Meds SPG - Additions,Global Health,LIFE TECHNOLOGIES LTD,5159772 RI,"117,299.96",,PA4 9RF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,13/09/2021,Essential Meds SPG - Additions,Global Health,LIFE TECHNOLOGIES LTD,5197259 RI,"120,401.95",,PA4 9RF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,13/09/2021,Essential Meds SPG - Additions,Global Health,LIFE TECHNOLOGIES LTD,5181333 RI,"198,105.61",,PA4 9RF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,13/09/2021,Essential Meds SPG - Additions,Global Health,LIFE TECHNOLOGIES LTD,5170637 RI,"225,098.40",,PA4 9RF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,13/09/2021,Essential Meds SPG - Additions,Global Health,LIFE TECHNOLOGIES LTD,5192502 RI,"226,660.80",,PA4 9RF,Micro,,,,
