Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number, Amount ,PO Line Description ,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,
Department of Health and Social Care,Department of Health and Social Care,24/03/2021,Other programme expenditure,Global Health,SANTE GLOBAL LLP,50262,"386,400.00",PPE - Gloves,RG12 1QP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,25/03/2021,Other programme expenditure,Global Health,SANTE GLOBAL LLP,50263,"386,400.00",PPE - Gloves,RG12 1QP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,25/03/2021,Other programme expenditure,Global Health,SANTE GLOBAL LLP,50272,"386,400.00",PPE - Gloves,RG12 1QP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,30/03/2021,Other programme expenditure,Global Health,SANTE GLOBAL LLP,50360,"425,040.00",PPE - Gloves,RG12 1QP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,25/03/2021,Other programme expenditure,Global Health,SANTE GLOBAL LLP,50351,"564,144.00",PPE - Gloves,RG12 1QP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,31/03/2021,Other programme expenditure,Global Health,SANTE GLOBAL LLP,50364,"564,144.00",PPE - Gloves,RG12 1QP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,24/03/2021,Other programme expenditure,Global Health,SANTE GLOBAL LLP,50326,"564,530.40",PPE - Gloves,RG12 1QP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,24/03/2021,Other programme expenditure,Global Health,SANTE GLOBAL LLP,50311,"697,580.80",PPE - Gloves,RG12 1QP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,30/03/2021,Other programme expenditure,Global Health,SANTE GLOBAL LLP,50305,"697,580.80",PPE - Gloves,RG12 1QP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,30/03/2021,Other programme expenditure,Global Health,SANTE GLOBAL LLP,50301,"871,976.00",PPE - Gloves,RG12 1QP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,25/03/2021,Other programme expenditure,Global Health,SANTE GLOBAL LLP,50320,"1,394,904.00",PPE - Gloves,RG12 1QP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,25/03/2021,Other programme expenditure,Global Health,SANTE GLOBAL LLP,50299,"231,840.00",PPE - Gloves,RG12 1QP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,25/03/2021,Other programme expenditure,Global Health,SANTE GLOBAL LLP,50352,"231,840.00",PPE - Gloves,RG12 1QP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/03/2021,Other programme expenditure,Global Health,SANTE GLOBAL LLP,50294,"231,840.00",PPE - Gloves,RG12 1QP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,31/03/2021,Other programme expenditure,Global Health,SANTE GLOBAL LLP,50366,"231,840.00",PPE - Gloves,RG12 1QP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,31/03/2021,Other programme expenditure,Global Health,SANTE GLOBAL LLP,50368,"231,840.00",PPE - Gloves,RG12 1QP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,25/03/2021,Other programme expenditure,Global Health,SANTE GLOBAL LLP,50349,"280,011.20",PPE - Gloves,RG12 1QP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,30/03/2021,Other programme expenditure,Global Health,SANTE GLOBAL LLP,50341,"280,011.20",PPE - Gloves,RG12 1QP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,24/03/2021,Other programme expenditure,Global Health,SANTE GLOBAL LLP,50262,"392,840.00",PPE - Gloves,RG12 1QP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,31/03/2021,Other programme expenditure,Global Health,SANTE GLOBAL LLP,50367,"425,555.20",PPE - Gloves,RG12 1QP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,25/03/2021,Other programme expenditure,Global Health,SANTE GLOBAL LLP,50296,"458,012.80",PPE - Gloves,RG12 1QP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,25/03/2021,Other programme expenditure,Global Health,SANTE GLOBAL LLP,50279,"463,680.00",PPE - Gloves,RG12 1QP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,25/03/2021,Other programme expenditure,Global Health,SANTE GLOBAL LLP,50314,"463,680.00",PPE - Gloves,RG12 1QP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,25/03/2021,Other programme expenditure,Global Health,SANTE GLOBAL LLP,50323,"463,680.00",PPE - Gloves,RG12 1QP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,25/03/2021,Other programme expenditure,Global Health,SANTE GLOBAL LLP,50300,"618,240.00",PPE - Gloves,RG12 1QP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,30/03/2021,Other programme expenditure,Global Health,SANTE GLOBAL LLP,50360,"695,520.00",PPE - Gloves,RG12 1QP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,25/03/2021,Other programme expenditure,Global Health,SANTE GLOBAL LLP,50263,"759,200.00",PPE - Gloves,RG12 1QP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,25/03/2021,Other programme expenditure,Global Health,SANTE GLOBAL LLP,50272,"759,920.00",PPE - Gloves,RG12 1QP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,24/03/2021,Other programme expenditure,Global Health,SANTE GLOBAL LLP,50311,"916,025.60",PPE - Gloves,RG12 1QP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,30/03/2021,Other programme expenditure,Global Health,SANTE GLOBAL LLP,50305,"916,025.60",PPE - Gloves,RG12 1QP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,25/03/2021,Other programme expenditure,Global Health,SANTE GLOBAL LLP,50351,"1,036,453.60",PPE - Gloves,RG12 1QP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,31/03/2021,Other programme expenditure,Global Health,SANTE GLOBAL LLP,50364,"1,036,453.60",PPE - Gloves,RG12 1QP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,30/03/2021,Other programme expenditure,Global Health,SANTE GLOBAL LLP,50301,"1,145,032.00",PPE - Gloves,RG12 1QP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,25/03/2021,Other programme expenditure,Global Health,SANTE GLOBAL LLP,50320,"1,428,392.00",PPE - Gloves,RG12 1QP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,25/03/2021,Other programme expenditure,Global Health,SANTE GLOBAL LLP,50349,"63,240.80",PPE - Gloves,RG12 1QP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,30/03/2021,Other programme expenditure,Global Health,SANTE GLOBAL LLP,50341,"63,240.80",PPE - Gloves,RG12 1QP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,25/03/2021,Other programme expenditure,Global Health,SANTE GLOBAL LLP,50299,"77,280.00",PPE - Gloves,RG12 1QP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,25/03/2021,Other programme expenditure,Global Health,SANTE GLOBAL LLP,50352,"77,280.00",PPE - Gloves,RG12 1QP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/03/2021,Other programme expenditure,Global Health,SANTE GLOBAL LLP,50294,"77,280.00",PPE - Gloves,RG12 1QP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,31/03/2021,Other programme expenditure,Global Health,SANTE GLOBAL LLP,50366,"77,280.00",PPE - Gloves,RG12 1QP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,31/03/2021,Other programme expenditure,Global Health,SANTE GLOBAL LLP,50368,"77,280.00",PPE - Gloves,RG12 1QP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,25/03/2021,Other programme expenditure,Global Health,SANTE GLOBAL LLP,50296,"126,996.80",PPE - Gloves,RG12 1QP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,31/03/2021,Other programme expenditure,Global Health,SANTE GLOBAL LLP,50367,"140,520.80",PPE - Gloves,RG12 1QP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,24/03/2021,Other programme expenditure,Global Health,SANTE GLOBAL LLP,50262,"154,560.00",PPE - Gloves,RG12 1QP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,25/03/2021,Other programme expenditure,Global Health,SANTE GLOBAL LLP,50279,"154,560.00",PPE - Gloves,RG12 1QP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,25/03/2021,Other programme expenditure,Global Health,SANTE GLOBAL LLP,50314,"154,560.00",PPE - Gloves,RG12 1QP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,25/03/2021,Other programme expenditure,Global Health,SANTE GLOBAL LLP,50323,"154,560.00",PPE - Gloves,RG12 1QP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,25/03/2021,Other programme expenditure,Global Health,SANTE GLOBAL LLP,50263,"206,080.00",PPE - Gloves,RG12 1QP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,25/03/2021,Other programme expenditure,Global Health,SANTE GLOBAL LLP,50272,"206,080.00",PPE - Gloves,RG12 1QP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,25/03/2021,Other programme expenditure,Global Health,SANTE GLOBAL LLP,50300,"206,080.00",PPE - Gloves,RG12 1QP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,30/03/2021,Other programme expenditure,Global Health,SANTE GLOBAL LLP,50360,"231,840.00",PPE - Gloves,RG12 1QP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,24/03/2021,Other programme expenditure,Global Health,SANTE GLOBAL LLP,50311,"253,993.60",PPE - Gloves,RG12 1QP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,30/03/2021,Other programme expenditure,Global Health,SANTE GLOBAL LLP,50305,"253,993.60",PPE - Gloves,RG12 1QP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,25/03/2021,Other programme expenditure,Global Health,SANTE GLOBAL LLP,50351,"267,002.40",PPE - Gloves,RG12 1QP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,31/03/2021,Other programme expenditure,Global Health,SANTE GLOBAL LLP,50364,"267,002.40",PPE - Gloves,RG12 1QP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,30/03/2021,Other programme expenditure,Global Health,SANTE GLOBAL LLP,50301,"317,492.00",PPE - Gloves,RG12 1QP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,25/03/2021,Other programme expenditure,Global Health,SANTE GLOBAL LLP,50320,"445,004.00",PPE - Gloves,RG12 1QP,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,18/03/2021,Rent of Land & Buildings (non-PFI operating lease),Finance and Group Operations,SAVILLS UK LTD,D242566,406.2,,M2 4AW,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,18/03/2021,Rent of Land & Buildings (non-PFI operating lease),Finance and Group Operations,SAVILLS UK LTD,D242572,"61,590.90",,M2 4AW,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,17/03/2021,Rent of Land & Buildings (non-PFI operating lease),Finance and Group Operations,SAVILLS UK LTD,D242567,"93,773.40",,M2 4AW,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,18/03/2021,Rent of Land & Buildings (non-PFI operating lease),Finance and Group Operations,SAVILLS UK LTD,D242574,"135,026.10",,M2 4AW,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/03/2021,Rent of Land & Buildings (non-PFI operating lease),Finance and Group Operations,SAVILLS UK LTD,D242576,"182,631.90",,M2 4AW,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/03/2021,Rent of Land & Buildings (non-PFI operating lease),Finance and Group Operations,SAVILLS UK LTD,D242575,"204,127.80",,M2 4AW,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,18/03/2021,Rent of Land & Buildings (non-PFI operating lease),Finance and Group Operations,SAVILLS UK LTD,D242570,"210,170.40",,M2 4AW,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/03/2021,Rent of Land & Buildings (non-PFI operating lease),Finance and Group Operations,SAVILLS UK LTD,D242577,"215,142.60",,M2 4AW,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,18/03/2021,Rent of Land & Buildings (non-PFI operating lease),Finance and Group Operations,SAVILLS UK LTD,D242569,"218,717.40",,M2 4AW,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,18/03/2021,Rent of Land & Buildings (non-PFI operating lease),Finance and Group Operations,SAVILLS UK LTD,D242573,"220,204.80",,M2 4AW,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,18/03/2021,Rent of Land & Buildings (non-PFI operating lease),Finance and Group Operations,SAVILLS UK LTD,D242568,"221,818.80",,M2 4AW,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,18/03/2021,Rent of Land & Buildings (non-PFI operating lease),Finance and Group Operations,SAVILLS UK LTD,D242571,"225,653.10",,M2 4AW,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,23/03/2021,Rent of Land & Buildings (non-PFI operating lease),Commercial,SAVILLS UK LTD,D246457,"67,151.00",,M2 4AW,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,23/03/2021,Rent of Land & Buildings (non-PFI operating lease),Commercial,SAVILLS UK LTD,D246457,0.17,,M2 4AW,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,09/03/2021,Rent of Land & Buildings (non-PFI operating lease),Finance and Group Operations,SAVILLS UK LTD,D230235,"122,347.72",,M2 4AW,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,09/03/2021,Rent of Land & Buildings (non-PFI operating lease),Finance and Group Operations,SAVILLS UK LTD,D230234,"136,164.82",,M2 4AW,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,09/03/2021,Rent of Land & Buildings (non-PFI operating lease),Finance and Group Operations,SAVILLS UK LTD,D230233,"136,092.44",,M2 4AW,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,09/03/2021,Rent of Land & Buildings (non-PFI operating lease),Finance and Group Operations,SAVILLS UK LTD,D230236,"132,811.22",,M2 4AW,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,09/03/2021,Rent of Land & Buildings (non-PFI operating lease),Finance and Group Operations,SAVILLS UK LTD,D230238,"129,747.16",,M2 4AW,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,09/03/2021,Rent of Land & Buildings (non-PFI operating lease),Finance and Group Operations,SAVILLS UK LTD,D230242,"126,900.22",,M2 4AW,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,09/03/2021,Rent of Land & Buildings (non-PFI operating lease),Finance and Group Operations,SAVILLS UK LTD,D230240,"109,076.24",,M2 4AW,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,09/03/2021,Rent of Land & Buildings (non-PFI operating lease),Finance and Group Operations,SAVILLS UK LTD,D230241,"98,195.16",,M2 4AW,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,09/03/2021,Rent of Land & Buildings (non-PFI operating lease),Finance and Group Operations,SAVILLS UK LTD,D230239,"75,124.60",,M2 4AW,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,09/03/2021,Rent of Land & Buildings (non-PFI operating lease),Finance and Group Operations,SAVILLS UK LTD,D230231,257.96,,M2 4AW,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,09/03/2021,Rent of Land & Buildings (non-PFI operating lease),Finance and Group Operations,SAVILLS UK LTD,D230232,"66,132.80",,M2 4AW,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,09/03/2021,Rent of Land & Buildings (non-PFI operating lease),Finance and Group Operations,SAVILLS UK LTD,D230237,"38,107.01",,M2 4AW,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2021,Outsourcing Contract,Chief Scientific Advisor,SCIENCE TO BUSINESS LTD,005a,"9,038.00",,W9 2HU,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2021,Outsourcing Contract,Chief Scientific Advisor,SCIENCE TO BUSINESS LTD,5,"24,762.67",,W9 2HU,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,29/03/2021,Other programme expenditure,Global Health,SCIENTIFIC LABORATORY SUPPLIES LIMITED,SI183966501,72.69,,HU13 0AE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/03/2021,Other programme expenditure,Global Health,SCIENTIFIC LABORATORY SUPPLIES LIMITED,SI183967601,72.69,,HU13 0AE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/03/2021,Other programme expenditure,Global Health,SCIENTIFIC LABORATORY SUPPLIES LIMITED,SI183968801,72.69,,HU13 0AE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/03/2021,Other programme expenditure,Global Health,SCIENTIFIC LABORATORY SUPPLIES LIMITED,SI183970201,72.69,,HU13 0AE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/03/2021,Other programme expenditure,Global Health,SCIENTIFIC LABORATORY SUPPLIES LIMITED,SI183970401,72.69,,HU13 0AE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/03/2021,Other programme expenditure,Global Health,SCIENTIFIC LABORATORY SUPPLIES LIMITED,SI183971101,72.69,,HU13 0AE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/03/2021,Other programme expenditure,Global Health,SCIENTIFIC LABORATORY SUPPLIES LIMITED,SI183971301,72.69,,HU13 0AE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/03/2021,Other programme expenditure,Global Health,SCIENTIFIC LABORATORY SUPPLIES LIMITED,SI183966501,145.38,,HU13 0AE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/03/2021,Other programme expenditure,Global Health,SCIENTIFIC LABORATORY SUPPLIES LIMITED,SI183967601,145.38,,HU13 0AE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/03/2021,Other programme expenditure,Global Health,SCIENTIFIC LABORATORY SUPPLIES LIMITED,SI183968201,145.38,,HU13 0AE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/03/2021,Other programme expenditure,Global Health,SCIENTIFIC LABORATORY SUPPLIES LIMITED,SI183968801,145.38,,HU13 0AE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/03/2021,Other programme expenditure,Global Health,SCIENTIFIC LABORATORY SUPPLIES LIMITED,SI183970201,145.38,,HU13 0AE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/03/2021,Other programme expenditure,Global Health,SCIENTIFIC LABORATORY SUPPLIES LIMITED,SI183970401,145.38,,HU13 0AE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/03/2021,Other programme expenditure,Global Health,SCIENTIFIC LABORATORY SUPPLIES LIMITED,SI183971101,145.38,,HU13 0AE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/03/2021,Other programme expenditure,Global Health,SCIENTIFIC LABORATORY SUPPLIES LIMITED,SI183971301,145.38,,HU13 0AE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/03/2021,Other programme expenditure,Global Health,SCIENTIFIC LABORATORY SUPPLIES LIMITED,SI183971601,145.38,,HU13 0AE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/03/2021,Other programme expenditure,Global Health,SCIENTIFIC LABORATORY SUPPLIES LIMITED,SI184251701,218.07,,HU13 0AE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/03/2021,Other programme expenditure,Global Health,SCIENTIFIC LABORATORY SUPPLIES LIMITED,SI185101901,218.07,,HU13 0AE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/03/2021,Other programme expenditure,Global Health,SCIENTIFIC LABORATORY SUPPLIES LIMITED,SI183968201,290.76,,HU13 0AE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/03/2021,Other programme expenditure,Global Health,SCIENTIFIC LABORATORY SUPPLIES LIMITED,SI183971601,290.76,,HU13 0AE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/03/2021,Other programme expenditure,Global Health,SCIENTIFIC LABORATORY SUPPLIES LIMITED,SI183966201,436.14,,HU13 0AE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/03/2021,Other programme expenditure,Global Health,SCIENTIFIC LABORATORY SUPPLIES LIMITED,SI183966501,444.67,,HU13 0AE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/03/2021,Other programme expenditure,Global Health,SCIENTIFIC LABORATORY SUPPLIES LIMITED,SI183967601,444.67,,HU13 0AE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/03/2021,Other programme expenditure,Global Health,SCIENTIFIC LABORATORY SUPPLIES LIMITED,SI183968801,444.67,,HU13 0AE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/03/2021,Other programme expenditure,Global Health,SCIENTIFIC LABORATORY SUPPLIES LIMITED,SI183970201,444.67,,HU13 0AE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/03/2021,Other programme expenditure,Global Health,SCIENTIFIC LABORATORY SUPPLIES LIMITED,SI183970401,444.67,,HU13 0AE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/03/2021,Other programme expenditure,Global Health,SCIENTIFIC LABORATORY SUPPLIES LIMITED,SI183971101,444.67,,HU13 0AE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/03/2021,Other programme expenditure,Global Health,SCIENTIFIC LABORATORY SUPPLIES LIMITED,SI183971301,444.67,,HU13 0AE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/03/2021,Other programme expenditure,Global Health,SCIENTIFIC LABORATORY SUPPLIES LIMITED,SI184251701,444.67,,HU13 0AE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/03/2021,Other programme expenditure,Global Health,SCIENTIFIC LABORATORY SUPPLIES LIMITED,SI185101901,444.67,,HU13 0AE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/03/2021,Other programme expenditure,Global Health,SCIENTIFIC LABORATORY SUPPLIES LIMITED,SI183966501,472.22,,HU13 0AE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/03/2021,Other programme expenditure,Global Health,SCIENTIFIC LABORATORY SUPPLIES LIMITED,SI183967601,472.22,,HU13 0AE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/03/2021,Other programme expenditure,Global Health,SCIENTIFIC LABORATORY SUPPLIES LIMITED,SI183968801,472.22,,HU13 0AE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/03/2021,Other programme expenditure,Global Health,SCIENTIFIC LABORATORY SUPPLIES LIMITED,SI183970201,472.22,,HU13 0AE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/03/2021,Other programme expenditure,Global Health,SCIENTIFIC LABORATORY SUPPLIES LIMITED,SI183970401,472.22,,HU13 0AE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/03/2021,Other programme expenditure,Global Health,SCIENTIFIC LABORATORY SUPPLIES LIMITED,SI183971101,472.22,,HU13 0AE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/03/2021,Other programme expenditure,Global Health,SCIENTIFIC LABORATORY SUPPLIES LIMITED,SI183971301,472.22,,HU13 0AE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/03/2021,Other programme expenditure,Global Health,SCIENTIFIC LABORATORY SUPPLIES LIMITED,SI184251701,472.22,,HU13 0AE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/03/2021,Other programme expenditure,Global Health,SCIENTIFIC LABORATORY SUPPLIES LIMITED,SI185101901,472.22,,HU13 0AE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/03/2021,Other programme expenditure,Global Health,SCIENTIFIC LABORATORY SUPPLIES LIMITED,SI183966501,555.56,,HU13 0AE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/03/2021,Other programme expenditure,Global Health,SCIENTIFIC LABORATORY SUPPLIES LIMITED,SI183967601,555.56,,HU13 0AE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/03/2021,Other programme expenditure,Global Health,SCIENTIFIC LABORATORY SUPPLIES LIMITED,SI183968801,555.56,,HU13 0AE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/03/2021,Other programme expenditure,Global Health,SCIENTIFIC LABORATORY SUPPLIES LIMITED,SI183970201,555.56,,HU13 0AE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/03/2021,Other programme expenditure,Global Health,SCIENTIFIC LABORATORY SUPPLIES LIMITED,SI183970401,555.56,,HU13 0AE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/03/2021,Other programme expenditure,Global Health,SCIENTIFIC LABORATORY SUPPLIES LIMITED,SI183971101,555.56,,HU13 0AE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/03/2021,Other programme expenditure,Global Health,SCIENTIFIC LABORATORY SUPPLIES LIMITED,SI183971301,555.56,,HU13 0AE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/03/2021,Other programme expenditure,Global Health,SCIENTIFIC LABORATORY SUPPLIES LIMITED,SI184251701,555.56,,HU13 0AE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/03/2021,Other programme expenditure,Global Health,SCIENTIFIC LABORATORY SUPPLIES LIMITED,SI185101901,555.56,,HU13 0AE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/03/2021,Other programme expenditure,Global Health,SCIENTIFIC LABORATORY SUPPLIES LIMITED,SI183966201,889.34,,HU13 0AE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/03/2021,Other programme expenditure,Global Health,SCIENTIFIC LABORATORY SUPPLIES LIMITED,SI183968201,889.34,,HU13 0AE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/03/2021,Other programme expenditure,Global Health,SCIENTIFIC LABORATORY SUPPLIES LIMITED,SI183971601,889.34,,HU13 0AE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/03/2021,Other programme expenditure,Global Health,SCIENTIFIC LABORATORY SUPPLIES LIMITED,SI183966201,944.44,,HU13 0AE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/03/2021,Other programme expenditure,Global Health,SCIENTIFIC LABORATORY SUPPLIES LIMITED,SI183968201,944.44,,HU13 0AE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/03/2021,Other programme expenditure,Global Health,SCIENTIFIC LABORATORY SUPPLIES LIMITED,SI183971601,944.44,,HU13 0AE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/03/2021,Other programme expenditure,Global Health,SCIENTIFIC LABORATORY SUPPLIES LIMITED,SI183966201,"1,111.12",,HU13 0AE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/03/2021,Other programme expenditure,Global Health,SCIENTIFIC LABORATORY SUPPLIES LIMITED,SI183968201,"1,111.12",,HU13 0AE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/03/2021,Other programme expenditure,Global Health,SCIENTIFIC LABORATORY SUPPLIES LIMITED,SI183971601,"1,111.12",,HU13 0AE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/03/2021,Other programme expenditure,Global Health,SCIENTIFIC LABORATORY SUPPLIES LIMITED,SI183966501,"4,624.20",,HU13 0AE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/03/2021,Other programme expenditure,Global Health,SCIENTIFIC LABORATORY SUPPLIES LIMITED,SI183967601,"4,624.20",,HU13 0AE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/03/2021,Other programme expenditure,Global Health,SCIENTIFIC LABORATORY SUPPLIES LIMITED,SI183968801,"4,624.20",,HU13 0AE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/03/2021,Other programme expenditure,Global Health,SCIENTIFIC LABORATORY SUPPLIES LIMITED,SI183970201,"4,624.20",,HU13 0AE,Large,,,,
